parcode,trial,rt,choice,item_left,item_right,valid
16,153,3166,-1,0,0,
16,154,2915,1,0,0,
16,155,2512,-1,0,0.65,
16,156,1941,1,0.5,0.35,
16,157,4040,-1,0.2,0.5,
16,158,1901,1,0.5,0,
16,159,1230,-1,0,0.95,
16,160,3125,-1,0,0,
16,161,1659,-1,0.95,0,
16,162,1512,-1,0.8,0.2,
16,163,3430,1,0.05,0.2,
16,164,1727,1,0.35,0.5,
16,165,1074,-1,0.05,0,
16,166,1689,-1,0.95,0,
16,167,1883,1,0,0.65,
16,168,5919,-1,0,0.2,
16,169,3246,1,0,0.2,
16,170,1562,1,0.2,0,
16,171,1391,-1,0.35,0.35,
16,172,1656,1,0,0.35,
16,173,1455,1,0.2,0.05,
16,174,1239,-1,0.5,0,
16,175,2428,1,0,0,
16,176,1316,-1,0.2,0,
16,177,1329,1,0,0.95,
16,178,1224,-1,0.95,0.2,
16,179,2683,1,0,0,
16,180,2001,1,0.05,0.5,
16,181,2319,1,0,0.35,
16,182,1274,-1,0.5,0,
16,183,1627,1,0.2,0.5,
16,184,2387,1,0.95,0.8,
16,185,1711,1,0.05,0.8,
16,186,1138,-1,0.05,0,
16,187,1113,-1,0.2,0,
16,188,1730,1,0.2,0.5,
16,189,2343,-1,0.5,0.35,
16,190,1093,-1,0.35,0.2,
16,191,5067,1,0,0.05,
16,192,2320,-1,0.8,0.35,
16,193,2060,-1,0.5,0,
16,194,1437,-1,0.8,0,
16,195,1630,1,0,0,
16,196,2931,1,0.2,0.2,
16,197,3606,-1,0.05,0.2,
16,198,1686,1,0.05,0.35,
16,199,1836,1,0,0,
16,200,3193,1,0,0.05,
16,201,1312,1,0.95,0.2,
16,202,1659,1,0.5,0,
16,203,1695,-1,0.05,0.35,
16,204,1424,-1,0.35,0.2,
16,205,1682,1,0,0,
16,206,1391,-1,0,0.35,
16,207,2446,-1,0,0.05,
16,208,1306,-1,0,0.95,
16,209,1803,1,0,0,
16,210,1783,-1,0.5,0.65,
16,211,2232,1,0.2,0.2,
16,212,2183,1,0.65,0.05,
16,213,2370,1,0,0.5,
16,214,1935,1,0.8,0.05,
16,215,1602,1,0.5,0.2,
16,216,1590,1,0.8,0,
16,217,2116,-1,0,0.5,
16,218,3692,1,0,0.2,
16,219,2845,1,0.05,0,
16,220,2089,1,0.2,0.2,
16,221,1893,1,0.8,0.95,
16,222,1566,1,0.5,0.2,
16,223,2001,-1,0,0.2,
16,224,1690,-1,0,0.2,
16,225,1360,-1,0.35,0.5,
16,226,4323,1,0.5,0.35,
16,227,1986,1,0.05,0.05,
16,228,1937,1,0.65,0,
16,229,2501,1,0.35,0,
16,230,1366,-1,0.05,0.2,
16,231,1967,1,0.35,0,
16,232,2263,1,0,0,
16,233,2189,1,0.65,0.35,
16,234,2452,1,0.5,0.2,
16,235,1208,-1,0,0.95,
16,236,1831,-1,0,0.05,
16,237,2775,1,0.2,0.05,
16,238,3291,-1,0.2,0.35,
16,239,1618,1,0.2,0,
17,0,3613,1,0.05,1.4,
17,1,2184,1,0.95,1.55,
17,2,2622,1,1.4,1.85,
17,3,2160,1,0.35,1.55,
17,4,2022,-1,1.55,0,
17,5,1503,-1,2.75,2.3,
17,6,1644,-1,1.7,1.4,
17,7,2063,1,0.65,1.85,
17,8,5256,1,0.5,0.65,
17,9,1899,1,0,1.7,
17,10,2077,1,0,2,
17,11,1437,-1,1.85,0,
17,12,1179,-1,1.7,0,
17,13,3993,1,0,0,
17,14,2048,1,1.85,1.55,
17,15,2449,-1,1.7,0.8,
17,16,4422,1,1.25,1.7,
17,17,2228,-1,2,0.35,
17,18,1824,1,0,1.85,
17,19,1981,1,1.55,1.55,
17,20,1806,-1,1.55,0.95,
17,21,5094,-1,0,0,
17,22,4230,-1,0.35,0.2,
17,23,1933,1,0,0.95,
17,24,2190,-1,1.85,1.1,
17,25,1817,1,2,1.7,
17,26,1841,1,0,1.25,
17,27,2065,-1,1.85,0.5,
17,28,1862,-1,2,1.85,
17,29,3807,-1,0.8,0.2,
17,30,1309,-1,2,0.2,
17,31,1948,1,1.7,1.85,
17,32,1893,1,2.3,1.1,
17,33,6052,1,0.35,0.8,
17,34,2050,1,0.95,2.75,
17,35,2261,1,2,1.7,
17,36,1836,1,0.2,1.4,
17,37,2129,1,0,0.8,
17,38,6925,-1,1.1,1.1,
17,39,1485,-1,1.85,1.55,
17,40,2368,-1,0,1.25,
17,41,1790,1,1.85,1.55,
17,42,4283,1,0.8,0.2,
17,43,1936,-1,1.4,1.85,
17,44,2561,1,1.1,1.1,
17,45,2634,1,1.7,0,
17,46,3844,1,1.55,0.95,
17,47,2388,-1,1.55,1.55,
17,48,2878,-1,0,0.95,
17,49,2037,-1,0.35,0.8,
17,50,3801,-1,1.85,1.55,
17,51,1999,-1,2,1.7,
17,52,1938,-1,0.95,2.75,
17,53,1981,-1,0,1.7,
17,54,2402,1,1.85,0,
17,55,5550,-1,0.2,1.4,
17,56,1902,1,2,0.35,
17,57,1958,1,0,0,
17,58,1852,-1,0.65,1.85,
17,59,1798,1,1.55,0,
17,60,1519,-1,0,0.8,
17,61,1506,1,1.85,0.5,
17,62,7039,-1,0.95,1.55,
17,63,1089,-1,1.25,1.7,
17,64,1857,1,0.5,0.65,
17,65,1632,1,1.85,1.1,
17,66,3229,-1,1.7,1.85,
17,67,4503,-1,0,1.85,
17,68,1549,-1,2,1.7,
17,69,3358,1,2,0.2,
17,70,1885,-1,0.35,1.55,
17,71,1451,-1,0,2,
17,72,1908,-1,2.3,1.1,
17,73,5337,1,1.7,1.4,
17,74,8376,1,1.7,0.8,
17,75,1847,1,0,0,
17,76,1912,1,2,1.85,
17,77,4241,-1,0.05,1.4,
17,78,3685,1,2.75,2.3,
17,79,2400,1,0.35,0.2,
17,80,7736,1,0,2,
17,81,2374,1,0.65,0.5,
17,82,4206,1,0.05,0.95,
17,83,1951,1,2.3,2.75,
17,84,3179,-1,1.55,0.35,
17,85,1698,-1,1.1,2.3,
17,86,1479,-1,1.55,0.95,
17,87,2854,1,0.8,1.85,
17,88,1524,-1,1.7,1.25,
17,89,1705,1,1.55,0.8,
17,90,2357,1,0,1.1,
17,91,2471,1,0.8,1.85,
17,92,1658,1,0.5,1.85,
17,93,2018,1,1.55,1.7,
17,94,2153,1,0,0,
17,95,2505,-1,2.75,0.95,
17,96,1749,-1,1.85,1.85,
17,97,1330,-1,1.25,0,
17,98,2261,1,0,1.7,
17,99,1276,-1,0.8,0,
17,100,1850,-1,1.7,2,
17,101,1338,-1,1.85,0.65,
17,102,1802,1,0,1.7,
17,103,1548,-1,1.85,0.8,
17,104,1653,1,1.1,2,
17,105,1296,-1,1.55,1.55,
17,106,2316,1,1.1,1.1,
17,107,1800,1,0,1.55,
17,108,1952,-1,2,0,
17,109,2198,1,1.4,1.55,
17,110,8469,1,2,1.85,
17,111,3221,1,1.7,2,
17,112,2501,1,0,0.95,
17,113,3300,-1,0,0,
17,114,2085,-1,1.4,0.05,
17,115,2036,-1,1.7,0,
17,116,2634,-1,1.55,1.85,
17,117,1993,1,0,1.4,
17,118,2085,1,1.4,1.7,
17,119,2438,-1,0.8,0.8,
17,120,5568,-1,2,1.85,
17,121,2958,-1,1.4,1.55,
17,122,1213,-1,1.1,2,
17,123,1154,-1,0.5,1.85,
17,124,1902,1,0,0,
17,125,2870,1,0.8,0,
17,126,1571,-1,0,1.55,
17,127,2710,1,2.75,0.95,
17,128,1899,1,1.55,1.85,
17,129,6174,-1,1.55,1.7,
17,130,3292,1,1.55,0.35,
17,131,4194,-1,0.8,1.85,
17,132,1566,1,2,0,
17,133,1476,1,1.55,1.55,
17,134,1574,1,1.55,0.95,
17,135,1800,1,1.85,0.65,
17,136,2528,-1,0.8,1.85,
17,137,1707,-1,0,1.4,
17,138,1782,1,1.7,1.25,
17,139,2173,1,1.85,1.85,
17,140,3800,-1,1.4,1.7,
17,141,2914,-1,0,2,
17,142,2171,-1,0.65,0.5,
17,143,1574,1,1.85,0.8,
17,144,4009,-1,0,0.95,
17,145,3606,1,1.25,0,
17,146,2914,-1,0,0,
17,147,1846,1,1.1,2.3,
17,148,1973,-1,0.05,0.95,
17,149,2145,-1,1.7,2,
17,150,1151,-1,2.3,2.75,
17,151,1638,1,1.4,0.05,
17,152,1267,-1,1.55,0.8,
17,153,2912,1,0.8,0.8,
17,154,2418,1,1.1,1.1,
17,155,5234,-1,0,1.7,
17,156,1538,-1,0,1.7,
17,157,1373,-1,0,1.1,
17,158,2162,1,1.7,2,
17,159,6511,1,1.7,0,
17,160,2027,1,0.35,2,
17,161,1926,-1,1.55,1.4,
17,162,1072,-1,0.95,0,
17,163,1082,-1,1.7,0,
17,164,3030,-1,0.95,0,
17,165,2328,1,0,0,
17,166,1446,-1,1.85,1.4,
17,167,2191,1,0.8,1.85,
17,168,2558,-1,0.2,0.35,
17,169,1858,1,0.2,2,
17,170,7679,-1,0,0,
17,171,2363,1,0,1.55,
17,172,1292,-1,1.4,0,
17,173,1551,1,1.55,1.85,
17,174,1420,-1,2,0,
17,175,3093,1,0,1.85,
17,176,1745,-1,2,1.7,
17,177,1592,-1,2,1.1,
17,178,1259,-1,1.7,0,
17,179,2554,-1,1.7,2,
17,180,1967,1,1.7,1.55,
17,181,1965,-1,1.85,2,
17,182,1973,1,0,1.7,
17,183,3087,1,0.95,1.55,
17,184,1736,1,1.1,1.85,
17,185,2558,-1,1.85,1.7,
17,186,1717,1,1.85,1.85,
17,187,2571,1,0.8,1.7,
17,188,5917,-1,0.95,0.05,
17,189,1422,-1,1.1,0,
17,190,1736,1,0.8,0.8,
17,191,1255,-1,1.85,0.8,
17,192,2394,-1,1.85,0.8,
17,193,1324,-1,1.55,0,
17,194,1903,1,1.85,2,
17,195,1909,1,0.2,0.8,
17,196,1671,-1,1.4,0.2,
17,197,1361,-1,0.8,1.55,
17,198,1646,-1,0.8,0.35,
17,199,1505,-1,1.85,0,
17,200,2150,1,1.85,0.8,
17,201,3372,1,0.8,1.7,
17,202,1234,-1,0.35,2,
17,203,1575,1,1.7,0,
17,204,1808,1,1.55,0,
17,205,1146,-1,0,1.55,
17,206,3977,1,1.4,0.2,
17,207,2326,1,2,1.1,
17,208,5233,1,1.7,1.55,
17,209,2181,-1,0.2,0.8,
17,210,3934,-1,0,1.85,
17,211,2216,1,1.85,1.7,
17,212,1905,1,1.7,2,
17,213,5761,-1,0,0,
17,214,5271,1,2,1.7,
17,215,1283,-1,1.1,1.85,
17,216,1724,1,1.1,0,
17,217,1878,1,1.85,0,
17,218,1927,1,0.8,0.35,
17,219,1833,1,0.95,0.05,
17,220,1639,1,0.95,0,
17,221,1657,1,1.4,0,
17,222,1261,-1,0.8,0.8,
17,223,1807,-1,0,0,
17,224,4477,-1,0.2,0.35,
17,225,1119,-1,0.2,2,
17,226,3391,1,1.55,1.4,
17,227,3090,-1,1.85,2,
17,228,1948,1,1.7,0,
17,229,3342,-1,1.85,1.85,
17,230,2577,1,1.85,1.4,
17,231,2612,-1,1.85,2,
17,232,1751,1,0.8,1.55,
17,233,1666,1,0.95,0,
17,234,7434,-1,0.95,1.55,
17,235,2355,1,1.85,0.8,
17,236,2085,1,2,0,
17,237,1840,-1,0,1.7,
17,238,2820,-1,0.8,1.85,
17,239,1137,-1,1.55,1.85,
18,0,5338,-1,0.65,0.35,
18,1,2803,1,0.35,0.65,
18,2,3064,-1,0.35,0.05,
18,3,2719,1,0.5,0.35,
18,4,2056,1,0.95,0.5,
18,5,3514,-1,0.5,0.8,
18,6,3179,-1,0,0.5,
18,7,2017,1,1.1,0.65,
18,8,4342,-1,0.8,0.35,
18,9,5359,-1,0.35,0.65,
18,10,6861,-1,0.5,0.5,
18,11,5881,1,0.65,0.65,
18,12,2890,1,0.95,0.35,
18,13,3117,-1,0.2,0.8,
18,14,1878,1,0.95,0.5,
18,15,2424,1,0.8,0.35,
18,16,2592,1,0.5,0.5,
18,17,1661,1,0.35,0.5,
18,18,2834,-1,0.65,0.65,
18,19,3292,1,0.2,0.35,
18,20,3419,-1,0.5,0.35,
18,21,3702,1,0.65,0.8,
18,22,3939,1,0.5,1.4,
18,23,4697,1,0.95,0,
18,24,2220,1,0.8,0.2,
18,25,1736,1,0.35,1.25,
18,26,3137,1,0.5,0.2,
18,27,2002,-1,0.5,0.2,
18,28,2642,1,0.65,0.5,
18,29,2051,-1,0.5,0.35,
18,30,2132,1,0.5,0.35,
18,31,2193,-1,0.2,0.65,
18,32,1992,-1,0.5,0.2,
18,33,2537,-1,0.5,1.1,
18,34,1793,-1,0.8,0.95,
18,35,2361,-1,0.65,0.8,
18,36,1504,-1,1.1,0.65,
18,37,2808,1,0.8,0.95,
18,38,1775,-1,0.5,0.95,
18,39,2204,-1,0.8,0.65,
18,40,2297,1,1.1,0.5,
18,41,4812,1,0.65,0.35,
18,42,5754,-1,0.95,0.8,
18,43,2440,-1,0.65,0.5,
18,44,1998,-1,0.5,0.5,
18,45,2974,-1,0.8,0.8,
18,46,2795,-1,0.8,0.5,
18,47,2195,1,0.5,0.65,
18,48,2399,1,0.8,0.65,
18,49,2914,1,0.65,0.05,
18,50,1593,-1,0.65,0.35,
18,51,2069,1,0.35,0.5,
18,52,2134,-1,0.35,0.2,
18,53,2582,-1,0.65,0.65,
18,54,2708,1,0.2,0.5,
18,55,2144,-1,0.65,0.8,
18,56,1796,1,0.5,0.35,
18,57,1410,-1,0.35,1.1,
18,58,3040,-1,0.35,0.65,
18,59,1945,-1,0.5,0.5,
18,60,2467,-1,0.95,0.5,
18,61,2359,-1,0.5,0.35,
18,62,3682,1,0.8,0.5,
18,63,2236,-1,0.35,0.2,
18,64,2354,-1,0.05,0.35,
18,65,2460,1,0.5,0.5,
18,66,1666,-1,0.95,0.65,
18,67,1422,-1,0.65,0.35,
18,68,1239,-1,1.4,0.5,
18,69,2887,1,0.5,0.2,
18,70,2156,-1,0.35,0.8,
18,71,2944,1,1.25,0.5,
18,72,2406,1,0.35,0.8,
18,73,1488,-1,0.35,0.35,
18,74,3311,1,0,0.95,
18,75,1422,-1,0.65,0.65,
18,76,1930,1,0.5,1.1,
18,77,2048,1,0.8,0.35,
18,78,3073,-1,0.2,0.5,
18,79,2500,-1,0.2,0.8,
18,80,3660,-1,0.2,0.5,
18,81,2284,-1,0.35,0.2,
18,82,3655,-1,0.35,0.8,
18,83,2916,1,0.65,0.65,
18,84,2110,1,0.65,0.35,
18,85,2289,-1,0.35,0.5,
18,86,2264,1,0.95,0.8,
18,87,2187,-1,0.2,0.8,
18,88,2346,1,0.95,0.5,
18,89,1371,-1,0.5,1.1,
18,90,1567,-1,0.5,0.35,
18,91,1897,-1,0,0.95,
18,92,2171,-1,0.8,0.35,
18,93,1874,1,0.35,1.1,
18,94,2115,-1,0.5,0.5,
18,95,2935,1,1.4,0.5,
18,96,2699,1,0.5,0.5,
18,97,2021,-1,0.8,0.65,
18,98,1658,1,0.8,0.8,
18,99,1229,1,0.65,0.5,
18,100,5232,1,0.65,0.05,
18,101,2872,1,0.95,0.65,
18,102,1945,1,0.35,0.35,
18,103,1719,-1,0.5,0.5,
18,104,2302,1,0.65,0.35,
18,105,2446,-1,0.5,0.2,
18,106,1653,-1,0.65,0.35,
18,107,2246,-1,0.35,0.8,
18,108,2150,-1,1.25,0.5,
18,109,2467,1,0.8,0.5,
18,110,2928,1,0.5,0.35,
18,111,2289,1,1.1,0.5,
18,112,5093,1,0.35,0.2,
18,113,2037,1,0.05,0.35,
18,114,4740,-1,0.8,0.5,
18,115,1870,1,0.35,0.65,
18,116,2514,1,0.2,0.5,
18,117,1991,1,0.65,0.65,
18,118,3302,1,0.5,0.65,
18,119,2662,1,0.65,0.8,
18,120,3978,1,1.1,0.35,
18,121,2441,1,0.8,0.8,
18,122,3181,-1,0.35,0.35,
18,123,2043,1,0.65,1.1,
18,124,2880,1,0.2,0.35,
18,125,2321,-1,0.8,0.2,
18,126,1427,-1,0.65,1.1,
18,127,1922,1,0.5,0.95,
18,128,1869,1,0.5,1.4,
18,129,1363,-1,0.35,0.65,
18,130,2525,1,0.5,0.5,
18,131,2899,1,0.5,1.1,
18,132,2027,1,0.5,0.95,
18,133,1536,1,0.65,0.95,
18,134,2356,1,0.65,0.35,
18,135,1644,1,1.1,0.5,
18,136,1708,-1,0.35,0.8,
18,137,2085,-1,0.65,0.2,
18,138,1578,-1,1.1,0.5,
18,139,1910,-1,0.35,0.5,
18,140,1469,-1,0.35,0.5,
18,141,3235,1,0.5,0.65,
18,142,2905,1,1.4,0.5,
18,143,2275,-1,0.5,0,
18,144,1493,1,0.35,0.65,
18,145,2797,-1,0.5,1.25,
18,146,4786,-1,0.65,0.35,
18,147,2506,1,0.35,0.2,
18,148,3871,1,0.35,0.5,
18,149,3057,1,0.2,0.5,
18,150,2281,-1,0.2,0.5,
18,151,2302,-1,0.5,0.8,
18,152,1903,1,1.25,0.35,
18,153,2072,1,0.35,0.95,
18,154,2793,-1,0.95,0.8,
18,155,1837,1,0.35,0.65,
18,156,2656,1,0.05,0.65,
18,157,9979,-1,0.2,0.35,
18,158,3219,1,0.35,0.5,
18,159,5373,1,0.8,0.65,
18,160,2602,1,0.5,1.25,
18,161,1765,1,0.65,1.1,
18,162,2447,1,0.5,0,
18,163,1967,1,1.1,0.5,
18,164,3668,1,0.8,0.65,
18,165,1566,-1,0.35,0.5,
18,166,2721,-1,0.05,0.65,
18,167,3255,-1,0.65,0.35,
18,168,4637,1,0.35,0.5,
18,169,2179,-1,1.1,0.35,
18,170,1611,1,0.35,0.5,
18,171,1688,-1,0.5,0.65,
18,172,3619,-1,0.35,0.2,
18,173,1787,1,0.35,0.5,
18,174,1951,1,0.2,0.5,
18,175,2518,1,0.8,0.2,
18,176,1448,-1,0.35,0.95,
18,177,2122,-1,0.5,1.1,
18,178,3579,1,0.5,0.8,
18,179,1925,-1,0.5,1.4,
18,180,2002,-1,0.35,0.35,
18,181,2430,-1,0.8,0.8,
18,182,2251,-1,0.35,0.65,
18,183,1699,-1,0.35,0.65,
18,184,4589,-1,0.65,0.35,
18,185,1481,-1,0.65,1.1,
18,186,1952,1,0.35,0.65,
18,187,1766,-1,0.5,0.5,
18,188,1442,-1,0.5,0.95,
18,189,2041,1,0.35,0.8,
18,190,2617,-1,0.2,0.35,
18,191,4101,-1,0.65,0.95,
18,192,1970,-1,1.25,0.35,
18,193,3006,1,0.2,0.35,
18,194,2200,1,0.65,0.2,
18,195,2853,-1,1.4,0.5,
18,196,2212,-1,0.5,0.95,
18,197,4282,-1,1.1,0.5,
18,198,1943,1,0.95,0.8,
18,199,4470,-1,0.2,0.5,
18,200,4082,-1,0.5,0.2,
18,201,2163,-1,1.1,0.65,
18,202,2184,-1,0.5,0.2,
18,203,3654,-1,0.5,0.35,
18,204,2203,1,0.35,0.05,
18,205,2279,1,0.8,0.35,
18,206,2094,-1,0.95,0.5,
18,207,1669,1,1.1,0.65,
18,208,1528,1,0.65,0.35,
18,209,2125,-1,0.35,0.5,
18,210,1882,1,0.65,0.8,
18,211,4247,-1,0.95,0.5,
18,212,3677,1,0,0.5,
18,213,4463,-1,0.65,0.65,
18,214,1515,-1,0.5,1.1,
18,215,1873,1,0.35,0.65,
18,216,1803,1,0.8,0.95,
18,217,2140,-1,0.65,0.8,
18,218,2202,-1,0.8,0.95,
18,219,1730,1,0.35,0.65,
18,220,2233,1,0.5,0.5,
18,221,1721,-1,0.35,1.25,
18,222,2022,1,0.65,0.65,
18,223,4752,-1,0.95,0.35,
18,224,2086,1,0.2,0.8,
18,225,1654,-1,0.65,0.5,
18,226,1820,-1,0.5,1.4,
18,227,2117,-1,0.8,0.2,
18,228,5365,1,0.95,0,
18,229,2423,-1,0.5,0.35,
18,230,2918,1,0.5,0.35,
18,231,2160,1,0.8,0.65,
18,232,2741,-1,0.2,0.35,
18,233,3160,-1,0.2,0.65,
18,234,7142,1,0.5,0.2,
18,235,1417,1,0.5,0.95,
18,236,2151,1,0.5,0.35,
18,237,2336,1,0.5,0.8,
18,238,1830,-1,0.8,0.35,
18,239,3016,-1,0.5,0.5,
19,0,6226,1,0.8,0.95,
19,1,3263,1,1.55,1.4,
19,2,4199,-1,0.65,0.95,
19,3,9812,1,0.95,0.95,
19,4,2743,1,0.95,0.95,
19,5,2520,-1,1.1,1.4,
19,6,2275,1,1.55,0.95,
19,7,3333,-1,0.95,0.95,
19,8,2377,-1,0.95,2,
19,9,3234,1,1.4,0.95,
19,10,3483,1,0.95,0.95,
19,11,2105,1,0.95,2,
19,12,3170,1,0.95,1.1,
19,13,2341,-1,0.95,1.55,
19,14,2383,1,0.95,0.95,
19,15,2583,1,0.95,0.95,
19,16,5049,1,0.95,0.95,
19,17,4060,1,1.1,0.95,
19,18,2664,-1,1.55,0.95,
19,19,2700,1,2.15,0.8,
19,20,2625,-1,1.85,0.95,
19,21,4005,1,1.55,1.1,
19,22,3931,1,0.95,0.95,
19,23,3398,1,2,1.55,
19,24,2138,1,0.95,0.95,
19,25,2404,1,0.95,0.95,
19,26,3213,1,1.1,0.65,
19,27,1997,-1,1.55,2,
19,28,2035,1,2.15,1.55,
19,29,1960,-1,1.1,1.1,
19,30,3089,-1,0.95,2,
19,31,2869,-1,0.95,0.95,
19,32,3308,-1,2,0.95,
19,33,2289,1,0.95,1.1,
19,34,2347,-1,0.95,2,
19,35,1740,1,0.95,1.4,
19,36,2966,-1,0.95,1.25,
19,37,1874,1,1.55,1.1,
19,38,1851,1,1.55,0.95,
19,39,1688,1,2,0.65,
19,40,2332,-1,0.95,0.95,
19,41,1728,1,0.95,2,
19,42,1884,-1,1.1,0.95,
19,43,2489,-1,0.95,0.95,
19,44,1757,-1,2.15,1.55,
19,45,1703,1,1.85,0.95,
19,46,1493,1,1.55,0.95,
19,47,1569,1,0.95,0.95,
19,48,1847,1,1.55,2,
19,49,3753,-1,1.55,1.1,
19,50,1403,-1,2.15,0.8,
19,51,2108,-1,0.95,1.1,
19,52,1887,1,0.95,1.55,
19,53,2060,1,0.95,0.95,
19,54,1800,-1,0.95,1.1,
19,55,1327,-1,2,0.65,
19,56,1502,-1,0.95,0.95,
19,57,1114,-1,0.95,1.4,
19,58,1230,-1,2,1.55,
19,59,1774,1,0.95,1.25,
19,60,2306,-1,0.95,0.95,
19,61,1324,-1,1.55,0.95,
19,62,2261,1,0.95,0.95,
19,63,1877,-1,0.95,0.95,
19,64,1773,1,1.55,0.95,
19,65,1635,-1,0.95,2,
19,66,1422,1,2,0.95,
19,67,1797,1,1.1,1.4,
19,68,1751,1,0.95,2,
19,69,2013,1,1.1,1.1,
19,70,1426,-1,0.95,0.95,
19,71,1467,-1,1.4,0.95,
19,72,1364,-1,1.55,1.1,
19,73,1782,1,0.65,0.95,
19,74,1608,1,0.95,2,
19,75,1415,-1,1.55,1.4,
19,76,2360,-1,1.1,0.65,
19,77,1688,-1,0.95,0.95,
19,78,1489,-1,0.8,0.95,
19,79,1995,-1,0.95,0.95,
19,80,2772,1,0.95,1.55,
19,81,1851,1,0.95,0.95,
19,82,1870,1,1.1,1.1,
19,83,2644,-1,0.95,1.55,
19,84,1816,1,1.85,1.25,
19,85,1833,-1,0.5,1.55,
19,86,1523,1,2,0.95,
19,87,1429,-1,0.95,0.95,
19,88,1363,-1,0.8,1.1,
19,89,2245,-1,1.1,1.55,
19,90,2279,1,1.1,1.1,
19,91,3264,1,0.95,2,
19,92,2464,1,1.4,0.95,
19,93,2326,1,0.95,0.5,
19,94,1987,1,1.4,0.95,
19,95,1752,-1,0.95,0.95,
19,96,2468,-1,0.95,0.95,
19,97,1418,-1,0.95,0.95,
19,98,2354,1,1.55,0.95,
19,99,1585,-1,1.4,0.95,
19,100,2622,1,0.95,1.1,
19,101,1517,1,1.4,1.4,
19,102,1544,1,0.95,0.65,
19,103,1912,1,0.95,2,
19,104,1467,-1,0.8,0.65,
19,105,1572,1,1.4,1.1,
19,106,1334,-1,1.55,2,
19,107,1976,1,1.55,0.95,
19,108,1516,-1,0.95,0.95,
19,109,1101,-1,1.1,0.95,
19,110,1358,-1,1.1,0.95,
19,111,1313,1,0.95,0.95,
19,112,1436,-1,2,0.95,
19,113,3417,-1,1.55,1.4,
19,114,1447,1,0.95,1.4,
19,115,2152,1,2,0.95,
19,116,2086,1,0.95,1.1,
19,117,2029,-1,0.95,1.4,
19,118,1241,-1,0.95,1.1,
19,119,2277,1,0.95,0.95,
19,120,2148,1,1.55,0.95,
19,121,1307,1,1.1,1.1,
19,122,1535,-1,2,0.95,
19,123,2116,1,0.95,0.95,
19,124,2264,-1,1.85,1.25,
19,125,1679,1,2,0.95,
19,126,2243,-1,1.4,1.1,
19,127,1498,1,0.95,1.1,
19,128,2214,-1,0.95,0.95,
19,129,1724,1,1.1,1.55,
19,130,1512,1,1.4,0.95,
19,131,1322,-1,0.95,1.55,
19,132,1100,-1,0.95,0.95,
19,133,2397,-1,2,0.95,
19,134,2282,1,0.8,0.65,
19,135,1196,-1,1.4,0.95,
19,136,2025,1,0.95,0.95,
19,137,1482,-1,0.95,2,
19,138,1772,1,0.95,0.95,
19,139,1829,1,0.95,0.95,
19,140,1728,1,0.95,0.95,
19,141,1233,-1,0.95,0.5,
19,142,1449,1,1.1,0.95,
19,143,1402,-1,0.95,0.65,
19,144,1352,-1,0.95,1.4,
19,145,1239,-1,1.1,1.1,
19,146,1716,-1,0.95,2,
19,147,1396,1,1.1,0.95,
19,148,1462,1,1.55,1.4,
19,149,1483,1,0.95,0.95,
19,150,1558,1,0.95,1.1,
19,151,1998,1,1.4,0.95,
19,152,1556,1,0.5,1.55,
19,153,1100,-1,1.4,1.4,
19,154,1670,1,0.8,1.1,
19,155,2746,-1,1.55,0.95,
19,156,1332,-1,0.95,1.1,
19,157,1445,1,1.55,2,
19,158,1617,1,0.95,1.4,
19,159,1723,1,0.95,1.55,
19,160,2395,-1,0.95,1.4,
19,161,1391,-1,1.1,0.95,
19,162,2040,-1,1.55,2.15,
19,163,1514,-1,0.95,0.95,
19,164,2268,-1,0.95,0.95,
19,165,1945,1,1.55,0.5,
19,166,2743,-1,1.4,0.95,
19,167,1868,1,1.1,0.8,
19,168,1422,-1,0.5,0.95,
19,169,1338,-1,0.8,2.15,
19,170,1123,-1,0.95,0.95,
19,171,1647,1,0.95,0.95,
19,172,1369,-1,0.95,0.8,
19,173,1460,-1,0.65,1.1,
19,174,1618,1,0.95,1.55,
19,175,1412,1,1.55,0.95,
19,176,1508,1,0.95,1.85,
19,177,1440,1,0.65,0.8,
19,178,1137,-1,0.95,1.55,
19,179,2040,1,2,0.95,
19,180,2754,-1,1.4,1.55,
19,181,1343,-1,0.95,2,
19,182,1237,-1,2,0.95,
19,183,1076,-1,1.25,1.85,
19,184,1780,1,2,0.95,
19,185,1639,-1,1.1,1.1,
19,186,1134,-1,0.95,1.4,
19,187,1602,1,1.1,1.55,
19,188,1392,-1,0.65,2,
19,189,1156,-1,0.95,1.55,
19,190,1987,1,1.25,0.95,
19,191,1337,1,0.95,0.95,
19,192,1423,-1,0.95,0.95,
19,193,1237,-1,1.4,1.55,
19,194,3604,-1,0.95,0.95,
19,195,1187,-1,1.4,1.4,
19,196,2248,1,0.95,0.95,
19,197,2175,1,1.1,0.95,
19,198,1821,1,2,1.55,
19,199,1736,1,0.95,0.95,
19,200,1738,1,0.5,0.95,
19,201,1660,1,0.95,0.8,
19,202,1915,1,1.4,0.95,
19,203,1421,1,0.95,0.95,
19,204,3423,1,2,0.95,
19,205,1133,-1,1.1,0.8,
19,206,1415,1,1.25,1.85,
19,207,2034,1,0.95,2,
19,208,1261,-1,0.95,1.55,
19,209,1214,1,0.95,1.55,
19,210,1220,-1,0.95,0.95,
19,211,1657,-1,1.4,1.55,
19,212,1444,1,1.4,1.55,
19,213,1282,-1,1.55,0.95,
