parcode,trial,rt_mili,choice,item_left,item_right,subjidx,rt,response
6,105,1407,-1,0.65,0.65,6,1.407,1
6,106,1908,1,0.95,0.8,6,1.908,1
6,107,3460,-1,0.65,0.95,6,3.46,1
6,108,1847,1,0.5,0,6,1.847,1
6,109,2685,-1,0.95,0.95,6,2.685,1
6,110,1692,1,0.65,0.35,6,1.692,1
6,111,1254,1,0.5,0,6,1.254,1
6,112,1621,-1,0.95,0.65,6,1.621,0
6,113,1366,-1,0.95,0.65,6,1.366,0
6,114,1707,-1,0.8,0,6,1.707,0
6,115,1089,1,0.95,0.8,6,1.089,1
6,116,1351,-1,0.8,0.65,6,1.351,0
6,117,2537,-1,0.65,0.65,6,2.537,1
6,118,1559,1,1.55,0.65,6,1.559,1
6,119,1358,-1,0.65,0.95,6,1.358,1
7,0,1836,-1,1.1,0.95,7,1.836,0
7,1,4858,-1,0.5,0.95,7,4.858,1
7,2,2161,-1,1.55,1.1,7,2.161,0
7,3,3118,1,1.1,0.35,7,3.118,1
7,4,3729,-1,0.35,0.5,7,3.729,1
7,5,4798,-1,1.1,2.45,7,4.798,1
7,6,2374,1,1.4,1.1,7,2.374,1
7,7,1682,-1,1.1,0.95,7,1.682,0
7,8,2076,1,1.1,1.1,7,2.076,1
7,9,2728,1,1.25,0.5,7,2.728,1
7,10,4007,-1,0.95,1.1,7,4.007,1
7,11,1498,-1,0.95,1.1,7,1.498,1
7,12,1177,-1,1.25,1.1,7,1.177,0
7,13,1643,1,1.4,0.95,7,1.643,1
7,14,4121,1,2,1.1,7,4.121,1
7,15,3232,-1,2,0.95,7,3.232,0
7,16,1724,1,1.1,1.1,7,1.724,1
7,17,3165,1,2,0.35,7,3.165,1
7,18,3505,-1,0.5,2.45,7,3.505,1
7,19,3333,-1,0.95,1.1,7,3.333,1
7,20,3004,-1,1.55,1.85,7,3.004,1
7,21,4601,1,1.1,0.65,7,4.601,1
7,22,4246,1,2,1.4,7,4.246,1
7,23,3601,-1,0.5,0.95,7,3.601,1
7,24,5343,-1,0.95,2,7,5.343,1
7,25,2599,1,2,1.25,7,2.599,1
7,26,3480,1,1.55,1.1,7,3.48,1
7,27,5000,-1,0.35,1.1,7,5,1
7,28,2194,1,0.95,1.4,7,2.194,0
7,29,5391,1,0.95,0.95,7,5.391,1
7,30,3898,1,0.95,0.95,7,3.898,1
7,31,2451,1,2.45,1.1,7,2.451,1
7,32,5186,1,2.45,2,7,5.186,1
7,33,2889,-1,0.95,1.1,7,2.889,1
7,34,2113,1,1.1,1.25,7,2.113,0
7,35,2534,-1,0.95,2.3,7,2.534,1
7,36,5470,-1,1.1,1.1,7,5.47,1
7,37,2991,-1,0.95,1.25,7,2.991,1
7,38,2434,1,0.95,1.55,7,2.434,0
7,39,2875,-1,2,2.45,7,2.875,1
7,40,2465,-1,0.8,1.1,7,2.465,1
7,41,2565,-1,1.1,1.55,7,2.565,1
7,42,3585,-1,0.35,1.1,7,3.585,1
7,43,3663,1,1.55,0.65,7,3.663,1
7,44,2049,1,1.1,1.1,7,2.049,1
7,45,4382,1,2.45,1.1,7,4.382,1
7,46,2886,-1,1.1,1.1,7,2.886,1
7,47,3060,-1,1.1,2,7,3.06,1
7,48,2653,-1,0.95,0.95,7,2.653,1
7,49,4411,-1,1.1,0.95,7,4.411,0
7,50,3190,1,1.1,1.25,7,3.19,0
7,51,2469,-1,1.4,0.95,7,2.469,0
7,52,2123,-1,1.1,2.3,7,2.123,1
7,53,2445,-1,1.1,0.95,7,2.445,0
7,54,1773,1,0.5,0.35,7,1.773,1
7,55,3000,-1,0.5,1.25,7,3,1
7,56,2686,-1,1.1,1.85,7,2.686,1
7,57,2367,-1,1.4,2,7,2.367,1
7,58,1749,1,1.25,0.95,7,1.749,1
7,59,3833,1,2.45,2,7,3.833,1
7,60,4784,-1,1.55,1.4,7,4.784,0
7,61,1730,1,1.55,0.95,7,1.73,1
7,62,1077,-1,0.95,1.4,7,1.077,1
7,63,3814,-1,1.1,1.55,7,3.814,1
7,64,3089,1,2,1.1,7,3.089,1
7,65,1654,1,1.25,2,7,1.654,0
7,66,2117,-1,1.1,1.1,7,2.117,1
7,67,2244,-1,0.35,2,7,2.244,1
7,68,3364,1,1.4,0.65,7,3.364,1
7,69,1949,1,0.95,1.1,7,1.949,0
7,70,2978,-1,1.1,1.1,7,2.978,1
7,71,1889,1,0.95,0.5,7,1.889,1
7,72,2417,-1,0.65,1.1,7,2.417,1
7,73,1857,1,1.1,0.95,7,1.857,1
7,74,1438,1,1.1,0.95,7,1.438,1
7,75,5863,1,0.95,2,7,5.863,0
7,76,1513,1,2,0.8,7,1.513,1
7,77,2101,1,0.95,0.65,7,2.101,1
7,78,2523,-1,1.1,2.45,7,2.523,1
7,79,2697,1,2,0.5,7,2.697,1
7,80,3219,-1,0.95,1.55,7,3.219,1
7,81,2174,-1,1.1,0.95,7,2.174,0
7,82,2025,-1,0.95,1.1,7,2.025,1
7,83,1955,-1,0.8,2,7,1.955,1
7,84,2076,1,2.45,0.5,7,2.076,1
7,85,1642,1,1.1,1.55,7,1.642,0
7,86,2148,1,1.85,1.1,7,2.148,1
7,87,2053,1,1.4,1.55,7,2.053,0
7,88,1541,1,2.3,0.95,7,1.541,1
7,89,2534,-1,2,2.45,7,2.534,1
7,90,1899,-1,1.1,1.1,7,1.899,1
7,91,2392,-1,0.65,1.4,7,2.392,1
7,92,3847,1,1.1,0.95,7,3.847,1
7,93,2619,-1,0.65,1.55,7,2.619,1
7,94,4180,1,1.55,1.1,7,4.18,1
7,95,1936,1,1.85,1.55,7,1.936,1
7,96,4482,1,1.1,0.8,7,4.482,1
7,97,1610,1,2.3,1.1,7,1.61,1
7,98,2171,-1,1.1,2,7,2.171,1
7,99,1962,-1,0.95,0.95,7,1.962,1
7,100,2607,1,0.95,0.5,7,2.607,1
7,101,2582,-1,0.95,1.1,7,2.582,1
7,102,2051,-1,2,0.95,7,2.051,0
7,103,1908,1,0.95,1.1,7,1.908,0
7,104,1922,1,1.1,1.1,7,1.922,1
7,105,2140,-1,1.55,0.95,7,2.14,0
7,106,3448,1,1.1,0.35,7,3.448,1
7,107,2372,1,0.95,1.1,7,2.372,0
7,108,2207,-1,1.1,1.1,7,2.207,1
7,109,2572,-1,2,1.25,7,2.572,0
7,110,1473,-1,1.1,1.1,7,1.473,1
7,111,4593,-1,0.5,2,7,4.593,1
7,112,1610,-1,1.1,1.4,7,1.61,1
7,113,3948,1,1.1,0.95,7,3.948,1
7,114,3397,1,1.1,1.1,7,3.397,1
7,115,2886,-1,0.65,0.95,7,2.886,1
7,116,2366,-1,1.25,2,7,2.366,1
7,117,1895,-1,1.25,1.1,7,1.895,0
7,118,5131,-1,1.1,2.45,7,5.131,1
7,119,3043,1,2.45,1.1,7,3.043,1
8,0,2507,-1,1.7,2.15,8,2.507,1
8,1,2134,-1,2,1.1,8,2.134,0
8,2,3104,1,2,2.15,8,3.104,0
8,3,2115,-1,0.95,2.45,8,2.115,1
8,4,2664,-1,1.85,2.45,8,2.664,1
8,5,3493,-1,1.1,0.95,8,3.493,0
8,6,2265,-1,1.85,1.25,8,2.265,0
8,7,1639,1,2.6,2.6,8,1.639,1
8,8,1956,1,1.25,1.25,8,1.956,1
8,9,3777,-1,1.1,1.85,8,3.777,1
8,10,2185,1,1.7,1.85,8,2.185,0
8,11,1818,1,2.3,0.8,8,1.818,1
8,12,2958,1,2,1.4,8,2.958,1
8,13,3672,1,1.85,1.4,8,3.672,1
8,14,3957,1,2,0.95,8,3.957,1
8,15,1934,-1,0.8,0.95,8,1.934,1
8,16,2024,1,1.25,2.75,8,2.024,0
8,17,5394,1,1.7,1.7,8,5.394,1
8,18,2211,-1,2,2.3,8,2.211,1
8,19,6702,-1,0.8,0.95,8,6.702,1
8,20,1694,1,2.3,2,8,1.694,1
8,21,2585,1,1.25,1.1,8,2.585,1
8,22,2005,-1,1.25,2,8,2.005,1
8,23,2527,-1,2.15,1.4,8,2.527,0
8,24,2909,1,0.95,1.7,8,2.909,0
8,25,6158,1,2,2.75,8,6.158,0
8,26,5470,-1,0.95,1.7,8,5.47,1
8,27,3018,1,0.8,2,8,3.018,0
8,28,2168,-1,2.15,1.25,8,2.168,0
8,29,1622,-1,1.25,1.85,8,1.622,1
8,30,2725,-1,2,2.15,8,2.725,1
8,31,3982,1,0.95,1.4,8,3.982,0
8,32,2130,-1,2.15,0.95,8,2.13,0
8,33,6062,1,1.85,2.3,8,6.062,0
8,34,2597,-1,2.6,0.8,8,2.597,0
8,35,3046,1,2.15,1.85,8,3.046,1
8,36,2818,1,2,2.15,8,2.818,0
8,37,4829,-1,1.25,2.45,8,4.829,1
8,38,2374,-1,0.8,2.3,8,2.374,1
8,39,10790,1,1.25,1.4,8,10.79,0
8,40,2493,-1,2.45,0.95,8,2.493,0
8,41,3783,-1,2.15,2,8,3.783,0
8,42,2532,1,2,1.25,8,2.532,1
8,43,3582,1,1.85,2.15,8,3.582,0
8,44,1617,-1,1.4,1.4,8,1.617,1
8,45,2199,-1,2.45,1.25,8,2.199,0
8,46,4617,-1,1.85,2.15,8,4.617,1
8,47,1591,1,2.15,1.7,8,1.591,1
8,48,1837,1,0.95,2.15,8,1.837,0
8,49,3655,-1,2,1.85,8,3.655,0
8,50,2680,-1,0.8,2.3,8,2.68,1
8,51,2675,1,0.95,2,8,2.675,0
8,52,1895,1,2.45,1.85,8,1.895,1
8,53,3099,-1,2,1.7,8,3.099,0
8,54,5649,-1,1.25,1.25,8,5.649,1
8,55,1249,1,2.3,0.8,8,1.249,1
8,56,1810,-1,2.6,2.6,8,1.81,1
8,57,2423,-1,2.45,1.85,8,2.423,0
8,58,1467,1,2.3,2,8,1.467,1
8,59,1796,1,1.25,0.8,8,1.796,1
8,60,2933,1,0.95,1.1,8,2.933,0
8,61,1836,1,1.4,2,8,1.836,0
8,62,5354,1,1.25,2.3,8,5.354,0
8,63,3919,1,2,2.3,8,3.919,0
8,64,1549,-1,1.4,1.85,8,1.549,1
8,65,3875,1,2.3,1.7,8,3.875,1
8,66,2389,-1,1.4,0.95,8,2.389,0
8,67,2133,-1,0.95,2,8,2.133,1
8,68,2735,-1,1.25,1.25,8,2.735,1
8,69,1089,-1,2.15,0.95,8,1.089,0
8,70,1859,1,0.8,2.6,8,1.859,0
8,71,2137,1,0.95,0.8,8,2.137,1
8,72,1893,1,0.95,1.25,8,1.893,0
8,73,2049,-1,0.8,0.8,8,2.049,1
8,74,1959,1,1.25,1.85,8,1.959,0
8,75,2156,-1,0.95,2.6,8,2.156,1
8,76,3751,-1,2,2.45,8,3.751,1
8,77,3011,1,0.95,0.8,8,3.011,1
8,78,3907,1,2,1.4,8,3.907,1
8,79,3688,1,1.85,0.8,8,3.688,1
8,80,2351,-1,2.3,1.85,8,2.351,0
8,81,1648,1,0.8,0.8,8,1.648,1
8,82,1913,1,2.45,0.95,8,1.913,1
8,83,1880,-1,1.7,0.95,8,1.88,0
8,84,8454,1,1.4,2,8,8.454,0
8,85,1583,1,1.1,2,8,1.583,0
8,86,3631,1,2.45,2,8,3.631,1
8,87,2197,-1,2,0.95,8,2.197,0
8,88,2222,-1,1.25,2,8,2.222,1
8,89,1789,1,0.95,2.45,8,1.789,0
8,90,3738,-1,0.8,1.85,8,3.738,1
8,91,2183,1,2.6,0.95,8,2.183,1
8,92,2075,-1,1.25,0.95,8,2.075,0
8,93,1883,-1,2,2.3,8,1.883,1
8,94,1403,1,1.85,1.25,8,1.403,1
8,95,2909,-1,0.95,2.15,8,2.909,1
8,96,1189,-1,2.15,2,8,1.189,0
8,97,1220,1,1.25,1.25,8,1.22,1
8,98,1507,1,1.25,2.15,8,1.507,0
8,99,1428,1,1.85,2,8,1.428,0
8,100,1689,1,1.7,2,8,1.689,0
8,101,2218,-1,1.7,2.3,8,2.218,1
8,102,4202,1,1.85,1.1,8,4.202,1
8,103,2067,-1,1.85,1.7,8,2.067,0
8,104,7225,-1,2.3,2,8,7.225,0
8,105,2522,-1,2.3,1.25,8,2.522,0
8,106,2408,-1,0.8,1.25,8,2.408,1
8,107,1628,1,1.4,1.4,8,1.628,1
8,108,2775,-1,1.1,1.25,8,2.775,1
8,109,2350,-1,2.75,2,8,2.35,0
8,110,1686,1,1.7,0.95,8,1.686,1
8,111,3420,-1,2.15,1.85,8,3.42,0
8,112,6061,-1,1.85,2.45,8,6.061,1
8,113,2435,-1,1.7,1.7,8,2.435,1
8,114,3465,1,1.4,2.15,8,3.465,0
8,115,2452,-1,2.75,1.25,8,2.452,0
8,116,1619,1,2,1.25,8,1.619,1
8,117,4774,-1,2,0.8,8,4.774,0
8,118,4797,1,1.4,1.25,8,4.797,1
8,119,2442,1,2.15,2,8,2.442,1
9,0,3814,1,1.1,0.5,9,3.814,1
9,1,3772,-1,0.5,0.35,9,3.772,0
9,2,2437,1,0.65,0.5,9,2.437,1
9,3,4887,-1,0.5,0.35,9,4.887,0
9,4,2871,1,0.95,0.65,9,2.871,1
9,5,3340,1,0.35,0.2,9,3.34,1
9,6,2786,-1,0.35,0.65,9,2.786,1
9,7,2839,-1,0.8,1.4,9,2.839,1
9,8,1985,-1,0.5,1.55,9,1.985,1
9,9,2034,-1,0.65,0.95,9,2.034,1
9,10,2185,-1,0.65,1.25,9,2.185,1
9,11,5349,-1,0.5,0.65,9,5.349,1
9,12,2601,-1,0.65,1.1,9,2.601,1
9,13,3060,-1,1.1,1.55,9,3.06,1
9,14,3909,1,1.4,0.65,9,3.909,1
9,15,3604,1,1.4,0.65,9,3.604,1
9,16,3990,1,0.65,0.8,9,3.99,0
9,17,2063,1,1.1,0.5,9,2.063,1
9,18,5749,-1,0.65,0.8,9,5.749,1
9,19,2127,1,0.8,0.65,9,2.127,1
9,20,1975,1,0.8,0.5,9,1.975,1
9,21,5517,1,1.55,1.1,9,5.517,1
9,22,1876,1,1.25,0.95,9,1.876,1
9,23,1907,-1,0.2,0.8,9,1.907,1
9,24,1914,1,0.95,0.35,9,1.914,1
9,25,1945,-1,1.4,1.55,9,1.945,1
9,26,1899,1,0.8,0.35,9,1.899,1
9,27,2048,-1,0.8,1.4,9,2.048,1
9,28,1536,-1,0.05,0.8,9,1.536,1
9,29,1781,1,1.55,0.35,9,1.781,1
9,30,1413,1,0.65,0.5,9,1.413,1
9,31,2923,-1,0.5,0.95,9,2.923,1
9,32,6754,1,0.95,0.8,9,6.754,1
9,33,1704,-1,0.35,0.5,9,1.704,1
9,34,5374,1,1.4,0.8,9,5.374,1
9,35,5338,1,1.55,0.8,9,5.338,1
9,36,5539,-1,0.8,0.8,9,5.539,1
9,37,1817,-1,0.35,0.8,9,1.817,1
9,38,2192,-1,0.5,0.65,9,2.192,1
9,39,2392,-1,0.65,0.65,9,2.392,1
9,40,3952,1,1.1,1.55,9,3.952,0
9,41,1624,-1,0.95,0.8,9,1.624,0
9,42,1675,-1,0.95,0.65,9,1.675,0
9,43,1420,1,0.35,1.55,9,1.42,0
9,44,2088,-1,0.65,0.35,9,2.088,0
9,45,1738,-1,0.8,0.2,9,1.738,0
9,46,2548,-1,1.55,1.55,9,2.548,1
9,47,3065,-1,1.1,0.95,9,3.065,0
9,48,1321,1,0.65,0.8,9,1.321,0
9,49,1476,1,0.35,1.55,9,1.476,0
9,50,1372,1,0.5,0.65,9,1.372,0
9,51,2000,-1,1.25,0.65,9,2,0
9,52,1298,-1,0.65,0.2,9,1.298,0
9,53,1903,-1,1.4,0.8,9,1.903,0
9,54,1905,1,0.35,1.4,9,1.905,0
9,55,1804,1,0.8,0.95,9,1.804,0
9,56,1796,-1,0.8,0.5,9,1.796,0
9,57,1958,1,0.35,0.8,9,1.958,0
9,58,1995,-1,0.65,0.65,9,1.995,1
9,59,1938,-1,0.35,0.5,9,1.938,1
9,60,1798,1,0.5,1.1,9,1.798,0
9,61,1395,1,0.05,0.35,9,1.395,0
9,62,1415,1,0.2,1.55,9,1.415,0
9,63,2794,1,0.8,1.4,9,2.794,0
9,64,677,-1,0.5,0.65,9,0.677,1
9,65,2103,1,0.65,1.4,9,2.103,0
9,66,1777,-1,0.8,0.5,9,1.777,0
9,67,6047,-1,0.65,0.5,9,6.047,0
9,68,2316,1,0.65,0.95,9,2.316,0
9,69,2108,-1,1.1,0.8,9,2.108,0
9,70,2569,-1,1.1,0.65,9,2.569,0
9,71,2056,-1,0.8,0.65,9,2.056,0
9,72,1548,1,0.95,1.25,9,1.548,0
9,73,1501,1,0.2,0.35,9,1.501,0
9,74,1038,-1,0.8,0.35,9,1.038,0
9,75,1620,1,0.65,1.4,9,1.62,0
9,76,2522,-1,0.65,0.65,9,2.522,1
9,77,1519,-1,0.8,0.05,9,1.519,0
9,78,4272,1,0.8,0.95,9,4.272,0
9,79,1132,-1,1.55,0.65,9,1.132,0
9,80,2341,1,1.55,1.4,9,2.341,1
9,81,1387,1,1.55,0.2,9,1.387,1
9,82,3092,-1,0.35,0.95,9,3.092,1
9,83,2529,-1,0.65,0.65,9,2.529,1
9,84,1431,-1,0.2,0.65,9,1.431,1
9,85,1272,1,0.5,0.35,9,1.272,1
9,86,1545,1,1.55,0.35,9,1.545,1
9,87,2115,-1,0.8,1.55,9,2.115,1
9,88,1489,1,1.4,0.35,9,1.489,1
9,89,2337,-1,0.5,1.1,9,2.337,1
9,90,5734,1,0.35,0.65,9,5.734,0
9,91,1360,1,0.65,0.5,9,1.36,1
9,92,1586,1,0.95,0.5,9,1.586,1
9,93,1674,-1,0.5,0.8,9,1.674,1
9,94,1752,-1,0.35,1.55,9,1.752,1
9,95,1820,-1,0.65,1.55,9,1.82,1
9,96,1977,1,0.35,0.05,9,1.977,1
9,97,1517,1,0.95,0.8,9,1.517,1
9,98,1998,-1,1.55,1.55,9,1.998,1
9,99,2126,-1,0.5,0.8,9,2.126,1
9,100,1709,-1,0.65,1.4,9,1.709,1
9,101,2013,-1,0.8,0.95,9,2.013,1
9,102,2873,1,0.65,0.5,9,2.873,1
9,103,5345,-1,0.35,0.5,9,5.345,1
9,104,1652,1,1.4,0.8,9,1.652,1
9,105,1959,-1,0.5,0.8,9,1.959,1
9,106,1481,-1,0.8,1.1,9,1.481,1
9,107,1497,1,1.55,0.35,9,1.497,1
9,108,2102,1,0.95,0.65,9,2.102,1
9,109,1171,1,1.55,0.5,9,1.171,1
9,110,1670,-1,0.5,1.1,9,1.67,1
9,111,1854,-1,0.8,0.65,9,1.854,0
9,112,1275,1,1.1,0.5,9,1.275,1
9,113,3400,1,1.4,0.65,9,3.4,1
9,114,6826,1,1.55,1.1,9,6.826,1
9,115,3907,-1,0.95,1.1,9,3.907,1
9,116,1393,1,0.65,0.35,9,1.393,1
9,117,3952,1,0.8,0.8,9,3.952,1
9,118,1515,-1,0.65,0.95,9,1.515,1
9,119,1843,-1,0.5,0.65,9,1.843,1
10,0,2956,-1,0.35,0.95,10,2.956,1
10,1,2454,1,2.15,1.25,10,2.454,1
10,2,3689,1,1.4,0.5,10,3.689,1
10,3,3204,-1,1.7,1.55,10,3.204,0
10,4,2595,-1,2.75,2.3,10,2.595,0
10,5,2382,1,1.85,0.65,10,2.382,1
10,6,3263,-1,1.7,1.7,10,3.263,1
10,7,2722,1,1.4,2.75,10,2.722,0
10,8,4175,1,2,0.5,10,4.175,1
10,9,5743,1,0.5,0.05,10,5.743,1
10,10,3413,1,1.7,2.45,10,3.413,0
10,11,2708,1,0.95,0.8,10,2.708,1
10,12,3229,-1,0.2,2.45,10,3.229,1
10,13,2054,1,1.55,0.65,10,2.054,1
10,14,2506,1,1.4,1.1,10,2.506,1
10,15,4890,1,1.7,0.95,10,4.89,1
10,16,3795,-1,1.7,1.7,10,3.795,1
10,17,2899,-1,1.55,1.1,10,2.899,0
10,18,3657,-1,2.15,2.45,10,3.657,1
10,19,2598,1,2,1.55,10,2.598,1
10,20,6073,-1,1.55,0.5,10,6.073,0
10,21,5231,-1,0.95,2.45,10,5.231,1
10,22,2200,1,1.85,2,10,2.2,0
10,23,4621,1,0.8,2,10,4.621,0
10,24,1960,-1,1.7,2.15,10,1.96,1
10,25,7929,1,2.15,2,10,7.929,1
10,26,2436,-1,1.4,2.45,10,2.436,1
10,27,2712,-1,0.05,2,10,2.712,1
10,28,4729,-1,2.15,1.7,10,4.729,0
10,29,5774,1,0.95,0.8,10,5.774,1
10,30,2578,-1,1.55,1.85,10,2.578,1
10,31,3228,-1,1.25,1.7,10,3.228,1
10,32,2676,-1,1.85,0.95,10,2.676,0
10,33,5374,-1,2.45,2,10,5.374,0
10,34,2111,-1,0.5,1.7,10,2.111,1
10,35,4374,-1,1.85,2.45,10,4.374,1
10,36,2281,1,2.15,1.7,10,2.281,1
10,37,2216,-1,2,1.1,10,2.216,0
10,38,3987,1,0.5,2.15,10,3.987,0
10,39,938,-1,2.3,1.55,10,0.938,0
10,40,3506,-1,0.5,1.85,10,3.506,1
10,41,3359,1,1.7,1.25,10,3.359,1
10,42,1600,1,2,2,10,1.6,1
10,43,1479,-1,0.65,1.55,10,1.479,1
10,44,2993,-1,1.7,1.85,10,2.993,1
10,45,1505,-1,2.45,0.2,10,1.505,0
10,46,1567,1,0.35,2.45,10,1.567,0
10,47,3992,1,2.15,0.95,10,3.992,1
10,48,2794,-1,0.8,2,10,2.794,1
10,49,1367,-1,0.05,0.5,10,1.367,1
10,50,2336,-1,2,2.15,10,2.336,1
10,51,1558,1,1.7,1.7,10,1.558,1
10,52,1423,-1,1.7,2.15,10,1.423,1
10,53,4600,1,1.7,2,10,4.6,0
10,54,2577,-1,1.4,2,10,2.577,1
10,55,1729,1,2,0.05,10,1.729,1
10,56,2359,-1,2.15,0.5,10,2.359,0
10,57,4380,-1,1.7,1.25,10,4.38,0
10,58,3733,-1,0.95,1.7,10,3.733,1
10,59,2880,-1,1.25,0.35,10,2.88,0
10,60,1793,1,2.45,1.85,10,1.793,1
10,61,4008,-1,0.95,1.1,10,4.008,1
10,62,2158,-1,1.1,1.7,10,2.158,1
10,63,1844,1,1.55,2,10,1.844,0
10,64,2946,1,2.45,0.95,10,2.946,1
10,65,5357,1,2.15,1.7,10,5.357,1
10,66,2331,1,1.1,2,10,2.331,0
10,67,2172,-1,0.2,1.4,10,2.172,1
10,68,3082,1,2.45,1.85,10,3.082,1
10,69,3827,1,2.3,0.35,10,3.827,1
10,70,4098,1,2,2.3,10,4.098,0
10,71,2352,1,1.25,1.7,10,2.352,0
10,72,3917,-1,0.5,1.55,10,3.917,1
10,73,3000,1,0.5,1.4,10,3,0
10,74,1635,1,2.45,1.4,10,1.635,1
10,75,1775,-1,1.1,2.45,10,1.775,1
10,76,2295,1,1.7,0.5,10,2.295,1
10,77,3827,1,2.45,1.7,10,3.827,1
10,78,2962,1,1.1,1.55,10,2.962,0
10,79,1977,-1,1.55,1.25,10,1.977,0
10,80,3624,-1,1.85,0.5,10,3.624,0
10,81,2872,1,2.3,2.75,10,2.872,0
10,82,1663,1,2,0.8,10,1.663,1
10,83,2138,1,2.45,0.35,10,2.138,1
10,84,3166,1,2,0.8,10,3.166,1
10,85,2659,-1,1.25,1.7,10,2.659,1
10,86,1862,1,2,1.7,10,1.862,1
10,87,2777,1,0.95,0.35,10,2.777,1
10,88,4617,1,2.45,2.15,10,4.617,1
10,89,3374,-1,1.85,1.7,10,3.374,0
10,90,2568,-1,1.1,1.4,10,2.568,1
10,91,2761,1,1.4,0.2,10,2.761,1
10,92,3259,1,1.7,2.15,10,3.259,0
10,93,2754,-1,2,1.85,10,2.754,0
10,94,2407,-1,0.5,1.7,10,2.407,1
10,95,4312,1,1.1,0.95,10,4.312,1
10,96,3624,-1,1.25,2.15,10,3.624,1
10,97,3939,-1,0.35,1.25,10,3.939,1
10,98,2407,1,0.8,0.95,10,2.407,0
10,99,1780,-1,0.35,2.3,10,1.78,1
10,100,2525,-1,2,2,10,2.525,1
10,101,1833,-1,1.55,2.3,10,1.833,1
10,102,3869,-1,2.3,2,10,3.869,0
10,103,1386,-1,0.65,1.85,10,1.386,1
10,104,2312,1,1.85,2.45,10,2.312,0
10,105,2880,1,2.45,1.1,10,2.88,1
10,106,2177,1,1.25,1.55,10,2.177,0
10,107,3649,1,1.55,1.7,10,3.649,0
10,108,1952,1,2,1.4,10,1.952,1
10,109,3193,1,0.95,2.15,10,3.193,0
10,110,2475,-1,0.5,2,10,2.475,1
10,111,2149,1,1.7,1.7,10,2.149,1
10,112,1594,-1,0.8,0.95,10,1.594,1
10,113,2011,1,0.95,1.85,10,2.011,0
10,114,1903,1,1.7,0.5,10,1.903,1
10,115,2093,-1,1.7,1.25,10,2.093,0
10,116,1776,1,1.85,1.55,10,1.776,1
10,117,2006,1,2,2.45,10,2.006,0
10,118,3972,1,1.7,1.1,10,3.972,1
10,119,2425,-1,2.75,1.4,10,2.425,0
11,0,1693,-1,0.8,1.1,11,1.693,1
11,1,3529,-1,1.55,2.15,11,3.529,1
11,2,3619,1,1.1,1.1,11,3.619,1
11,3,4619,-1,1.55,1.1,11,4.619,0
11,4,2557,-1,0.95,0.8,11,2.557,0
11,5,2870,1,1.55,0.95,11,2.87,1
11,6,2978,1,0.9,1.25,11,2.978,0
11,7,4036,1,0.95,0.8,11,4.036,1
11,8,2904,1,0.95,0.5,11,2.904,1
11,9,4174,-1,1.4,2,11,4.174,1
11,10,3539,1,1.85,1.1,11,3.539,1
11,11,1795,1,1.1,1.25,11,1.795,0
11,12,5726,-1,2.6,2.75,11,5.726,1
11,13,5765,-1,0.95,1.1,11,5.765,1
11,14,1930,-1,0.8,2.75,11,1.93,1
11,15,3574,1,2.6,1.1,11,3.574,1
11,16,2206,1,1.55,1.25,11,2.206,1
11,17,1649,1,0.95,1.4,11,1.649,0
11,18,5114,-1,1.1,0.95,11,5.114,0
11,19,2477,-1,0.95,1.1,11,2.477,1
11,20,1941,-1,0.8,0.8,11,1.941,1
11,21,2183,1,0.8,0.5,11,2.183,1
11,22,2862,-1,0.8,0.5,11,2.862,0
11,23,3906,-1,0.9,0.95,11,3.906,1
11,24,2611,-1,0.65,1.1,11,2.611,1
11,25,3938,-1,0.8,1.85,11,3.938,1
11,26,1922,-1,0.35,1.55,11,1.922,1
11,27,2064,-1,0.5,0.8,11,2.064,1
11,28,1826,1,0.95,0.5,11,1.826,1
11,29,1756,1,1.1,0.5,11,1.756,1
11,30,3119,1,2,0.8,11,3.119,1
11,31,1499,1,0.65,0.35,11,1.499,1
11,32,2139,1,1.1,0.5,11,2.139,1
11,33,4705,-1,0.95,2.6,11,4.705,1
11,34,8860,1,1.55,0.65,11,8.86,1
11,35,4205,1,0.65,0.8,11,4.205,0
11,36,2712,1,2,0.95,11,2.712,1
11,37,2958,1,0.8,0.8,11,2.958,1
11,38,2525,-1,0.95,2.6,11,2.525,1
11,39,1843,1,2.15,0.8,11,1.843,1
11,40,3632,-1,1.1,2.6,11,3.632,1
11,41,6941,1,1.1,0.8,11,6.941,1
11,42,2011,1,0.95,0.5,11,2.011,1
11,43,1769,1,0.8,0.35,11,1.769,1
11,44,2308,-1,0.65,1.55,11,2.308,1
11,45,3892,1,0.95,1.1,11,3.892,0
11,46,2113,1,1.7,0.8,11,2.113,1
11,47,2016,-1,0.8,2.15,11,2.016,1
11,48,4951,-1,1.85,2,11,4.951,1
11,49,1684,-1,1.25,1.55,11,1.684,1
11,50,2001,-1,0.8,2,11,2.001,1
11,51,1248,-1,0.8,0.65,11,1.248,0
11,52,5374,-1,1.1,2.15,11,5.374,1
11,53,1743,-1,0.5,1.1,11,1.743,1
11,54,1945,1,1.1,0.65,11,1.945,1
11,55,1487,-1,0.35,0.65,11,1.487,1
11,56,2217,-1,0.95,0.95,11,2.217,1
11,57,4695,-1,1.55,2,11,4.695,1
11,58,2110,1,2.15,0.95,11,2.11,1
11,59,2154,-1,0.8,0.95,11,2.154,1
