parcode,trial,rt_mili,choice,item_left,item_right,subjidx,rt,response
4,86,2413,-1,0.65,0,4,2.413,1
4,87,1509,-1,0.8,0,4,1.509,1
4,88,1114,1,0,0.5,4,1.114,1
4,89,1071,1,0,0.6,4,1.071,1
4,90,1696,-1,0,0,4,1.696,1
4,91,2318,1,0.2,0.05,4,2.318,0
4,92,1504,-1,1.1,0,4,1.504,1
4,93,1920,-1,1.1,0.5,4,1.92,1
4,94,1381,-1,0.95,0,4,1.381,1
4,95,4618,1,0,0.05,4,4.618,1
4,96,1067,1,0.35,0.6,4,1.067,1
4,97,1600,-1,0,0,4,1.6,1
4,98,903,1,0,0,4,0.903,1
4,99,1515,1,0,0.05,4,1.515,1
4,100,1737,-1,0.2,0,4,1.737,1
4,101,943,1,0,1.1,4,0.943,1
4,102,1317,1,0.05,0.65,4,1.317,1
4,103,1197,1,0,0.8,4,1.197,1
4,104,2430,1,0,0,4,2.43,1
4,105,1257,-1,0.8,0,4,1.257,1
4,106,2005,1,0,0.35,4,2.005,1
4,107,1129,1,0,0.8,4,1.129,1
4,108,1162,1,0,0.65,4,1.162,1
4,109,1801,-1,0,0,4,1.801,1
4,110,2430,1,0,0,4,2.43,1
4,111,1379,1,0.05,0.8,4,1.379,1
4,112,1529,-1,0.95,0.5,4,1.529,1
4,113,2327,-1,0,0,4,2.327,1
4,114,1531,-1,0,0.35,4,1.531,0
4,115,1360,-1,0,0.05,4,1.36,0
4,116,1619,-1,0.05,0,4,1.619,1
4,117,1415,-1,0,0,4,1.415,1
4,118,1552,-1,0.8,0.8,4,1.552,1
4,119,1627,-1,0.95,0.05,4,1.627,1
5,0,2028,-1,1.4,0.95,5,2.028,1
5,1,2197,1,0.5,0.65,5,2.197,1
5,2,1864,1,0.5,0.8,5,1.864,1
5,3,2066,1,0.35,0.65,5,2.066,1
5,4,1702,1,0.35,0.95,5,1.702,1
5,5,2343,1,0.2,0.95,5,2.343,1
5,6,3469,-1,1.1,0.8,5,3.469,1
5,7,4105,-1,0.8,0.5,5,4.105,1
5,8,2482,1,0,0.5,5,2.482,1
5,9,3178,1,0.35,0.95,5,3.178,1
5,10,1763,-1,1.1,0.65,5,1.763,1
5,11,2708,1,0.95,0.95,5,2.708,1
5,12,3466,-1,1.4,0,5,3.466,1
5,13,1868,-1,0.65,0.65,5,1.868,1
5,14,2141,-1,0.65,0,5,2.141,1
5,15,1801,1,0.5,0.65,5,1.801,1
5,16,4713,1,0.95,0.65,5,4.713,0
5,17,1717,-1,1.1,0.2,5,1.717,1
5,18,1870,-1,0.65,0.8,5,1.87,0
5,19,1629,-1,1.1,0.5,5,1.629,1
5,20,2029,1,0.5,0.8,5,2.029,1
5,21,3458,1,0.95,1.1,5,3.458,1
5,22,2113,1,0.95,0.8,5,2.113,0
5,23,2422,1,0.65,0.8,5,2.422,1
5,24,2205,-1,0.65,1.1,5,2.205,0
5,25,2222,-1,0.8,0.65,5,2.222,1
5,26,3793,1,0.5,0.65,5,3.793,1
5,27,2187,1,0.8,1.1,5,2.187,1
5,28,2330,-1,0.95,0.35,5,2.33,1
5,29,3852,1,0.95,0.65,5,3.852,0
5,30,3695,-1,0.65,0.95,5,3.695,0
5,31,3260,-1,0.8,0.8,5,3.26,1
5,32,24903,-1,0.2,0.8,5,24.903,0
5,33,4399,1,0.65,0.8,5,4.399,1
5,34,3612,1,0,0.5,5,3.612,1
5,35,2359,1,0.8,0.95,5,2.359,1
5,36,4328,1,0.8,1.1,5,4.328,1
5,37,1866,1,0.5,0.5,5,1.866,1
5,38,2742,-1,1.25,1.1,5,2.742,1
5,39,2290,1,0.95,0.5,5,2.29,0
5,40,4077,1,0.95,0.95,5,4.077,1
5,41,1560,-1,1.1,0.95,5,1.56,1
5,42,2605,-1,0.5,0,5,2.605,1
5,43,1836,1,0.2,0.35,5,1.836,1
5,44,1968,-1,1.1,0.8,5,1.968,1
5,45,3258,-1,0.65,0.5,5,3.258,1
5,46,3518,-1,0.95,0.8,5,3.518,1
5,47,1889,-1,0.95,0.35,5,1.889,1
5,48,1837,-1,0.65,0.5,5,1.837,1
5,49,2012,1,0.8,0.65,5,2.012,0
5,50,2183,-1,0.5,0,5,2.183,1
5,51,1414,1,0.35,1.1,5,1.414,1
5,52,1778,1,0,1.1,5,1.778,1
5,53,2422,-1,1.25,0.8,5,2.422,1
5,54,1579,-1,1.1,0.95,5,1.579,1
5,55,2238,-1,0.5,0.95,5,2.238,0
5,56,1383,1,0.8,0.95,5,1.383,1
5,57,2886,-1,0.5,0.8,5,2.886,0
5,58,1683,1,0.95,0.65,5,1.683,0
5,59,3159,-1,0.65,0.35,5,3.159,1
5,60,1700,1,0.35,0.5,5,1.7,1
5,61,1632,-1,0.8,0.65,5,1.632,1
5,62,3465,-1,0.8,0.5,5,3.465,1
5,63,2207,-1,0.95,0.35,5,2.207,1
5,64,2594,1,0.8,0.8,5,2.594,1
5,65,1828,-1,1.1,0.5,5,1.828,1
5,66,1993,-1,0.8,0.95,5,1.993,0
5,67,2343,-1,0.65,0.65,5,2.343,1
5,68,1632,1,0.65,1.1,5,1.632,1
5,69,1456,-1,0.65,0.95,5,1.456,0
5,70,2478,-1,0.65,0.5,5,2.478,1
5,71,1991,1,0.2,1.1,5,1.991,1
5,72,1905,1,0.35,0.65,5,1.905,1
5,73,2195,-1,1.1,0.65,5,2.195,1
5,74,1754,-1,0.95,0,5,1.754,1
5,75,2658,1,0.65,0.8,5,2.658,1
5,76,1755,1,0.95,1.4,5,1.755,1
5,77,2863,1,0.95,1.1,5,2.863,1
5,78,1514,-1,0.65,0.95,5,1.514,0
5,79,2971,1,0.5,0.8,5,2.971,1
5,80,1826,-1,1.1,0.95,5,1.826,1
5,81,1908,-1,1.1,0.8,5,1.908,1
5,82,2450,-1,0,0.65,5,2.45,0
5,83,2532,-1,0.8,0.5,5,2.532,1
5,84,1653,-1,0.5,0.35,5,1.653,1
5,85,2581,-1,0.5,0.8,5,2.581,0
5,86,1539,-1,1.1,0.95,5,1.539,1
5,87,1602,1,0.65,0.65,5,1.602,1
5,88,2941,1,1.1,0.65,5,2.941,0
5,89,2425,-1,0.65,0.65,5,2.425,1
5,90,1935,-1,0.95,0.35,5,1.935,1
5,91,1552,1,0.65,0.8,5,1.552,1
5,92,2729,1,0.95,1.1,5,2.729,1
5,93,1878,1,0.8,0.65,5,1.878,0
5,94,1452,1,0.5,1.1,5,1.452,1
5,95,1693,1,0.8,0.5,5,1.693,0
5,96,1529,1,0.8,0.2,5,1.529,0
5,97,2201,1,0.8,0.8,5,2.201,1
5,98,3317,-1,0.35,0.2,5,3.317,1
5,99,1205,-1,1.1,0,5,1.205,1
5,100,1749,1,0.8,0.5,5,1.749,0
5,101,1554,1,1.1,1.25,5,1.554,1
5,102,1827,-1,0.95,0.2,5,1.827,1
5,103,1525,1,0.65,1.1,5,1.525,1
5,104,1791,1,0.35,0.95,5,1.791,1
5,105,1359,-1,0.65,0.35,5,1.359,1
5,106,2219,-1,0.8,0.65,5,2.219,1
5,107,1546,1,0.35,0.65,5,1.546,1
5,108,1451,1,0,0.95,5,1.451,1
5,109,1997,1,0.95,0.8,5,1.997,0
5,110,1996,-1,0.65,0.35,5,1.996,1
5,111,1720,1,0,1.4,5,1.72,1
5,112,1503,-1,0.5,0.5,5,1.503,1
5,113,2481,1,0.8,0.8,5,2.481,1
5,114,1808,1,0.8,1.25,5,1.808,1
5,115,1768,1,0.5,1.1,5,1.768,1
5,116,2272,1,0.35,0.95,5,2.272,1
5,117,1588,-1,1.1,0.35,5,1.588,1
5,118,1521,1,0.95,1.1,5,1.521,1
5,119,1654,1,0.8,1.1,5,1.654,1
6,0,1928,-1,0.95,1.4,6,1.928,0
6,1,4194,1,0.65,0.8,6,4.194,1
6,2,2641,1,0.8,0.8,6,2.641,1
6,3,2684,-1,0.95,0.65,6,2.684,1
6,4,1506,1,0.65,0.95,6,1.506,1
6,5,2147,-1,1.4,0.65,6,2.147,1
6,6,2007,-1,0.95,0,6,2.007,1
6,7,1439,-1,0.95,0.8,6,1.439,1
6,8,2377,-1,0.65,0.95,6,2.377,0
6,9,1529,-1,0.8,0.5,6,1.529,1
6,10,1766,-1,0.65,0.65,6,1.766,1
6,11,4347,-1,0.65,0.65,6,4.347,1
6,12,1309,-1,0.95,0.95,6,1.309,1
6,13,1520,-1,0.95,0.8,6,1.52,1
6,14,2229,1,0.65,0.65,6,2.229,1
6,15,4567,1,0.95,0.5,6,4.567,0
6,16,1624,1,0.95,0.95,6,1.624,1
6,17,2488,1,0.95,1.1,6,2.488,1
6,18,1411,-1,0.65,0.8,6,1.411,0
6,19,1473,1,0,0.95,6,1.473,1
6,20,2715,1,0.65,0.35,6,2.715,0
6,21,1698,-1,0.65,0.95,6,1.698,0
6,22,1593,-1,0.95,0.95,6,1.593,1
6,23,2855,1,0.8,0.8,6,2.855,1
6,24,5320,-1,0.5,0.8,6,5.32,0
6,25,1752,-1,0.65,0.8,6,1.752,0
6,26,1509,1,0.95,0.8,6,1.509,0
6,27,1701,1,0.5,1.4,6,1.701,1
6,28,1350,1,0.95,0.8,6,1.35,0
6,29,1891,-1,0.65,0.95,6,1.891,0
6,30,2255,-1,1.1,0.65,6,2.255,1
6,31,9549,-1,0.8,0.8,6,9.549,1
6,32,759,1,0.65,0.65,6,0.759,1
6,33,1619,1,0.8,0.95,6,1.619,1
6,34,1815,1,0.35,1.25,6,1.815,1
6,35,2159,-1,0,0.8,6,2.159,0
6,36,1611,1,0.8,0.95,6,1.611,1
6,37,4682,1,0.8,0.95,6,4.682,1
6,38,1289,1,0.8,0.65,6,1.289,0
6,39,2833,1,0.65,0.95,6,2.833,1
6,40,1394,1,0,0.5,6,1.394,1
6,41,1906,1,0.8,0.65,6,1.906,0
6,42,2107,-1,0.95,0.8,6,2.107,1
6,43,3027,1,0.95,1.4,6,3.027,1
6,44,2600,1,0.95,0.8,6,2.6,0
6,45,1417,-1,0.95,0.65,6,1.417,1
6,46,2295,1,0.65,0.95,6,2.295,1
6,47,3582,-1,0.65,0.95,6,3.582,0
6,48,1190,1,0.8,0.95,6,1.19,1
6,49,1701,-1,0.65,1.4,6,1.701,0
6,50,3387,-1,0.65,0.65,6,3.387,1
6,51,1950,-1,0.95,0.95,6,1.95,1
6,52,4977,-1,0.95,0.8,6,4.977,1
6,53,1650,-1,0.95,0.35,6,1.65,1
6,54,1315,1,0.8,0.95,6,1.315,1
6,55,2396,-1,0.8,0.8,6,2.396,1
6,56,2956,-1,0.95,0.65,6,2.956,1
6,57,2401,-1,0.8,0.8,6,2.401,1
6,58,1843,1,1.4,0.95,6,1.843,0
6,59,971,-1,0,0.65,6,0.971,0
6,60,2911,1,0.8,0.5,6,2.911,0
6,61,1357,-1,0.8,0.95,6,1.357,0
6,62,2067,-1,0.65,0.65,6,2.067,1
6,63,2047,-1,1.1,0.95,6,2.047,1
6,64,3643,-1,0.5,0.95,6,3.643,0
6,65,2231,-1,0.8,0.65,6,2.231,1
6,66,2366,1,1.55,1.25,6,2.366,0
6,67,2632,1,0.8,0.95,6,2.632,1
6,68,1651,-1,0.65,0.8,6,1.651,0
6,69,1586,-1,0.35,0.65,6,1.586,0
6,70,1296,-1,0.95,0.95,6,1.296,1
6,71,1235,1,0,0.5,6,1.235,1
6,72,1516,1,0.65,1.55,6,1.516,1
6,73,2250,-1,0.95,0.65,6,2.25,1
6,74,2296,1,0.35,0.65,6,2.296,1
6,75,1628,-1,0.95,0,6,1.628,1
6,76,2304,-1,0.95,0.65,6,2.304,1
6,77,1846,1,0.95,0.95,6,1.846,1
6,78,1605,-1,0.95,0,6,1.605,1
6,79,1271,-1,1.4,0.5,6,1.271,1
6,80,2963,-1,0.95,0.8,6,2.963,1
6,81,2341,1,0.65,0.65,6,2.341,1
6,82,2313,1,0.8,0,6,2.313,0
6,83,1339,1,0.95,0.65,6,1.339,0
6,84,1323,-1,1.25,1.55,6,1.323,0
6,85,2284,1,0.95,0.65,6,2.284,0
6,86,1511,-1,1.4,0.95,6,1.511,1
6,87,1688,1,0.8,0.95,6,1.688,1
6,88,848,1,0.95,0.95,6,0.848,1
6,89,2451,1,0.8,0.95,6,2.451,1
6,90,1051,-1,0.5,0,6,1.051,1
6,91,1537,1,0.35,0.95,6,1.537,1
6,92,1026,-1,0.5,0,6,1.026,1
6,93,1821,1,0.65,1.1,6,1.821,1
6,94,1019,-1,0.65,0,6,1.019,1
6,95,1082,1,0.95,0.95,6,1.082,1
6,96,2864,1,0.95,0.65,6,2.864,0
6,97,2367,1,0.65,0.95,6,2.367,1
6,98,1091,-1,0.65,0.35,6,1.091,1
6,99,1598,1,0.8,0.65,6,1.598,0
6,100,1885,1,0.65,0.65,6,1.885,1
6,101,1530,-1,1.25,0.35,6,1.53,1
6,102,1104,-1,0.95,0.8,6,1.104,1
6,103,1021,-1,0.95,0.95,6,1.021,1
6,104,1850,-1,0.8,0.95,6,1.85,0
6,105,1320,1,0.65,0.65,6,1.32,1
6,106,904,1,0,0.95,6,0.904,1
6,107,1339,1,0.65,0.65,6,1.339,1
6,108,1143,-1,0.8,0.8,6,1.143,1
6,109,1422,-1,0.95,0,6,1.422,1
6,110,1125,1,0.95,0.95,6,1.125,1
6,111,1384,-1,0.95,0.8,6,1.384,1
6,112,1261,1,0,0.95,6,1.261,1
6,113,1501,-1,1.55,0.65,6,1.501,1
6,114,1148,1,0.65,0.95,6,1.148,1
6,115,1303,1,0.95,0.65,6,1.303,0
6,116,1263,1,0.5,0.8,6,1.263,1
6,117,1326,1,0.8,0.65,6,1.326,0
6,118,6668,-1,0.65,0.8,6,6.668,0
6,119,1010,1,0,0.95,6,1.01,1
7,0,2562,-1,0.95,0.95,7,2.562,1
7,1,3709,-1,2.45,1.1,7,3.709,1
7,2,3707,-1,1.1,1.1,7,3.707,1
7,3,1775,-1,1.4,0.95,7,1.775,1
7,4,2242,-1,1.1,0.35,7,2.242,1
7,5,7777,1,0.95,2,7,7.777,1
7,6,3068,1,1.1,0.95,7,3.068,0
7,7,4508,-1,1.55,1.1,7,4.508,1
7,8,3300,1,0.95,1.55,7,3.3,1
7,9,1901,1,0.95,1.1,7,1.901,1
7,10,2798,1,1.55,1.1,7,2.798,0
7,11,6463,1,0.5,0.95,7,6.463,1
7,12,2423,1,0.95,2.3,7,2.423,1
7,13,3995,-1,2.45,2,7,3.995,1
7,14,4172,1,0.95,1.1,7,4.172,1
7,15,2646,-1,1.1,0.65,7,2.646,1
7,16,3748,1,0.35,0.5,7,3.748,1
7,17,3971,-1,0.95,1.4,7,3.971,0
7,18,4791,-1,1.25,0.5,7,4.791,1
7,19,6822,1,1.55,1.85,7,6.822,1
7,20,7438,1,1.1,1.1,7,7.438,1
7,21,4818,-1,2,1.25,7,4.818,1
7,22,2526,-1,2,0.35,7,2.526,1
7,23,4766,-1,2,1.4,7,4.766,1
7,24,2008,1,2,1.1,7,2.008,0
7,25,2589,1,0.5,2.45,7,2.589,1
7,26,2672,1,2,2.45,7,2.672,1
7,27,3508,1,0.35,1.1,7,3.508,1
7,28,2744,-1,1.4,1.1,7,2.744,1
7,29,6724,-1,1.1,1.25,7,6.724,0
7,30,4206,1,0.5,0.95,7,4.206,1
7,31,3373,1,2,0.95,7,3.373,0
7,32,2463,-1,0.95,0.95,7,2.463,1
7,33,3506,1,1.1,0.95,7,3.506,0
7,34,2164,1,1.1,2.45,7,2.164,1
7,35,2248,-1,0.95,1.1,7,2.248,0
7,36,1490,1,1.25,1.1,7,1.49,0
7,37,2130,1,0.95,1.25,7,2.13,1
7,38,1253,-1,1.1,1.1,7,1.253,1
7,39,3991,1,0.95,1.1,7,3.991,1
7,40,2772,-1,2.45,1.1,7,2.772,1
7,41,2700,1,0.5,1.25,7,2.7,1
7,42,2661,-1,1.55,0.95,7,2.661,1
7,43,1749,1,0.95,1.4,7,1.749,1
7,44,2555,-1,1.1,0.95,7,2.555,1
7,45,2085,-1,1.1,1.25,7,2.085,0
7,46,2682,-1,1.4,2,7,2.682,0
7,47,3236,1,1.1,1.55,7,3.236,1
7,48,2828,1,0.95,0.95,7,2.828,1
7,49,2501,-1,2,0.5,7,2.501,1
7,50,2631,-1,1.1,0.95,7,2.631,1
7,51,4864,1,1.1,0.95,7,4.864,0
7,52,1410,-1,1.1,1.1,7,1.41,1
7,53,1475,1,0.8,1.1,7,1.475,1
7,54,4804,-1,2,1.1,7,4.804,1
7,55,1677,1,1.1,1.1,7,1.677,1
7,56,2396,1,1.1,2.3,7,2.396,1
7,57,2395,-1,1.1,0.95,7,2.395,1
7,58,2022,1,0.35,1.1,7,2.022,1
7,59,1751,1,0.35,2,7,1.751,1
7,60,2889,-1,2,0.8,7,2.889,1
7,61,1270,-1,1.25,2,7,1.27,0
7,62,4447,-1,0.95,0.65,7,4.447,1
7,63,2915,-1,1.25,0.95,7,2.915,1
7,64,9013,1,1.55,1.4,7,9.013,0
7,65,1853,1,1.1,2.45,7,1.853,1
7,66,3567,1,1.1,1.85,7,3.567,1
7,67,4428,-1,2.45,2,7,4.428,1
7,68,3230,1,1.1,1.55,7,3.23,1
7,69,4884,-1,1.1,2,7,4.884,0
7,70,2585,1,1.1,1.1,7,2.585,1
7,71,3986,1,1.1,1.1,7,3.986,1
7,72,2925,-1,0.5,0.35,7,2.925,1
7,73,2860,-1,1.55,0.65,7,2.86,1
7,74,2888,-1,1.4,0.65,7,2.888,1
7,75,3153,-1,0.95,1.1,7,3.153,0
7,76,3830,1,1.4,0.95,7,3.83,0
7,77,2264,1,0.65,1.1,7,2.264,1
7,78,3281,1,0.95,2,7,3.281,1
7,79,3370,-1,0.95,0.5,7,3.37,1
7,80,2827,1,1.1,1.4,7,2.827,1
7,81,3953,1,2,2.45,7,3.953,1
7,82,6634,-1,1.25,1.1,7,6.634,1
7,83,3319,1,1.1,2.45,7,3.319,1
7,84,1949,-1,1.1,0.95,7,1.949,1
7,85,2403,-1,1.55,1.1,7,2.403,1
7,86,1743,1,0.95,1.1,7,1.743,1
7,87,2682,1,0.65,0.95,7,2.682,1
7,88,2349,-1,1.1,1.1,7,2.349,1
7,89,2716,1,1.55,0.95,7,2.716,0
7,90,6127,-1,1.85,1.1,7,6.127,1
7,91,2647,-1,1.1,1.1,7,2.647,1
7,92,3192,1,0.95,0.95,7,3.192,1
7,93,2950,-1,2.45,0.5,7,2.95,1
7,94,1723,1,2,1.25,7,1.723,0
7,95,2383,-1,0.95,1.1,7,2.383,0
7,96,1962,1,0.8,2,7,1.962,1
7,97,3720,-1,0.95,1.55,7,3.72,0
7,98,3087,-1,1.85,1.55,7,3.087,1
7,99,1255,-1,2.3,1.1,7,1.255,1
7,100,3736,1,0.95,0.5,7,3.736,0
7,101,1760,-1,1.1,0.95,7,1.76,1
7,102,1405,-1,1.1,0.8,7,1.405,1
7,103,2316,-1,0.95,1.1,7,2.316,0
7,104,1680,1,1.1,0.95,7,1.68,0
7,105,3267,1,1.25,2,7,3.267,1
7,106,3536,1,1.4,1.55,7,3.536,1
7,107,1581,1,1.1,1.1,7,1.581,1
7,108,1304,1,0.95,1.1,7,1.304,1
7,109,2650,1,0.65,1.4,7,2.65,1
7,110,1761,1,1.1,2,7,1.761,1
7,111,2423,1,2,0.95,7,2.423,0
7,112,1690,1,0.65,1.55,7,1.69,1
7,113,2103,-1,2.45,1.1,7,2.103,1
7,114,1738,1,1.1,1.1,7,1.738,1
7,115,3921,-1,1.1,0.35,7,3.921,1
7,116,2330,-1,2.3,0.95,7,2.33,1
7,117,1808,1,0.5,2,7,1.808,1
7,118,1669,1,1.1,1.1,7,1.669,1
7,119,2295,-1,1.1,1.55,7,2.295,0
8,0,6280,-1,1.85,1.7,8,6.28,1
8,1,3262,-1,1.25,1.25,8,3.262,1
8,2,2781,1,2.75,1.25,8,2.781,0
8,3,4808,1,2,0.8,8,4.808,0
8,4,3763,-1,1.4,2,8,3.763,0
8,5,2120,1,0.8,1.85,8,2.12,1
8,6,4439,1,0.8,1.25,8,4.439,1
8,7,2881,1,1.4,2.15,8,2.881,1
8,8,8834,1,2.3,1.85,8,8.834,0
8,9,2776,-1,2,1.25,8,2.776,1
8,10,1966,1,1.25,2,8,1.966,1
8,11,2514,-1,0.95,2.45,8,2.514,0
8,12,10046,1,1.7,1.7,8,10.046,1
8,13,4799,1,1.7,2.3,8,4.799,1
8,14,2205,-1,1.7,0.95,8,2.205,1
8,15,1809,1,2.15,2,8,1.809,0
8,16,5917,1,2.15,1.85,8,5.917,0
8,17,5962,1,1.1,1.25,8,5.962,1
8,18,3225,-1,1.4,1.25,8,3.225,1
8,19,3906,-1,1.1,2,8,3.906,0
8,20,9244,1,2.75,2,8,9.244,0
8,21,3254,-1,0.8,0.8,8,3.254,1
8,22,7203,1,2,0.95,8,7.203,0
8,23,3248,-1,1.4,1.4,8,3.248,1
8,24,9608,1,2.3,1.25,8,9.608,0
8,25,2238,-1,2.6,0.95,8,2.238,1
8,26,2748,-1,2.15,2,8,2.748,1
8,27,3612,1,1.7,0.95,8,3.612,0
8,28,2269,-1,2.45,0.95,8,2.269,1
8,29,1844,-1,1.85,2,8,1.844,0
8,30,3228,1,1.25,0.95,8,3.228,0
8,31,2352,1,2,2.3,8,2.352,1
8,32,6776,-1,2.45,2,8,6.776,1
8,33,2230,1,1.85,2.45,8,2.23,1
8,34,2359,-1,1.25,2.15,8,2.359,0
8,35,1954,1,1.85,1.1,8,1.954,0
8,36,3237,1,0.95,2.15,8,3.237,1
8,37,1781,-1,1.85,1.25,8,1.781,1
8,38,4639,1,2.3,2,8,4.639,0
8,39,2979,-1,1.7,2,8,2.979,0
8,40,1878,1,2,2.3,8,1.878,1
8,41,1993,-1,1.25,1.25,8,1.993,1
8,42,4066,1,1.85,2.45,8,4.066,1
8,43,1666,-1,1.25,1.1,8,1.666,1
8,44,2165,1,0.8,0.95,8,2.165,1
8,45,1595,1,1.7,2.15,8,1.595,1
8,46,1735,-1,1.1,1.85,8,1.735,0
8,47,1822,1,0.95,2.45,8,1.822,1
8,48,2027,-1,2,2.75,8,2.027,0
8,49,2905,-1,1.25,2.45,8,2.905,0
8,50,1535,-1,2,2.15,8,1.535,0
8,51,1528,-1,2,1.4,8,1.528,1
8,52,1831,1,0.95,1.7,8,1.831,1
8,53,2177,1,1.25,2,8,2.177,1
8,54,2255,-1,2.15,1.85,8,2.255,1
8,55,1615,1,0.8,2.3,8,1.615,1
8,56,2366,1,2.15,1.25,8,2.366,0
8,57,1262,-1,2,2.15,8,1.262,0
8,58,1535,1,2,1.1,8,1.535,0
8,59,1314,1,1.25,1.85,8,1.314,1
8,60,4734,-1,0.95,1.4,8,4.734,0
8,61,4219,-1,1.7,1.7,8,4.219,1
8,62,2133,-1,1.85,2.3,8,2.133,0
8,63,3283,1,1.25,1.4,8,3.283,1
8,64,1390,1,2,2.15,8,1.39,1
8,65,1494,1,1.85,1.25,8,1.494,0
8,66,1043,-1,2.6,2.6,8,1.043,1
8,67,1583,-1,1.25,2.75,8,1.583,0
8,68,1951,1,2.15,0.95,8,1.951,0
8,69,1185,-1,0.8,2,8,1.185,0
8,70,1984,-1,2,0.95,8,1.984,1
8,71,1339,-1,2.3,2,8,1.339,1
8,72,1286,-1,2.3,0.8,8,1.286,1
8,73,1944,-1,1.7,1.85,8,1.944,0
8,74,1853,1,0.8,0.95,8,1.853,1
8,75,2109,-1,0.95,1.7,8,2.109,0
8,76,1583,1,2.6,0.8,8,1.583,0
8,77,1535,1,1.1,0.95,8,1.535,0
8,78,1668,1,2.15,1.4,8,1.668,0
8,79,1780,-1,1.85,1.4,8,1.78,1
8,80,2931,1,1.85,2.15,8,2.931,1
8,81,2067,-1,1.85,0.8,8,2.067,1
8,82,1560,1,0.8,0.8,8,1.56,1
8,83,2001,-1,2.3,2,8,2.001,1
8,84,1441,1,2.45,0.95,8,1.441,0
8,85,1422,1,2,1.85,8,1.422,0
8,86,3294,-1,0.95,0.8,8,3.294,1
8,87,1937,-1,2.15,0.95,8,1.937,1
8,88,1752,1,0.8,2.3,8,1.752,1
8,89,1688,-1,2.3,0.8,8,1.688,1
8,90,1085,1,0.95,2,8,1.085,1
8,91,1381,1,2,1.7,8,1.381,0
8,92,1506,-1,2.45,1.85,8,1.506,1
8,93,1745,-1,0.8,2.6,8,1.745,0
8,94,2935,-1,1.25,2.3,8,2.935,0
8,95,1693,-1,2.15,1.7,8,1.693,1
8,96,9412,-1,2.45,1.25,8,9.412,1
8,97,2314,-1,1.85,2.15,8,2.314,0
8,98,1464,1,2.6,2.6,8,1.464,1
8,99,2187,1,2,2.45,8,2.187,1
8,100,1468,-1,0.95,0.8,8,1.468,1
8,101,1348,1,1.25,1.25,8,1.348,1
8,102,1945,1,1.4,1.4,8,1.945,1
8,103,1382,1,0.95,2.6,8,1.382,1
8,104,1886,-1,1.25,0.8,8,1.886,1
8,105,3569,-1,2,2.3,8,3.569,0
8,106,3349,-1,0.95,2.15,8,3.349,0
8,107,1595,1,1.4,1.85,8,1.595,1
8,108,1380,1,1.25,1.25,8,1.38,1
8,109,1668,1,1.4,2,8,1.668,1
8,110,2449,-1,0.95,1.25,8,2.449,0
8,111,1612,1,2.15,2,8,1.612,0
8,112,1495,-1,2.45,1.85,8,1.495,1
8,113,1574,1,1.4,0.95,8,1.574,0
8,114,2403,-1,0.95,1.1,8,2.403,0
8,115,1463,-1,0.95,2,8,1.463,0
8,116,2565,1,2,1.4,8,2.565,0
8,117,1537,-1,2.3,1.7,8,1.537,1
8,118,2100,-1,2,1.25,8,2.1,1
8,119,1383,-1,1.25,1.85,8,1.383,0
9,0,4076,1,0.5,0.65,9,4.076,1
9,1,7342,-1,0.95,0.8,9,7.342,1
9,2,7926,1,1.1,1.55,9,7.926,1
9,3,7862,-1,1.1,0.5,9,7.862,1
9,4,9211,-1,1.4,0.65,9,9.211,1
9,5,6437,-1,0.65,0.5,9,6.437,1
9,6,8887,1,0.8,0.8,9,8.887,1
9,7,7906,-1,0.35,0.2,9,7.906,1
9,8,7682,-1,0.65,0.5,9,7.682,1
9,9,12700,1,0.5,0.35,9,12.7,0
9,10,10860,-1,1.55,1.1,9,10.86,1
9,11,5201,-1,1.1,0.5,9,5.201,1
9,12,6160,-1,0.5,0.65,9,6.16,0
9,13,5265,1,0.35,0.8,9,5.265,1
9,14,7706,-1,1.4,0.8,9,7.706,1
9,15,7950,-1,0.95,0.65,9,7.95,1
9,16,3178,1,0.2,0.8,9,3.178,1
9,17,5989,1,0.8,1.4,9,5.989,1
9,18,3409,1,0.65,0.65,9,3.409,1
9,19,2703,1,0.65,0.95,9,2.703,1
9,20,6270,1,1.4,1.55,9,6.27,1
9,21,3970,-1,0.5,0.35,9,3.97,1
9,22,8677,1,0.65,0.8,9,8.677,1
9,23,5384,-1,1.4,0.65,9,5.384,1
9,24,4131,-1,1.55,0.8,9,4.131,1
9,25,7368,1,0.5,0.95,9,7.368,1
9,26,3027,-1,0.95,0.35,9,3.027,1
9,27,1947,-1,0.8,0.5,9,1.947,1
9,28,3251,-1,0.8,0.35,9,3.251,1
9,29,5353,1,0.65,1.1,9,5.353,1
9,30,2235,1,0.5,1.55,9,2.235,1
9,31,3470,-1,1.25,0.95,9,3.47,1
9,32,6025,-1,1.55,0.35,9,6.025,1
9,33,1555,-1,0.8,0.65,9,1.555,1
9,34,4056,1,0.8,1.4,9,4.056,1
9,35,2030,1,0.05,0.8,9,2.03,1
9,36,3565,1,0.65,0.8,9,3.565,1
9,37,1937,1,0.35,0.5,9,1.937,1
9,38,4421,1,0.65,1.25,9,4.421,1
9,39,3242,1,0.35,0.65,9,3.242,1
9,40,1697,1,0.35,1.55,9,1.697,1
9,41,1908,-1,0.65,0.65,9,1.908,1
9,42,1797,-1,0.8,0.5,9,1.797,1
