Participant,Session,Choice,RT,ChosenValue,UnchosenValue,DiffValue,AbsDiffValue,TotalValue,ChosenFam,UnchosenFam,DiffFam,AbsDiffFam,TotalFam,Confidence,zRT,zChosenValue,zUnchosenValue,zDiffValue,zAbsDiffValue,zTotalValue,zChosenFam,zUnchosenFam,zDiffFam,zAbsDiffFam,zTotalFam,zConfidence 
23,1,1,773,2.232,2.484,0.252,0.252,4.716,6,6,0,0,12,36,-0.59622,-0.20901,0.81838,0.33672,0.33672,0.54396,0.54782,0.69746,0.074173,0.074173,0.92905,-1.3459
23,1,1,1250,2.76,2.232,-0.528,0.528,4.992,5,6,0,0,11,395.13,2.1123,1.2494,0.37518,-0.78941,0.78941,0.92926,-0.86323,0.69746,0.074173,0.074173,0.021358,0.83037
23,1,0,1398,2.664,2.04,0.624,0.624,4.704,5,6,0,0,11,416.32,2.9527,0.98423,0.037493,0.87379,0.87379,0.52721,-0.86323,0.69746,0.074173,0.074173,0.021358,0.95875
23,1,1,837,2.232,2.004,-0.228,0.228,4.236,4,6,0,0,10,170.79,-0.23281,-0.20901,-0.025823,-0.35628,0.35628,-0.12614,-2.2743,0.69746,0.074173,0.074173,-0.88634,-0.52908
23,1,0,1285,2.04,2.004,0.036,0.036,4.044,6,4,1,1,10,105.16,2.3111,-0.73935,-0.025823,0.024866,0.024866,-0.39417,0.54782,-1.4982,1.6504,1.6504,-0.88634,-0.9268
23,1,1,718,2.736,2.664,-0.072,0.072,5.4,6,5,0,0,11,31.38,-0.90853,1.1831,1.135,-0.13106,0.13106,1.4988,0.54782,-0.40039,0.074173,0.074173,0.021358,-1.3739
23,1,1,913,2.256,2.04,-0.216,0.216,4.296,6,4,0,0,10,445.01,0.19874,-0.14272,0.037493,-0.33896,0.33896,-0.042374,0.54782,-1.4982,0.074173,0.074173,-0.88634,1.1326
23,1,1,921,2.664,2.736,0.072,0.072,5.4,5,6,0,0,11,48.823,0.24417,0.98423,1.2616,0.076841,0.076841,1.4988,-0.86323,0.69746,0.074173,0.074173,0.021358,-1.2682
23,1,1,1017,2.256,2.664,0.408,0.408,4.92,6,5,0,0,11,12.924,0.78928,-0.14272,1.135,0.56194,0.56194,0.82875,0.54782,-0.40039,0.074173,0.074173,0.021358,-1.4857
23,1,0,954,2.46,2.004,0.456,0.456,4.464,6,6,0,0,12,218.12,0.43155,0.42076,-0.025823,0.63124,0.63124,0.19216,0.54782,0.69746,0.074173,0.074173,0.92905,-0.2423
23,1,1,833,2.484,2.736,0.252,0.252,5.22,6,6,0,0,12,173.42,-0.25552,0.48705,1.2616,0.33672,0.33672,1.2476,0.54782,0.69746,0.074173,0.074173,0.92905,-0.51319
23,1,1,653,2.76,2.592,-0.168,0.168,5.352,5,6,0,0,11,321.51,-1.2776,1.2494,1.0083,-0.26966,0.26966,1.4318,-0.86323,0.69746,0.074173,0.074173,0.021358,0.38424
23,1,1,883,2.04,2.256,0.216,0.216,4.296,4,6,0,0,10,0,0.028391,-0.73935,0.41739,0.28474,0.28474,-0.042374,-2.2743,0.69746,0.074173,0.074173,-0.88634,-1.5641
23,1,1,996,1.008,0.696,-0.312,0.312,1.704,4,6,0,0,10,464.25,0.67004,-3.5899,-2.3263,-0.47756,0.47756,-3.6609,-2.2743,0.69746,0.074173,0.074173,-0.88634,1.2492
23,1,1,1050,2.232,2.004,-0.228,0.228,4.236,4,4,-1,1,8,344.34,0.97667,-0.20901,-0.025823,-0.35628,0.35628,-0.12614,-2.2743,-1.4982,-1.502,1.502,-2.7017,0.52256
23,2,1,716,2.232,2.232,0,0,4.464,6,4,0,0,10,351.62,-0.14596,-0.32283,0.50427,0.15886,0.15886,0.28584,0.56008,-1.4391,0,0,-0.843,0.31194
23,2,0,963,2.232,2.004,0.228,0.228,4.236,4,6,0,0,10,259.78,1.2088,-0.32283,0.11255,0.46574,0.46574,-0.050626,-2.4153,0.74523,0,0,-0.843,-0.28033
23,2,0,672,2.76,2.736,0.024,0.024,5.496,5,6,0,0,11,376.75,-0.3873,1.3849,1.3702,0.19116,0.19116,1.8088,-0.92763,0.74523,0,0,0.052687,0.47393
23,2,1,781,2.04,0.696,-1.344,1.344,2.736,4,6,0,0,10,500,0.21056,-0.94382,-2.1347,-1.6501,1.6501,-2.2642,-2.4153,0.74523,0,0,-0.843,1.2688
23,2,1,1227,2.004,1.008,-0.996,0.996,3.012,6,4,0,0,10,269.32,2.6568,-1.0603,-1.5987,-1.1817,1.1817,-1.8569,0.56008,-1.4391,0,0,-0.843,-0.21882
23,2,0,737,2.232,0.696,1.536,1.536,2.928,6,6,0,0,12,500,-0.03078,-0.32283,-2.1347,2.2263,2.2263,-1.9809,0.56008,0.74523,0,0,0.94837,1.2688
23,2,0,803,2.004,2.196,-0.192,0.192,4.2,6,6,-2,2,12,427.52,0.33122,-1.0603,0.44242,-0.099571,0.099571,-0.10375,0.56008,0.74523,-2.7634,2.7634,0.94837,0.80134
23,2,1,775,2.004,2.04,0.036,0.036,4.044,6,4,0,0,10,232.1,0.17765,-1.0603,0.1744,0.20731,0.20731,-0.33397,0.56008,-1.4391,0,0,-0.843,-0.45881
23,2,0,566,2.04,2.76,-0.72,0.72,4.8,6,5,0,0,11,29.208,-0.9687,-0.94382,1.4114,-0.81025,0.81025,0.78168,0.56008,-0.34692,0,0,0.052687,-1.7672
23,2,0,726,2.592,2.664,-0.072,0.072,5.256,6,5,0,0,11,439.24,-0.091114,0.84154,1.2465,0.061947,0.061947,1.4546,0.56008,-0.34692,0,0,0.052687,0.87695
23,2,1,686,2.004,2.232,0.228,0.228,4.236,6,4,2,2,10,409.12,-0.31051,-1.0603,0.50427,0.46574,0.46574,-0.050626,0.56008,-1.4391,2.7634,2.7634,-0.843,0.68271
23,2,0,887,2.46,2.484,-0.024,0.024,4.944,6,6,0,0,12,78.423,0.79195,0.41461,0.93724,0.12655,0.12655,0.99419,0.56008,0.74523,0,0,0.94837,-1.4498
23,2,0,649,2.46,2.04,0.42,0.42,4.5,6,4,0,0,10,432.99,-0.51345,0.41461,0.1744,0.72417,0.72417,0.33897,0.56008,-1.4391,0,0,-0.843,0.83661
23,2,1,745,2.004,1.98,-0.024,0.024,3.984,6,6,0,0,12,28.105,0.013099,-1.0603,0.071312,0.12655,0.12655,-0.42251,0.56008,0.74523,0,0,0.94837,-1.7743
23,2,0,741,2.04,2.004,0.036,0.036,4.044,6,6,0,0,12,96.62,-0.0088403,-0.94382,0.11255,0.20731,0.20731,-0.33397,0.56008,0.74523,0,0,0.94837,-1.3325
23,2,0,672,2.736,2.004,0.732,0.732,4.74,6,6,0,0,12,263.93,-0.3873,1.3073,0.11255,1.1441,1.1441,0.69314,0.56008,0.74523,0,0,0.94837,-0.25359
23,2,1,656,2.232,2.004,-0.228,0.228,4.236,6,6,0,0,12,308.45,-0.47506,-0.32283,0.11255,-0.14803,0.14803,-0.050626,0.56008,0.74523,0,0,0.94837,0.033543
23,2,1,827,2.664,2.256,-0.408,0.408,4.92,5,6,0,0,11,408.24,0.46286,1.0744,0.54551,-0.3903,0.3903,0.95877,-0.92763,0.74523,0,0,0.052687,0.67702
23,2,1,847,2.46,2.004,-0.456,0.456,4.464,6,6,0,0,12,418.9,0.57256,0.41461,0.11255,-0.45491,0.45491,0.28584,0.56008,0.74523,0,0,0.94837,0.74581
23,2,0,573,2.76,2.484,0.276,0.276,5.244,5,6,0,0,11,455.07,-0.9303,1.3849,0.93724,0.53035,0.53035,1.4369,-0.92763,0.74523,0,0,0.052687,0.97903
23,2,1,838,2.004,2.004,0,0,4.008,6,6,2,2,12,214.28,0.52319,-1.0603,0.11255,0.15886,0.15886,-0.38709,0.56008,0.74523,2.7634,2.7634,0.94837,-0.57376
23,2,0,646,2.592,2.04,0.552,0.552,4.632,6,6,0,0,12,313.14,-0.5299,0.84154,0.1744,0.90184,0.90184,0.53376,0.56008,0.74523,0,0,0.94837,0.063783
23,2,1,666,2.664,2.04,-0.624,0.624,4.704,5,4,0,0,9,358.82,-0.42021,1.0744,0.1744,-0.68104,0.68104,0.64001,-0.92763,-1.4391,0,0,-1.7387,0.35832
23,2,0,626,2.664,2.04,0.624,0.624,4.704,5,4,0,0,9,415.82,-0.6396,1.0744,0.1744,0.99875,0.99875,0.64001,-0.92763,-1.4391,0,0,-1.7387,0.72589
23,2,0,716,2.484,2.004,0.48,0.48,4.488,6,6,0,0,12,289.99,-0.14596,0.49223,0.11255,0.80493,0.80493,0.32126,0.56008,0.74523,0,0,0.94837,-0.085513
23,2,1,654,2.46,2.196,-0.264,0.264,4.656,6,6,0,0,12,297.74,-0.48603,0.41461,0.44242,-0.19648,0.19648,0.56918,0.56008,0.74523,0,0,0.94837,-0.03552
23,2,1,666,2.46,1.98,-0.48,0.48,4.44,6,6,0,0,12,378.85,-0.42021,0.41461,0.071312,-0.48721,0.48721,0.25042,0.56008,0.74523,0,0,0.94837,0.48748
23,2,0,1131,2.256,2.04,0.216,0.216,4.296,6,6,0,0,12,200.24,2.1303,-0.2452,0.1744,0.44959,0.44959,0.037917,0.56008,0.74523,0,0,0.94837,-0.6643
23,2,1,828,2.04,2.004,-0.036,0.036,4.044,6,4,-1,1,10,296.99,0.46834,-0.94382,0.11255,0.1104,0.1104,-0.33397,0.56008,-1.4391,-1.3817,1.3817,-0.843,-0.040403
23,2,1,618,2.232,2.004,-0.228,0.228,4.236,6,4,-1,1,10,274.54,-0.68348,-0.32283,0.11255,-0.14803,0.14803,-0.050626,0.56008,-1.4391,-1.3817,1.3817,-0.843,-0.18517
23,2,0,831,2.232,2.004,0.228,0.228,4.236,6,6,0,0,12,269.47,0.4848,-0.32283,0.11255,0.46574,0.46574,-0.050626,0.56008,0.74523,0,0,0.94837,-0.21787
23,2,1,651,2.592,1.98,-0.612,0.612,4.572,6,6,0,0,12,392.24,-0.50248,0.84154,0.071312,-0.66488,0.66488,0.44522,0.56008,0.74523,0,0,0.94837,0.57384
23,2,0,1051,2.46,2.736,-0.276,0.276,5.196,6,6,0,0,12,224.18,1.6915,0.41461,1.3702,-0.21263,0.21263,1.3661,0.56008,0.74523,0,0,0.94837,-0.50991
23,2,0,1160,2.004,2.004,0,0,4.008,6,6,0,0,12,20.608,2.2893,-1.0603,0.11255,0.15886,0.15886,-0.38709,0.56008,0.74523,0,0,0.94837,-1.8227
23,2,1,564,2.004,0.696,-1.308,1.308,2.7,6,6,0,0,12,500,-0.97967,-1.0603,-2.1347,-1.6017,1.6017,-2.3173,0.56008,0.74523,0,0,0.94837,1.2688
23,2,0,671,2.232,0.696,1.536,1.536,2.928,4,6,0,0,10,500,-0.39278,-0.32283,-2.1347,2.2263,2.2263,-1.9809,-2.4153,0.74523,0,0,-0.843,1.2688
23,2,0,843,2.232,1.008,1.224,1.224,3.24,4,4,0,0,8,442.7,0.55062,-0.32283,-1.5987,1.8063,1.8063,-1.5204,-2.4153,-1.4391,0,0,-2.6344,0.89928
23,2,0,892,2.004,2.04,-0.036,0.036,4.044,6,4,-2,2,10,160.93,0.81938,-1.0603,0.1744,0.1104,0.1104,-0.33397,0.56008,-1.4391,-2.7634,2.7634,-0.843,-0.91778
23,2,1,705,2.196,0.696,-1.5,1.5,2.892,6,6,0,0,12,47.458,-0.2063,-0.43926,-2.1347,-1.8601,1.8601,-2.034,0.56008,0.74523,0,0,0.94837,-1.6495
23,2,1,801,2.484,2.004,-0.48,0.48,4.488,6,4,-1,1,10,363.34,0.32025,0.49223,0.11255,-0.48721,0.48721,0.32126,0.56008,-1.4391,-1.3817,1.3817,-0.843,0.3875
23,2,1,678,2.76,2.232,-0.528,0.528,4.992,5,4,0,0,9,500,-0.35439,1.3849,0.50427,-0.55182,0.55182,1.065,-0.92763,-1.4391,0,0,-1.7387,1.2688
23,2,1,493,2.76,0.696,-2.064,2.064,3.456,5,6,0,0,11,500,-1.3691,1.3849,-2.1347,-2.6193,2.6193,-1.2017,-0.92763,0.74523,0,0,0.052687,1.2688
23,2,0,847,2.232,1.98,0.252,0.252,4.212,6,6,0,0,12,384.69,0.57256,-0.32283,0.071312,0.49805,0.49805,-0.086044,0.56008,0.74523,0,0,0.94837,0.52516
23,2,0,714,2.232,2.004,0.228,0.228,4.236,6,4,1,1,10,448.11,-0.15693,-0.32283,0.11255,0.46574,0.46574,-0.050626,0.56008,-1.4391,1.3817,1.3817,-0.843,0.93415
23,2,1,617,2.232,1.98,-0.252,0.252,4.212,6,6,0,0,12,458.86,-0.68897,-0.32283,0.071312,-0.18033,0.18033,-0.086044,0.56008,0.74523,0,0,0.94837,1.0035
23,2,0,729,2.664,2.004,0.66,0.66,4.668,5,6,0,0,11,403.02,-0.074659,1.0744,0.11255,1.0472,1.0472,0.58689,-0.92763,0.74523,0,0,0.052687,0.64336
23,2,0,719,2.004,2.256,-0.252,0.252,4.26,6,6,-2,2,12,93.408,-0.12951,-1.0603,0.54551,-0.18033,0.18033,-0.015209,0.56008,0.74523,-2.7634,2.7634,0.94837,-1.3532
23,2,1,509,2.232,2.592,0.36,0.36,4.824,6,6,0,0,12,0,-1.2813,-0.32283,1.1228,0.64341,0.64341,0.8171,0.56008,0.74523,0,0,0.94837,-1.9556
23,2,0,979,2.256,1.98,0.276,0.276,4.236,6,6,0,0,12,421.67,1.2966,-0.2452,0.071312,0.53035,0.53035,-0.050626,0.56008,0.74523,0,0,0.94837,0.76365
23,2,0,700,2.004,2.46,-0.456,0.456,4.464,6,6,-2,2,12,120.98,-0.23372,-1.0603,0.896,-0.45491,0.45491,0.28584,0.56008,0.74523,-2.7634,2.7634,0.94837,-1.1754
23,2,1,619,2.592,0.696,-1.896,1.896,3.288,6,6,0,0,12,500,-0.678,0.84154,-2.1347,-2.3931,2.3931,-1.4496,0.56008,0.74523,0,0,0.94837,1.2688
23,2,1,492,2.592,2.004,-0.588,0.588,4.596,6,4,-1,1,10,399.31,-1.3746,0.84154,0.11255,-0.63258,0.63258,0.48064,0.56008,-1.4391,-1.3817,1.3817,-0.843,0.61947
23,2,1,547,2.232,0.696,-1.536,1.536,2.928,6,6,0,0,12,500,-1.0729,-0.32283,-2.1347,-1.9086,1.9086,-1.9809,0.56008,0.74523,0,0,0.94837,1.2688
23,2,0,501,1.008,2.664,-1.656,1.656,3.672,4,5,0,0,9,0,-1.3252,-4.2817,1.2465,-2.0701,2.0701,-0.88294,-2.4153,-0.34692,0,0,-1.7387,-1.9556
23,2,0,714,2.592,2.736,-0.144,0.144,5.328,6,6,0,0,12,104.53,-0.15693,0.84154,1.3702,-0.034964,0.034964,1.5609,0.56008,0.74523,0,0,0.94837,-1.2815
23,2,0,627,2.76,2.256,0.504,0.504,5.016,5,6,0,0,11,394.8,-0.63412,1.3849,0.54551,0.83723,0.83723,1.1004,-0.92763,0.74523,0,0,0.052687,0.59038
23,2,1,693,2.004,2.664,0.66,0.66,4.668,6,5,2,2,11,74.046,-0.27211,-1.0603,1.2465,1.0472,1.0472,0.58689,0.56008,-0.34692,2.7634,2.7634,0.052687,-1.4781
23,2,0,549,2.76,1.008,1.752,1.752,3.768,5,4,0,0,9,448.4,-1.0619,1.3849,-1.5987,2.517,2.517,-0.74127,-0.92763,-1.4391,0,0,-1.7387,0.93602
23,2,0,1066,2.232,2.004,0.228,0.228,4.236,4,4,1,1,8,317.03,1.7737,-0.32283,0.11255,0.46574,0.46574,-0.050626,-2.4153,-1.4391,1.3817,1.3817,-2.6344,0.088878
23,2,1,681,2.256,2.232,-0.024,0.024,4.488,6,4,0,0,10,130.7,-0.33793,-0.2452,0.50427,0.12655,0.12655,0.32126,0.56008,-1.4391,0,0,-0.843,-1.1127
23,2,1,883,2.736,2.04,-0.696,0.696,4.776,6,6,0,0,12,407.09,0.77001,1.3073,0.1744,-0.77795,0.77795,0.74627,0.56008,0.74523,0,0,0.94837,0.66965
23,2,1,772,2.76,2.46,-0.3,0.3,5.22,5,6,0,0,11,473,0.16119,1.3849,0.896,-0.24494,0.24494,1.4015,-0.92763,0.74523,0,0,0.052687,1.0947
23,2,0,617,2.256,2.004,0.252,0.252,4.26,6,6,0,0,12,42.857,-0.68897,-0.2452,0.11255,0.49805,0.49805,-0.015209,0.56008,0.74523,0,0,0.94837,-1.6792
23,2,0,706,2.196,2.04,0.156,0.156,4.236,6,4,0,0,10,175.63,-0.20081,-0.43926,0.1744,0.36883,0.36883,-0.050626,0.56008,-1.4391,0,0,-0.843,-0.82296
23,2,0,591,2.484,1.008,1.476,1.476,3.492,6,4,0,0,10,346.03,-0.83157,0.49223,-1.5987,2.1455,2.1455,-1.1486,0.56008,-1.4391,0,0,-0.843,0.27587
23,2,1,762,2.46,2.04,-0.42,0.42,4.5,6,6,0,0,12,338.99,0.10634,0.41461,0.1744,-0.40646,0.40646,0.33897,0.56008,0.74523,0,0,0.94837,0.23049
23,2,1,853,1.98,2.04,0.06,0.06,4.02,6,4,0,0,10,102.49,0.60547,-1.1379,0.1744,0.23962,0.23962,-0.36938,0.56008,-1.4391,0,0,-0.843,-1.2947
23,2,1,883,2.004,1.008,-0.996,0.996,3.012,6,4,2,2,10,299.61,0.77001,-1.0603,-1.5987,-1.1817,1.1817,-1.8569,0.56008,-1.4391,2.7634,2.7634,-0.843,-0.023514
23,2,1,691,2.04,1.98,-0.06,0.06,4.02,6,6,0,0,12,69.733,-0.28308,-0.94382,0.071312,0.078099,0.078099,-0.36938,0.56008,0.74523,0,0,0.94837,-1.5059
23,2,0,875,2.46,2.004,0.456,0.456,4.464,6,6,0,0,12,258.73,0.72613,0.41461,0.11255,0.77263,0.77263,0.28584,0.56008,0.74523,0,0,0.94837,-0.28711
23,2,0,754,2.232,2.004,0.228,0.228,4.236,6,6,0,0,12,393.49,0.062463,-0.32283,0.11255,0.46574,0.46574,-0.050626,0.56008,0.74523,0,0,0.94837,0.58193
23,2,1,626,2.484,2.664,0.18,0.18,5.148,6,5,0,0,11,197.68,-0.6396,0.49223,1.2465,0.40114,0.40114,1.2952,0.56008,-0.34692,0,0,0.052687,-0.68079
23,2,1,593,2.76,2.736,-0.024,0.024,5.496,5,6,0,0,11,494.38,-0.8206,1.3849,1.3702,0.12655,0.12655,1.8088,-0.92763,0.74523,0,0,0.052687,1.2325
23,2,1,607,2.004,2.04,0.036,0.036,4.044,6,6,2,2,12,150.47,-0.74382,-1.0603,0.1744,0.20731,0.20731,-0.33397,0.56008,0.74523,2.7634,2.7634,0.94837,-0.98526
23,2,1,720,2.736,0.696,-2.04,2.04,3.432,6,6,0,0,12,500,-0.12402,1.3073,-2.1347,-2.587,2.587,-1.2371,0.56008,0.74523,0,0,0.94837,1.2688
23,2,1,734,2.004,0.696,-1.308,1.308,2.7,4,6,1,1,10,500,-0.047235,-1.0603,-2.1347,-1.6017,1.6017,-2.3173,-2.4153,0.74523,1.3817,1.3817,-0.843,1.2688
23,2,1,1714,2.04,2.04,0,0,4.08,4,6,0,0,10,29.718,5.328,-0.94382,0.1744,0.15886,0.15886,-0.28084,-2.4153,0.74523,0,0,-0.843,-1.7639
23,2,0,608,2.232,2.04,0.192,0.192,4.272,6,6,0,0,12,259.4,-0.73833,-0.32283,0.1744,0.41729,0.41729,0.0025001,0.56008,0.74523,0,0,0.94837,-0.28281
23,2,0,815,2.232,2.196,0.036,0.036,4.428,4,6,0,0,10,433.64,0.39704,-0.32283,0.44242,0.20731,0.20731,0.23271,-2.4153,0.74523,0,0,-0.843,0.84085
23,2,1,759,2.004,2.004,0,0,4.008,6,4,-1,1,10,19.207,0.089888,-1.0603,0.11255,0.15886,0.15886,-0.38709,0.56008,-1.4391,-1.3817,1.3817,-0.843,-1.8317
23,2,1,737,2.736,2.232,-0.504,0.504,4.968,6,4,0,0,10,284.14,-0.03078,1.3073,0.50427,-0.51952,0.51952,1.0296,0.56008,-1.4391,0,0,-0.843,-0.12328
23,2,1,615,2.592,2.664,0.072,0.072,5.256,6,5,0,0,11,441.96,-0.69994,0.84154,1.2465,0.25577,0.25577,1.4546,0.56008,-0.34692,0,0,0.052687,0.89451
23,2,1,822,2.592,2.232,-0.36,0.36,4.824,6,4,0,0,10,296.84,0.43544,0.84154,0.50427,-0.3257,0.3257,0.8171,0.56008,-1.4391,0,0,-0.843,-0.041334
23,2,0,472,2.76,2.04,0.72,0.72,4.8,5,4,0,0,9,424.45,-1.4843,1.3849,0.1744,1.128,1.128,0.78168,-0.92763,-1.4391,0,0,-1.7387,0.78158
23,2,1,632,2.76,1.98,-0.78,0.78,4.74,5,6,0,0,11,390.59,-0.60669,1.3849,0.071312,-0.89101,0.89101,0.69314,-0.92763,0.74523,0,0,0.052687,0.5632
23,3,1,623,2.232,1.008,-1.224,1.224,3.24,4,4,0,0,8,308.08,-0.7392,-0.41614,-1.422,-1.6072,1.6072,-1.3732,-2.661,-1.28,0,0,-2.5921,0.051529
23,3,0,519,2.76,2.004,0.756,0.756,4.764,5,4,1,1,9,399.12,-1.2987,1.2923,0.2531,0.8488,0.8488,0.77515,-1.0903,-1.28,1.2472,1.2472,-1.7037,0.76663
23,3,0,838,2.592,2.004,0.588,0.588,4.596,6,4,1,1,10,335.99,0.41748,0.7487,0.2531,0.64041,0.64041,0.53832,0.48046,-1.28,1.2472,1.2472,-0.81526,0.27078
23,3,0,716,2.484,2.04,0.444,0.444,4.524,6,4,0,0,10,254.09,-0.23887,0.39924,0.31364,0.46179,0.46179,0.43683,0.48046,-1.28,0,0,-0.81526,-0.37255
23,3,1,864,2.256,2.196,-0.06,0.06,4.452,6,6,0,0,12,173.8,0.55736,-0.33849,0.576,-0.16338,0.16338,0.33533,0.48046,0.8123,0,0,0.96159,-1.0032
23,3,1,550,2.484,2.004,-0.48,0.48,4.488,6,6,0,0,12,375.11,-1.1319,0.39924,0.2531,-0.68436,0.68436,0.38608,0.48046,0.8123,0,0,0.96159,0.57809
23,3,1,640,2.592,2.04,-0.552,0.552,4.632,6,4,0,0,10,370.69,-0.64774,0.7487,0.31364,-0.77367,0.77367,0.58907,0.48046,-1.28,0,0,-0.81526,0.54336
23,3,1,577,2.592,2.04,-0.552,0.552,4.632,6,6,0,0,12,396.74,-0.98667,0.7487,0.31364,-0.77367,0.77367,0.58907,0.48046,0.8123,0,0,0.96159,0.74793
23,3,1,613,2.232,2.76,0.528,0.528,4.992,6,5,0,0,11,24.531,-0.793,-0.41614,1.5245,0.56598,0.56598,1.0965,0.48046,-0.23384,0,0,0.073164,-2.1756
23,3,1,820,2.04,2.004,-0.036,0.036,4.044,4,4,-1,1,8,69.777,0.32064,-1.0374,0.2531,-0.13361,0.13361,-0.23981,-2.661,-1.28,-1.2472,1.2472,-2.5921,-1.8203
23,3,1,699,2.004,2.04,0.036,0.036,4.044,6,4,2,2,10,373.64,-0.33033,-1.1539,0.31364,-0.044305,0.044305,-0.23981,0.48046,-1.28,2.4944,2.4944,-0.81526,0.56651
23,3,0,794,2.256,0.696,1.56,1.56,2.952,6,6,0,0,12,500,0.18076,-0.33849,-1.9467,1.8461,1.8461,-1.7792,0.48046,0.8123,0,0,0.96159,1.559
23,3,1,1106,2.256,0.696,-1.56,1.56,2.952,6,6,0,0,12,497.07,1.8593,-0.33849,-1.9467,-2.024,2.024,-1.7792,0.48046,0.8123,0,0,0.96159,1.536
23,3,1,798,2.004,2.76,0.756,0.756,4.764,6,5,2,2,11,102.22,0.20228,-1.1539,1.5245,0.8488,0.8488,0.77515,0.48046,-0.23384,2.4944,2.4944,0.073164,-1.5654
23,3,1,606,2.664,2.004,-0.66,0.66,4.668,5,6,0,0,11,392.95,-0.83066,0.98166,0.2531,-0.90764,0.90764,0.63982,-1.0903,0.8123,0,0,0.073164,0.71816
23,3,1,645,2.664,2.004,-0.66,0.66,4.668,5,6,-2,2,11,172.01,-0.62084,0.98166,0.2531,-0.90764,0.90764,0.63982,-1.0903,0.8123,-2.4944,2.4944,0.073164,-1.0172
23,3,0,700,2.76,0.696,2.064,2.064,3.456,5,6,0,0,11,479.23,-0.32495,1.2923,-1.9467,2.4713,2.4713,-1.0687,-1.0903,0.8123,0,0,0.073164,1.3958
23,3,1,901,2.736,2.004,-0.732,0.732,4.74,6,6,-2,2,12,383.12,0.75641,1.2146,0.2531,-0.99695,0.99695,0.74131,0.48046,0.8123,-2.4944,2.4944,0.96159,0.64097
23,3,1,667,2.76,2.004,-0.756,0.756,4.764,5,6,-2,2,11,328.02,-0.50248,1.2923,0.2531,-1.0267,1.0267,0.77515,-1.0903,0.8123,-2.4944,2.4944,0.073164,0.20815
23,3,1,780,2.736,2.04,-0.696,0.696,4.776,6,4,0,0,10,468.85,0.10545,1.2146,0.31364,-0.95229,0.95229,0.79206,0.48046,-1.28,0,0,-0.81526,1.3144
23,3,1,500,2.76,2.484,-0.276,0.276,5.244,5,6,0,0,11,356.99,-1.4009,1.2923,1.0604,-0.43131,0.43131,1.4518,-1.0903,0.8123,0,0,0.073164,0.43575
23,3,0,847,2.232,1.008,1.224,1.224,3.24,6,4,0,0,10,300.88,0.4659,-0.41614,-1.422,1.4293,1.4293,-1.3732,0.48046,-1.28,0,0,-0.81526,-0.0049683
23,3,0,720,2.196,2.004,0.192,0.192,4.2,6,6,0,0,12,37.102,-0.21735,-0.53263,0.2531,0.1492,0.1492,-0.019901,0.48046,0.8123,0,0,0.96159,-2.0769
23,3,1,569,2.232,2.664,0.432,0.432,4.896,6,5,0,0,11,93.215,-1.0297,-0.41614,1.3631,0.4469,0.4469,0.96122,0.48046,-0.23384,0,0,0.073164,-1.6361
23,3,0,1251,1.98,0.696,1.284,1.284,2.676,6,6,0,0,12,500,2.6394,-1.2315,-1.9467,1.5037,1.5037,-2.1682,0.48046,0.8123,0,0,0.96159,1.559
23,3,1,984,2.196,2.004,-0.192,0.192,4.2,6,6,0,0,12,103.39,1.2029,-0.53263,0.2531,-0.32712,0.32712,-0.019901,0.48046,0.8123,0,0,0.96159,-1.5562
23,3,0,992,2.592,2.004,0.588,0.588,4.596,6,6,2,2,12,250.16,1.246,0.7487,0.2531,0.64041,0.64041,0.53832,0.48046,0.8123,2.4944,2.4944,0.96159,-0.40336
23,3,1,705,2.46,0.696,-1.764,1.764,3.156,6,6,0,0,12,500,-0.29805,0.32159,-1.9467,-2.2771,2.2771,-1.4916,0.48046,0.8123,0,0,0.96159,1.559
23,3,1,1287,2.004,2.196,0.192,0.192,4.2,4,6,1,1,10,394.49,2.8331,-1.1539,0.576,0.1492,0.1492,-0.019901,-2.661,0.8123,1.2472,1.2472,-0.81526,0.73028
23,3,1,767,2.196,1.98,-0.216,0.216,4.176,6,6,0,0,12,107.71,0.035507,-0.53263,0.21274,-0.35689,0.35689,-0.053733,0.48046,0.8123,0,0,0.96159,-1.5223
23,3,1,857,2.484,2.004,-0.48,0.48,4.488,6,6,-2,2,12,43.154,0.5197,0.39924,0.2531,-0.68436,0.68436,0.38608,0.48046,0.8123,-2.4944,2.4944,0.96159,-2.0294
23,3,1,742,2.736,2.004,-0.732,0.732,4.74,6,4,-1,1,10,457.94,-0.09899,1.2146,0.2531,-0.99695,0.99695,0.74131,0.48046,-1.28,-1.2472,1.2472,-0.81526,1.2286
23,3,1,684,2.004,2.004,0,0,4.008,6,4,-1,1,10,266.45,-0.41102,-1.1539,0.2531,-0.08896,0.08896,-0.29056,0.48046,-1.28,-1.2472,1.2472,-0.81526,-0.27544
23,3,1,681,2.256,2.46,0.204,0.204,4.716,6,6,0,0,12,204.45,-0.42716,-0.33849,1.02,0.16409,0.16409,0.70748,0.48046,0.8123,0,0,0.96159,-0.76244
23,3,1,824,2.004,2.004,0,0,4.008,6,6,2,2,12,251.18,0.34216,-1.1539,0.2531,-0.08896,0.08896,-0.29056,0.48046,0.8123,2.4944,2.4944,0.96159,-0.39537
