,Participant,Session,Choice,RT,ChosenValue,UnchosenValue,DiffValue,AbsDiffValue,TotalValue,ChosenFam,UnchosenFam,DiffFam,AbsDiffFam,TotalFam,Confidence,zRT,zChosenValue,zUnchosenValue,zDiffValue,zAbsDiffValue,zTotalValue,zChosenFam,zUnchosenFam,zDiffFam,zAbsDiffFam,zTotalFam,zConfidence,RVal,LVal,RFam,LFam,zRVal,zLVal,zRFam,zLFam,ConfSplit
3788,16,1,0,1378,1.98,0.552,1.4280000000000002,1.4280000000000002,2.532,6,1,0,0,7,400.3,0.60432,0.60788,-0.32606999999999997,1.2312,1.2312,0.25056,0.8922700000000001,-0.71238,0.0151,0.0151,0.10740999999999999,1.1498,0.552,1.98,1,6,-0.796704833447944,1.047191162340009,-1.1740941496398862,1.1698148301523532,1.0
3789,16,1,1,1502,0.828,0.132,-0.696,0.696,0.96,5,1,0,0,6,115.51,0.91961,-0.7882,-1.0131,-0.72339,0.72339,-1.0526,0.4241,-0.71238,0.0151,0.0151,-0.1779,-0.72637,0.828,0.132,5,1,-0.4373858532551459,-1.3409155127524515,0.7044564897839317,-1.175332824634204,0.0
3790,16,1,1,1013,1.5,0.516,-0.9840000000000001,0.9840000000000001,2.016,6,1,0,0,7,159.61,-0.32376,0.026175999999999998,-0.38495,-0.9884299999999999,0.9884299999999999,-0.17718,0.8922700000000001,-0.71238,0.0151,0.0151,0.10740999999999999,-0.43587,1.5,0.516,6,1,0.43747775069253686,-0.8446855542916804,1.1740941496398862,-1.175332824634204,0.0
3791,16,1,0,1541,0.516,0.552,-0.036000000000000004,0.036000000000000004,1.068,1,1,0,0,2,0.0,1.0188,-1.1663,-0.32606999999999997,-0.11602,0.11602,-0.96304,-1.4486,-0.71238,0.0151,0.0151,-1.3191,-1.4874,0.552,0.516,1,1,-0.796704833447944,-0.8446855542916804,-1.1740941496398862,-1.175332824634204,0.0
3792,16,1,0,1098,1.98,0.132,1.848,1.848,2.112,6,1,0,0,7,399.82,-0.10762999999999999,0.60788,-1.0131,1.6178,1.6178,-0.097603,0.8922700000000001,-0.71238,0.0151,0.0151,0.10740999999999999,1.1467,0.132,1.98,1,6,-1.3434945859152458,1.047191162340009,-1.1740941496398862,1.1698148301523532,1.0
3793,16,1,0,1005,2.016,0.72,1.296,1.296,2.736,6,2,0,0,8,495.59,-0.3441,0.6515,-0.051265,1.1098,1.1098,0.41967,0.8922700000000001,-0.24659,0.0151,0.0151,0.39271,1.7776,0.72,2.016,2,6,-0.5779889324610235,1.0937127209457063,-0.7044564897839317,1.1698148301523532,1.0
3794,16,1,1,1224,2.496,0.132,-2.364,2.364,2.628,6,1,0,0,7,390.82,0.21275,1.2332,-1.0131,-2.2584,2.2584,0.33014,0.8922700000000001,-0.71238,0.0151,0.0151,0.10740999999999999,1.0874,2.496,0.132,6,1,1.7341505922578522,-1.3409155127524515,1.1740941496398862,-1.175332824634204,1.0
3795,16,1,0,1372,2.496,0.504,1.992,1.992,3.0,6,1,0,0,7,376.21,0.58906,1.2332,-0.40458,1.7503,1.7503,0.63852,0.8922700000000001,-0.71238,0.0151,0.0151,0.10740999999999999,0.9910899999999999,0.504,2.496,1,6,-0.8591950908727786,1.71400016902167,-1.1740941496398862,1.1698148301523532,1.0
3796,16,1,1,1339,0.828,0.252,-0.5760000000000001,0.5760000000000001,1.08,5,1,0,0,6,169.48,0.50515,-0.7882,-0.8167800000000001,-0.6129600000000001,0.6129600000000001,-0.9531,0.4241,-0.71238,0.0151,0.0151,-0.1779,-0.37085,0.828,0.252,5,1,-0.4373858532551459,-1.1858436507334604,0.7044564897839317,-1.175332824634204,0.0
3797,16,1,0,1363,0.72,0.552,0.168,0.168,1.272,2,1,0,0,3,115.35,0.56618,-0.9190799999999999,-0.32606999999999997,0.071716,0.071716,-0.79393,-0.9804,-0.71238,0.0151,0.0151,-1.0338,-0.72744,0.552,0.72,1,2,-0.796704833447944,-0.5810633888593958,-1.1740941496398862,-0.7063032936768926,0.0
3798,16,1,0,986,2.472,0.132,2.34,2.34,2.6039999999999996,4,1,0,0,5,413.8,-0.39241,1.2041,-1.0131,2.0705,2.0705,0.31025,-0.044063,-0.71238,0.0151,0.0151,-0.4632,1.2387,0.132,2.472,1,4,-1.3434945859152458,1.6829857966178716,-1.1740941496398862,0.2317557682377304,1.0
3799,16,1,0,859,1.98,1.056,0.924,0.924,3.036,5,2,0,0,7,341.13,-0.71533,0.60788,0.49833999999999995,0.76744,0.76744,0.6683600000000001,0.4241,-0.24659,0.0151,0.0151,0.10740999999999999,0.76,1.056,1.98,2,5,-0.140557130487182,1.047191162340009,-0.7044564897839317,0.7007852991950418,1.0
3800,16,1,0,1353,0.9840000000000001,0.552,0.43200000000000005,0.43200000000000005,1.536,4,1,-1,1,5,101.78,0.54075,-0.59915,-0.32606999999999997,0.31467,0.31467,-0.57509,-0.044063,-0.71238,-1.2684,1.2684,-0.4632,-0.8168300000000001,0.552,0.9840000000000001,1,4,-0.796704833447944,-0.23990529241761563,-1.1740941496398862,0.2317557682377304,0.0
3801,16,1,1,1577,0.516,1.056,0.54,0.54,1.5719999999999998,1,2,2,2,3,79.581,1.1103,-1.1663,0.49833999999999995,0.41405,0.41405,-0.54524,-1.4486,-0.24659,2.5822,2.5822,-1.0338,-0.96309,0.516,1.056,1,2,-0.8435725265165699,-0.14686217520622113,-1.1740941496398862,-0.7063032936768926,0.0
3802,16,1,0,952,1.98,2.016,-0.036000000000000004,0.036000000000000004,3.9960000000000004,6,6,0,0,12,421.1,-0.47886000000000006,0.60788,2.0686,-0.11602,0.11602,1.4642,0.8922700000000001,1.6165,0.0151,0.0151,1.5339,1.2868,2.016,1.98,6,6,1.1092480180095075,1.047191162340009,1.1740941496398862,1.1698148301523532,1.0
3803,16,1,1,983,1.5,0.72,-0.78,0.78,2.22,6,2,0,0,8,195.4,-0.40004,0.026175999999999998,-0.051265,-0.8007,0.8007,-0.0080751,0.8922700000000001,-0.24659,0.0151,0.0151,0.39271,-0.20007,1.5,0.72,6,2,0.43747775069253686,-0.5810633888593958,1.1740941496398862,-0.7063032936768926,0.0
3804,16,1,0,1208,0.828,0.516,0.312,0.312,1.344,5,1,2,2,6,124.36,0.17206,-0.7882,-0.38495,0.20423,0.20423,-0.73425,0.4241,-0.71238,2.5822,2.5822,-0.1779,-0.66809,0.516,0.828,1,5,-0.8435725265165699,-0.44149871304230404,-1.1740941496398862,0.7007852991950418,0.0
3805,16,1,0,1256,0.516,0.996,-0.48,0.48,1.5119999999999998,1,6,0,0,7,0.0,0.29411,-1.1663,0.40019,-0.52462,0.52462,-0.5949800000000001,-1.4486,1.6165,0.0151,0.0151,0.10740999999999999,-1.4874,0.996,0.516,6,1,-0.21866995226822517,-0.8446855542916804,1.1740941496398862,-1.175332824634204,0.0
3806,16,1,0,1299,0.72,0.516,0.204,0.204,1.236,2,1,2,2,3,51.388000000000005,0.40345,-0.9190799999999999,-0.38495,0.10485,0.10485,-0.82378,-0.9804,-0.71238,2.5822,2.5822,-1.0338,-1.1488,0.516,0.72,1,2,-0.8435725265165699,-0.5810633888593958,-1.1740941496398862,-0.7063032936768926,0.0
3807,16,1,0,978,2.34,0.72,1.62,1.62,3.06,5,2,0,0,7,394.69,-0.41275,1.0442,-0.051265,1.4079,1.4079,0.68826,0.4241,-0.24659,0.0151,0.0151,0.10740999999999999,1.1128,0.72,2.34,2,5,-0.5779889324610235,1.5124067483969816,-0.7044564897839317,0.7007852991950418,1.0
3808,16,1,0,1162,0.552,0.132,0.42,0.42,0.684,1,1,0,0,2,149.35,0.055101,-1.1227,-1.0131,0.30362,0.30362,-1.2814,-1.4486,-0.71238,0.0151,0.0151,-1.3191,-0.50346,0.132,0.552,1,1,-1.3434945859152458,-0.7981639956859831,-1.1740941496398862,-1.175332824634204,0.0
3809,16,1,1,1304,2.496,1.98,-0.516,0.516,4.476,6,5,0,0,11,434.92,0.41616000000000003,1.2332,2.0097,-0.55775,0.55775,1.8621,0.8922700000000001,1.1508,0.0151,0.0151,1.2486,1.3779,2.496,1.98,6,5,1.7341505922578522,1.047191162340009,1.1740941496398862,0.7007852991950418,1.0
3810,16,1,1,1471,2.472,0.8759999999999999,-1.5959999999999999,1.5959999999999999,3.3480000000000003,4,5,0,0,9,479.67,0.84078,1.2041,0.20390999999999998,-1.5516,1.5516,0.927,-0.044063,1.1508,0.0151,0.0151,0.67802,1.6727,2.472,0.8759999999999999,4,5,1.702905463545435,-0.37946996823470774,0.23481882992797723,0.7007852991950418,1.0
3811,16,1,1,1338,1.98,0.828,-1.1520000000000001,1.1520000000000001,2.8080000000000003,5,5,0,0,10,346.64,0.50261,0.60788,0.12539,-1.143,1.143,0.47936000000000006,0.4241,1.1508,0.0151,0.0151,0.9633200000000001,0.79627,1.98,0.828,5,5,1.0623803249408816,-0.44149871304230404,0.7044564897839317,0.7007852991950418,1.0
3812,16,1,1,841,2.496,0.516,-1.98,1.98,3.012,6,1,-2,2,7,344.48,-0.7610899999999999,1.2332,-0.38495,-1.905,1.905,0.64847,0.8922700000000001,-0.71238,-2.552,2.552,0.10740999999999999,0.7821,2.496,0.516,6,1,1.7341505922578522,-0.8446855542916804,1.1740941496398862,-1.175332824634204,1.0
3813,16,1,1,960,0.516,0.252,-0.264,0.264,0.768,1,1,2,2,2,176.2,-0.45852,-1.1663,-0.8167800000000001,-0.32584,0.32584,-1.2117,-1.4486,-0.71238,2.5822,2.5822,-1.3191,-0.32658000000000004,0.516,0.252,1,1,-0.8435725265165699,-1.1858436507334604,-1.1740941496398862,-1.175332824634204,0.0
3814,16,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,-2.8995,-1.7916,-1.229,-0.082889,0.082889,-1.8484,-1.9167,-1.1782,0.0151,0.0151,-1.8897,-1.4874,0.0,0.0,0,0,-1.5153427938335406,-1.5114945609733414,-1.6437318094958406,-1.6443623555915154,0.0
3815,16,1,0,1087,1.98,0.72,1.26,1.26,2.7,5,2,0,0,7,333.64,-0.1356,0.60788,-0.051265,1.0766,1.0766,0.38983,0.4241,-0.24659,0.0151,0.0151,0.10740999999999999,0.7106399999999999,0.72,1.98,2,5,-0.5779889324610235,1.047191162340009,-0.7044564897839317,0.7007852991950418,1.0
3816,16,1,0,1089,0.996,1.056,-0.06,0.06,2.052,6,2,0,0,8,63.6,-0.13051,-0.5846100000000001,0.49833999999999995,-0.1381,0.1381,-0.14734,0.8922700000000001,-0.24659,0.0151,0.0151,0.39271,-1.0684,1.056,0.996,2,6,-0.140557130487182,-0.22439810621571668,-0.7044564897839317,1.1698148301523532,0.0
3817,16,1,0,1406,0.72,0.132,0.588,0.588,0.852,2,1,0,0,3,95.051,0.67551,-0.9190799999999999,-1.0131,0.45823,0.45823,-1.1421,-0.9804,-0.71238,0.0151,0.0151,-1.0338,-0.8611700000000001,0.132,0.72,1,2,-1.3434945859152458,-0.5810633888593958,-1.1740941496398862,-0.7063032936768926,0.0
3818,16,1,1,1033,2.496,0.828,-1.6680000000000001,1.6680000000000001,3.324,6,5,0,0,11,401.77,-0.2729,1.2332,0.12539,-1.6179,1.6179,0.9071,0.8922700000000001,1.1508,0.0151,0.0151,1.2486,1.1595,2.496,0.828,6,5,1.7341505922578522,-0.44149871304230404,1.1740941496398862,0.7007852991950418,1.0
3819,16,1,0,964,2.34,2.016,0.324,0.324,4.356,5,6,0,0,11,344.57,-0.44835,1.0442,2.0686,0.21528000000000003,0.21528000000000003,1.7626,0.4241,1.6165,0.0151,0.0151,1.2486,0.78267,2.016,2.34,6,5,1.1092480180095075,1.5124067483969816,1.1740941496398862,0.7007852991950418,1.0
3820,16,1,0,1376,0.252,0.996,-0.7440000000000001,0.7440000000000001,1.248,1,6,0,0,7,0.0,0.59923,-1.4862,0.40019,-0.76757,0.76757,-0.81383,-1.4486,1.6165,0.0151,0.0151,0.10740999999999999,-1.4874,0.996,0.252,6,1,-0.21866995226822517,-1.1858436507334604,1.1740941496398862,-1.175332824634204,0.0
3821,16,1,1,1126,1.056,0.132,-0.924,0.924,1.188,2,1,0,0,3,103.36,-0.036435,-0.5119,-1.0131,-0.93321,0.93321,-0.8635700000000001,-0.9804,-0.71238,0.0151,0.0151,-1.0338,-0.80642,1.056,0.132,2,1,-0.140557130487182,-1.3409155127524515,-0.7044564897839317,-1.175332824634204,0.0
3822,16,1,0,1286,0.516,0.252,0.264,0.264,0.768,1,1,0,0,2,0.0,0.37039,-1.1663,-0.8167800000000001,0.16005999999999998,0.16005999999999998,-1.2117,-1.4486,-0.71238,0.0151,0.0151,-1.3191,-1.4874,0.252,0.516,1,1,-1.1872689423531595,-0.8446855542916804,-1.1740941496398862,-1.175332824634204,0.0
3823,16,2,0,1221,1.5,0.996,0.504,0.504,2.496,6,6,0,0,12,339.91,0.30424,-0.15955,0.42268999999999995,0.47903999999999997,0.47903999999999997,0.10620999999999998,0.94465,1.5434,-0.07014,0.07014,1.7726,0.31476,0.996,1.5,6,6,-0.21866995226822517,0.4269037142640452,1.1740941496398862,1.1698148301523532,1.0
3824,16,2,0,1299,0.828,0.504,0.324,0.324,1.3319999999999999,5,1,0,0,6,118.84,0.58517,-1.0648,-0.49568999999999996,0.32516,0.32516,-1.0385,0.38314000000000004,-0.83319,-0.07014,0.07014,-0.38499,-1.1077,0.504,0.828,1,5,-0.8591950908727786,-0.44149871304230404,-1.1740941496398862,0.7007852991950418,0.0
3825,16,2,0,1161,2.34,0.828,1.5119999999999998,1.5119999999999998,3.168,5,5,0,0,10,407.8,0.088136,0.97196,0.1091,1.3408,1.3408,0.76705,0.38314000000000004,1.0681,-0.07014,0.07014,1.0534,0.75156,0.828,2.34,5,5,-0.4373858532551459,1.5124067483969816,0.7044564897839317,0.7007852991950418,1.0
3826,16,2,0,865,2.496,1.98,0.516,0.516,4.476,6,5,0,0,11,494.68,-0.9779700000000001,1.1821,2.2594,0.4893,0.4893,2.0533,0.94465,1.0681,-0.07014,0.07014,1.413,1.3105,1.98,2.496,5,6,1.0623803249408816,1.71400016902167,0.7044564897839317,1.1698148301523532,1.0
3827,16,2,1,855,2.496,1.5,-0.996,0.996,3.9960000000000004,6,6,0,0,12,394.9,-1.014,1.1821,1.3635,-0.80335,0.80335,1.5813,0.94465,1.5434,-0.07014,0.07014,1.7726,0.66852,2.496,1.5,6,6,1.7341505922578522,0.4269037142640452,1.1740941496398862,1.1698148301523532,1.0
3828,16,2,1,1248,1.98,0.252,-1.7280000000000002,1.7280000000000002,2.2319999999999998,6,1,0,0,7,411.7,0.40149,0.48703,-0.9660700000000001,-1.4292,1.4292,-0.15341,0.94465,-0.83319,-0.07014,0.07014,-0.025384,0.77664,1.98,0.252,6,1,1.0623803249408816,-1.1858436507334604,1.1740941496398862,-1.175332824634204,1.0
3829,16,2,1,928,2.496,0.8759999999999999,-1.62,1.62,3.372,6,5,0,0,11,496.07,-0.7510600000000001,1.1821,0.1987,-1.3368,1.3368,0.9676600000000001,0.94465,1.0681,-0.07014,0.07014,1.413,1.3195,2.496,0.8759999999999999,6,5,1.7341505922578522,-0.37946996823470774,1.1740941496398862,0.7007852991950418,1.0
3830,16,2,0,1334,2.016,2.34,-0.324,0.324,4.356,6,5,0,0,11,260.13,0.71123,0.53552,2.9314,-0.22884000000000002,0.22884000000000002,1.9353,0.94465,1.0681,-0.07014,0.07014,1.413,-0.19860999999999998,2.34,2.016,5,6,1.53105725562714,1.0937127209457063,0.7044564897839317,1.1698148301523532,0.0
3831,16,2,1,1370,0.9840000000000001,0.72,-0.264,0.264,1.704,4,2,1,1,6,46.571999999999996,0.8409,-0.8546299999999999,-0.09249600000000001,-0.17754,0.17754,-0.67264,-0.17836,-0.35788000000000003,1.4203,1.4203,-0.38499,-1.5727,0.9840000000000001,0.72,4,2,-0.23429251662443365,-0.5810633888593958,0.23481882992797723,-0.7063032936768926,0.0
3832,16,2,1,1155,0.516,0.996,0.48,0.48,1.5119999999999998,1,6,2,2,7,145.15,0.066526,-1.485,0.42268999999999995,0.45852,0.45852,-0.86145,-1.8629,1.5434,2.9108,2.9108,-0.025384,-0.9383600000000001,0.516,0.996,1,6,-0.8435725265165699,-0.22439810621571668,-1.1740941496398862,1.1698148301523532,0.0
3833,16,2,1,1122,0.9840000000000001,0.8759999999999999,-0.10800000000000001,0.10800000000000001,1.86,4,5,1,1,9,35.617,-0.052330999999999996,-0.8546299999999999,0.1987,-0.044175,0.044175,-0.51923,-0.17836,1.0681,1.4203,1.4203,0.69382,-1.6432,0.9840000000000001,0.8759999999999999,4,5,-0.23429251662443365,-0.37946996823470774,0.23481882992797723,0.7007852991950418,0.0
3834,16,2,1,866,2.34,0.9840000000000001,-1.3559999999999999,1.3559999999999999,3.324,5,4,-1,1,9,340.3,-0.9743700000000001,0.97196,0.40029000000000003,-1.1111,1.1111,0.9204600000000001,0.38314000000000004,0.5927399999999999,-1.5606,1.5606,0.69382,0.31724,2.34,0.9840000000000001,5,4,1.53105725562714,-0.23990529241761563,0.7044564897839317,0.2317557682377304,1.0
3835,16,2,0,861,1.98,0.132,1.848,1.848,2.112,5,1,0,0,6,324.76,-0.9923799999999999,0.48703,-1.1901,1.6281,1.6281,-0.27142,0.38314000000000004,-0.83319,-0.07014,0.07014,-0.38499,0.21725999999999998,0.132,1.98,1,5,-1.3434945859152458,1.047191162340009,-1.1740941496398862,0.7007852991950418,1.0
3836,16,2,0,829,2.472,2.34,0.132,0.132,4.812,4,5,0,0,9,388.67,-1.1076,1.1498,2.9314,0.16101,0.16101,2.3837,-0.17836,1.0681,-0.07014,0.07014,0.69382,0.62845,2.34,2.472,5,4,1.53105725562714,1.6829857966178716,0.7044564897839317,0.2317557682377304,1.0
3837,16,2,1,971,2.016,0.252,-1.764,1.764,2.2680000000000002,6,1,0,0,7,323.64,-0.59619,0.53552,-0.9660700000000001,-1.4599,1.4599,-0.11800999999999999,0.94465,-0.83319,-0.07014,0.07014,-0.025384,0.21008000000000002,2.016,0.252,6,1,1.1092480180095075,-1.1858436507334604,1.1740941496398862,-1.175332824634204,1.0
3838,16,2,0,1418,1.056,0.8759999999999999,0.18,0.18,1.932,2,5,0,0,7,173.29,1.0138,-0.75764,0.1987,0.20205,0.20205,-0.44843,-1.3014,1.0681,-0.07014,0.07014,-0.025384,-0.75734,0.8759999999999999,1.056,5,2,-0.3748955958303115,-0.14686217520622113,0.7044564897839317,-0.7063032936768926,0.0
3839,16,2,1,1174,0.516,0.552,0.036000000000000004,0.036000000000000004,1.068,1,1,2,2,2,137.21,0.13496,-1.485,-0.40609,0.078935,0.078935,-1.2981,-1.8629,-0.83319,2.9108,2.9108,-1.8234,-0.9894799999999999,0.516,0.552,1,1,-0.8435725265165699,-0.7981639956859831,-1.1740941496398862,-1.175332824634204,0.0
3840,16,2,1,905,1.5,1.056,-0.444,0.444,2.556,6,2,0,0,8,206.02,-0.8339,-0.15955,0.53469,-0.33143,0.33143,0.16521,0.94465,-0.35788000000000003,-0.07014,0.07014,0.33421999999999996,-0.54676,1.5,1.056,6,2,0.43747775069253686,-0.14686217520622113,1.1740941496398862,-0.7063032936768926,0.0
3841,16,2,0,772,2.472,1.056,1.416,1.416,3.528,4,2,0,0,6,415.86,-1.3129,1.1498,0.53469,1.2587,1.2587,1.1211,-0.17836,-0.35788000000000003,-0.07014,0.07014,-0.38499,0.80343,1.056,2.472,2,4,-0.140557130487182,1.6829857966178716,-0.7044564897839317,0.2317557682377304,1.0
3842,16,2,1,1201,1.98,0.552,-1.4280000000000002,1.4280000000000002,2.532,5,1,0,0,6,308.64,0.2322,0.48703,-0.40609,-1.1727,1.1727,0.14160999999999999,0.38314000000000004,-0.83319,-0.07014,0.07014,-0.38499,0.11350999999999999,1.98,0.552,5,1,1.0623803249408816,-0.7981639956859831,0.7044564897839317,-1.175332824634204,1.0
3843,16,2,0,963,1.98,1.5,0.48,0.48,3.48,5,6,0,0,11,304.16,-0.625,0.48703,1.3635,0.45852,0.45852,1.0739,0.38314000000000004,1.5434,-0.07014,0.07014,1.413,0.084721,1.5,1.98,6,5,0.43747775069253686,1.047191162340009,1.1740941496398862,0.7007852991950418,0.0
3844,16,2,0,1139,2.016,0.552,1.464,1.464,2.568,6,1,0,0,7,385.15,0.008898399999999999,0.53552,-0.40609,1.2998,1.2998,0.17701,0.94465,-0.83319,-0.07014,0.07014,-0.025384,0.6058100000000001,0.552,2.016,1,6,-0.796704833447944,1.0937127209457063,-1.1740941496398862,1.1698148301523532,1.0
3845,16,2,1,1505,0.9840000000000001,0.996,0.012,0.012,1.98,4,6,1,1,10,125.58,1.3271,-0.8546299999999999,0.42268999999999995,0.058417,0.058417,-0.40121999999999997,-0.17836,1.5434,1.4203,1.4203,1.0534,-1.0643,0.9840000000000001,0.996,4,6,-0.23429251662443365,-0.22439810621571668,0.23481882992797723,1.1698148301523532,0.0
3846,16,2,1,1220,1.056,0.552,-0.504,0.504,1.608,2,1,0,0,3,143.5,0.30064,-0.75764,-0.40609,-0.38273,0.38273,-0.76705,-1.3014,-0.83319,-0.07014,0.07014,-1.4638,-0.94904,1.056,0.552,2,1,-0.140557130487182,-0.7981639956859831,-0.7044564897839317,-1.175332824634204,0.0
3847,16,2,1,1439,1.98,0.516,-1.464,1.464,2.496,6,1,0,0,7,461.32,1.0894,0.48703,-0.47329,-1.2035,1.2035,0.10620999999999998,0.94465,-0.83319,-0.07014,0.07014,-0.025384,1.0959,1.98,0.516,6,1,1.0623803249408816,-0.8446855542916804,1.1740941496398862,-1.175332824634204,1.0
3848,16,2,0,1299,0.8759999999999999,0.252,0.624,0.624,1.128,5,1,0,0,6,142.63,0.58517,-1.0001,-0.9660700000000001,0.5816399999999999,0.5816399999999999,-1.2391,0.38314000000000004,-0.83319,-0.07014,0.07014,-0.38499,-0.9546399999999999,0.252,0.8759999999999999,1,5,-1.1872689423531595,-0.37946996823470774,-1.1740941496398862,0.7007852991950418,0.0
3849,16,2,1,1342,1.98,1.98,0.0,0.0,3.96,6,5,0,0,11,410.58,0.74005,0.48703,2.2594,0.048158,0.048158,1.5459,0.94465,1.0681,-0.07014,0.07014,1.413,0.76941,1.98,1.98,6,5,1.0623803249408816,1.047191162340009,1.1740941496398862,0.7007852991950418,1.0
3850,16,2,1,856,2.496,0.504,-1.992,1.992,3.0,6,1,0,0,7,430.44,-1.0104,1.1821,-0.49568999999999996,-1.6549,1.6549,0.6018399999999999,0.94465,-0.83319,-0.07014,0.07014,-0.025384,0.8972100000000001,2.496,0.504,6,1,1.7341505922578522,-0.8601927404935795,1.1740941496398862,-1.175332824634204,1.0
3851,16,2,1,1239,2.016,0.132,-1.8840000000000001,1.8840000000000001,2.148,6,1,0,0,7,402.42,0.36907,0.53552,-1.1901,-1.5625,1.5625,-0.23601,0.94465,-0.83319,-0.07014,0.07014,-0.025384,0.71691,2.016,0.132,6,1,1.1092480180095075,-1.3409155127524515,1.1740941496398862,-1.175332824634204,1.0
3852,16,2,0,1276,2.016,0.516,1.5,1.5,2.532,6,1,0,0,7,461.0,0.50233,0.53552,-0.47329,1.3306,1.3306,0.14160999999999999,0.94465,-0.83319,-0.07014,0.07014,-0.025384,1.0938,0.516,2.016,1,6,-0.8435725265165699,1.0937127209457063,-1.1740941496398862,1.1698148301523532,1.0
3853,16,2,0,921,2.34,0.516,1.824,1.824,2.8560000000000003,5,1,2,2,6,376.4,-0.77628,0.97196,-0.47329,1.6076,1.6076,0.46023000000000003,0.38314000000000004,-0.83319,2.9108,2.9108,-0.38499,0.54952,0.516,2.34,1,5,-0.8435725265165699,1.5124067483969816,-1.1740941496398862,0.7007852991950418,1.0
3854,16,2,0,1444,0.504,0.132,0.37200000000000005,0.37200000000000005,0.636,1,1,0,0,2,71.405,1.1074,-1.5012,-1.1901,0.36619,0.36619,-1.7229,-1.8629,-0.83319,-0.07014,0.07014,-1.8234,-1.4129,0.132,0.504,1,1,-1.3434945859152458,-0.8601927404935795,-1.1740941496398862,-1.175332824634204,0.0
3855,16,2,0,807,2.34,0.552,1.788,1.788,2.892,5,1,0,0,6,443.24,-1.1869,0.97196,-0.40609,1.5768,1.5768,0.49563,0.38314000000000004,-0.83319,-0.07014,0.07014,-0.38499,0.9796,0.552,2.34,1,5,-0.796704833447944,1.5124067483969816,-1.1740941496398862,0.7007852991950418,1.0
3856,16,2,1,1260,0.996,0.132,-0.8640000000000001,0.8640000000000001,1.128,6,1,0,0,7,0.0,0.44471000000000005,-0.83846,-1.1901,-0.6905,0.6905,-1.2391,0.94465,-0.83319,-0.07014,0.07014,-0.025384,-1.8723,0.996,0.132,6,1,-0.21866995226822517,-1.3409155127524515,1.1740941496398862,-1.175332824634204,0.0
3857,16,2,0,1145,1.056,0.552,0.504,0.504,1.608,2,1,0,0,3,125.45,0.030508999999999998,-0.75764,-0.40609,0.47903999999999997,0.47903999999999997,-0.76705,-1.3014,-0.83319,-0.07014,0.07014,-1.4638,-1.0652,0.552,1.056,1,2,-0.796704833447944,-0.14686217520622113,-1.1740941496398862,-0.7063032936768926,0.0
3858,16,2,1,1545,0.72,0.516,-0.204,0.204,1.236,2,1,0,0,3,33.217,1.4712,-1.2102,-0.47329,-0.12625,0.12625,-1.1329,-1.3014,-0.83319,-0.07014,0.07014,-1.4638,-1.6586,0.72,0.516,2,1,-0.5779889324610235,-0.8446855542916804,-0.7044564897839317,-1.175332824634204,0.0
3859,16,2,1,926,2.472,1.5,-0.972,0.972,3.972,4,6,0,0,10,500.0,-0.75827,1.1498,1.3635,-0.78284,0.78284,1.5577,-0.17836,1.5434,-0.07014,0.07014,1.0534,1.3448,2.472,1.5,4,6,1.702905463545435,0.4269037142640452,0.23481882992797723,1.1698148301523532,1.0
3860,16,2,0,839,2.34,0.504,1.8359999999999999,1.8359999999999999,2.844,5,1,0,0,6,448.44,-1.0716,0.97196,-0.49568999999999996,1.6178,1.6178,0.44843,0.38314000000000004,-0.83319,-0.07014,0.07014,-0.38499,1.0131,0.504,2.34,1,5,-0.8591950908727786,1.5124067483969816,-1.1740941496398862,0.7007852991950418,1.0
3861,16,2,1,1022,2.34,0.252,-2.088,2.088,2.592,5,1,0,0,6,464.0,-0.4125,0.97196,-0.9660700000000001,-1.7369,1.7369,0.20060999999999998,0.38314000000000004,-0.83319,-0.07014,0.07014,-0.38499,1.1132,2.34,0.252,5,1,1.53105725562714,-1.1858436507334604,0.7044564897839317,-1.175332824634204,1.0
3862,16,2,1,983,1.98,1.98,0.0,0.0,3.96,5,6,0,0,11,78.582,-0.55297,0.48703,2.2594,0.048158,0.048158,1.5459,0.38314000000000004,1.5434,-0.07014,0.07014,1.413,-1.3667,1.98,1.98,5,6,1.0623803249408816,1.047191162340009,0.7044564897839317,1.1698148301523532,0.0
3863,16,2,0,966,2.472,0.72,1.7519999999999998,1.7519999999999998,3.1919999999999997,4,2,0,0,6,453.29,-0.6142,1.1498,-0.09249600000000001,1.546,1.546,0.79065,-0.17836,-0.35788000000000003,-0.07014,0.07014,-0.38499,1.0443,0.72,2.472,2,4,-0.5779889324610235,1.6829857966178716,-0.7044564897839317,0.2317557682377304,1.0
3864,16,2,1,1267,1.98,0.9840000000000001,-0.996,0.996,2.964,5,4,-1,1,9,345.52,0.46992,0.48703,0.40029000000000003,-0.80335,0.80335,0.56643,0.38314000000000004,0.5927399999999999,-1.5606,1.5606,0.69382,0.35083000000000003,1.98,0.9840000000000001,5,4,1.0623803249408816,-0.23990529241761563,0.7044564897839317,0.2317557682377304,1.0
3865,16,2,0,1222,1.5,0.504,0.996,0.996,2.004,6,1,0,0,7,349.1,0.30784,-0.15955,-0.49568999999999996,0.8996700000000001,0.8996700000000001,-0.37761999999999996,0.94465,-0.83319,-0.07014,0.07014,-0.025384,0.37383,0.504,1.5,1,6,-0.8591950908727786,0.4269037142640452,-1.1740941496398862,1.1698148301523532,1.0
