,parcode,rt,choice,trial,item_left,item_right
3016,31,2504,1,16,0.6768946989800273,1.7456758026327033
3017,31,1729,-1,17,-1.5794209642867316,0.6768946989800281
3018,31,9992,-1,18,-0.7481467725568731,0.6768946989800281
3019,31,15692,1,19,0.32063433109580236,1.7456758026327033
3020,31,2383,-1,20,0.32063433109580236,0.32063433109580314
3021,31,2207,1,21,0.6768946989800273,-1.4606675083253224
3022,31,2120,-1,22,-0.39188640467264796,-0.3918864046726472
3023,31,3330,1,23,0.32063433109580236,-0.3918864046726472
3024,31,1926,1,24,-0.39188640467264796,0.6768946989800281
3025,31,15372,-1,25,-0.7481467725568731,-1.1044071404410973
3026,31,6074,-1,26,-1.1044071404410982,1.0331550668642535
3027,31,3917,1,27,1.3894154347484777,-1.579420964286731
3028,31,2019,-1,28,-1.5794209642867316,-0.035626036788422015
3029,31,1906,1,29,-0.39188640467264796,-1.579420964286731
3030,31,15875,-1,30,1.3894154347484777,0.32063433109580314
3031,31,2140,-1,31,-1.1044071404410982,0.6768946989800281
3032,31,2231,-1,32,-1.1044071404410982,0.6768946989800281
3033,31,1655,1,33,0.32063433109580236,-0.3918864046726472
3034,31,1906,1,34,1.0331550668642526,-1.579420964286731
3035,31,9094,1,35,1.0331550668642526,0.32063433109580314
3036,31,4457,1,36,0.32063433109580236,0.32063433109580314
3037,31,1952,1,37,1.7456758026327026,-1.579420964286731
3038,31,13105,1,38,-1.1044071404410982,-0.3918864046726472
3039,31,1514,1,39,0.32063433109580236,-1.579420964286731
3040,31,2480,-1,40,-1.5794209642867316,-1.579420964286731
3041,31,17010,-1,41,0.6768946989800273,-0.3918864046726472
3042,31,1579,1,42,-0.39188640467264796,0.6768946989800281
3043,31,1613,1,43,-0.39188640467264796,-0.3918864046726472
3044,31,4880,-1,44,1.0331550668642526,0.32063433109580314
3045,31,1533,-1,45,-0.39188640467264796,0.32063433109580314
3046,31,1885,1,46,1.0331550668642526,-0.1543794927498305
3047,31,1947,-1,47,-0.7481467725568731,0.6768946989800281
3048,31,3188,-1,48,1.0331550668642526,2.101936170516929
3049,31,12094,1,49,1.7456758026327026,0.32063433109580314
3050,31,1626,-1,50,-0.1543794927498313,0.32063433109580314
3051,31,2339,-1,51,-1.4606675083253233,-0.3918864046726472
3052,31,1634,-1,52,-1.5794209642867316,1.7456758026327033
3053,31,4930,1,53,0.6768946989800273,-0.3918864046726472
3054,31,5033,1,54,0.6768946989800273,-1.1044071404410973
3055,31,7374,1,55,-0.7481467725568731,-1.1044071404410973
3056,31,2179,-1,56,0.32063433109580236,0.32063433109580314
3057,31,3895,1,57,0.32063433109580236,0.32063433109580314
3058,31,1670,1,58,1.3894154347484777,0.6768946989800281
3059,31,2896,-1,59,-0.39188640467264796,0.32063433109580314
3060,31,5344,1,60,0.32063433109580236,0.6768946989800281
3061,31,1639,1,61,1.7456758026327026,-1.4606675083253224
3062,31,11081,1,62,1.0331550668642526,-0.7481467725568723
3063,31,3074,-1,63,0.6768946989800273,1.0331550668642535
3064,31,1391,1,64,0.6768946989800273,-1.579420964286731
3065,31,5478,1,65,1.0331550668642526,0.6768946989800281
3066,31,1818,-1,66,0.6768946989800273,0.6768946989800281
3067,31,3290,-1,67,-1.5794209642867316,0.32063433109580314
3068,31,8333,1,68,-0.39188640467264796,-1.1044071404410973
3069,31,4008,1,69,0.32063433109580236,1.3894154347484784
3070,31,5519,-1,70,-1.4606675083253233,-1.1044071404410973
3071,31,5059,1,71,0.32063433109580236,0.6768946989800281
3072,31,1343,1,72,1.0331550668642526,-0.3918864046726472
3073,31,1543,-1,73,-1.5794209642867316,-0.3918864046726472
3074,31,2773,-1,74,-0.39188640467264796,-0.3918864046726472
3075,31,1923,-1,75,2.101936170516928,-0.035626036788422015
3076,31,5286,-1,76,-1.4606675083253233,0.6768946989800281
3077,31,1905,-1,77,-1.5794209642867316,1.0331550668642535
3078,31,2316,-1,78,-1.1044071404410982,1.0331550668642535
3079,31,2842,-1,79,-1.5794209642867316,-1.579420964286731
3080,31,6778,-1,80,-0.39188640467264796,0.6768946989800281
3081,31,1772,1,81,1.0331550668642526,0.6768946989800281
3082,31,5648,-1,82,-0.7481467725568731,1.0331550668642535
3083,31,1608,1,83,2.101936170516928,1.0331550668642535
3084,31,1699,1,84,0.32063433109580236,-1.579420964286731
3085,31,2439,1,85,1.0331550668642526,0.6768946989800281
3086,31,1287,-1,86,-1.4606675083253233,1.7456758026327033
3087,31,1983,-1,87,-1.5794209642867316,-0.3918864046726472
3088,31,1559,-1,88,-1.5794209642867316,1.3894154347484784
3089,31,1327,1,89,0.32063433109580236,1.0331550668642535
3090,31,1355,1,90,-0.39188640467264796,1.0331550668642535
3091,31,4708,-1,91,-0.39188640467264796,0.6768946989800281
3092,31,1604,1,92,0.6768946989800273,0.32063433109580314
3093,31,1778,1,93,0.6768946989800273,-1.579420964286731
3094,31,1587,1,94,0.32063433109580236,-0.1543794927498305
3095,31,2114,1,95,1.0331550668642526,-1.1044071404410973
3096,31,1587,1,96,1.3894154347484777,-0.3918864046726472
3097,31,1460,1,97,0.6768946989800273,-0.7481467725568723
3098,31,1647,-1,98,-1.5794209642867316,0.6768946989800281
3099,31,1286,-1,99,-1.5794209642867316,0.32063433109580314
3100,31,4351,-1,100,0.32063433109580236,1.0331550668642535
3101,31,5299,-1,101,-1.1044071404410982,-0.7481467725568723
3102,31,1576,1,102,0.6768946989800273,0.6768946989800281
3103,31,2241,1,103,0.32063433109580236,-0.7481467725568723
3104,31,1707,1,104,-1.5794209642867316,-1.579420964286731
3105,31,3191,1,105,0.32063433109580236,-0.3918864046726472
3106,31,1667,-1,106,0.6768946989800273,1.0331550668642535
3107,31,1829,-1,107,0.6768946989800273,-0.3918864046726472
3108,31,2833,1,108,-1.1044071404410982,-0.7481467725568723
3109,31,3748,-1,109,-0.1543794927498313,1.0331550668642535
3110,31,2311,1,110,0.6768946989800273,-0.7481467725568723
3111,31,1282,1,111,-0.035626036788422806,-1.579420964286731
3112,31,1169,1,112,-0.39188640467264796,-1.4606675083253224
3113,31,1561,1,113,0.6768946989800273,-1.1044071404410973
3114,31,1629,1,114,-1.5794209642867316,1.0331550668642535
3115,31,9645,-1,115,1.7456758026327026,0.6768946989800281
3116,31,1515,1,116,0.6768946989800273,-0.3918864046726472
3117,31,5227,1,117,-0.39188640467264796,-0.3918864046726472
3118,31,1667,1,118,-0.39188640467264796,-1.579420964286731
3119,31,1788,1,119,0.32063433109580236,0.6768946989800281
3120,32,5334,1,0,-1.421627602022267,-0.7099665855152925
3121,32,18197,-1,1,-0.709966585515292,-0.09997142850931387
3122,32,7372,1,2,-0.40496900701230276,-0.4049690070123032
3123,32,3447,-1,3,-0.40496900701230276,0.20502614999367522
3124,32,36171,1,4,-0.40496900701230276,-0.4049690070123032
3125,32,8380,1,5,-0.40496900701230276,-0.7099665855152925
3126,32,9325,1,6,-0.40496900701230276,0.5100237284966648
