Unnamed: 0,Part,TrialN,PairID,LItem,LValue,RItem,RValue,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,lIA_DT,rIA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT,DFam,LFam,RFam,TotFam,TotVal,FamCh,FamUnCh,ValCh,ValUnCh,Correct,zDFam,zTotFam,zTotVal,zValCh,zValUnCh,zFamCh,zFamUnCh,zGSF,zDDT,absDDT,abszDFam,ConfSplit,GSFMedSplit,DDTMedSplit
3620,16,21,60,48_mentos_mint.png,0.45,47_daim.png,0.15,0,2216,100,569,1.0,136,872,1008,3,1,-0.30000000000000004,-0.4069628608697372,0.30000000000000004,-0.7161470278577944,0.9388391500602272,-0.5119763108253965,0.0,5.0,5.0,10.0,0.6,5.0,5.0,0.45,0.15,1,4.10798108630489e-18,0.5820358059870687,-2.1281348395334696,-1.1936472100193714,-1.7972799178094867,0.3807876552914663,0.3804035765569448,0.056243795729387314,0.2489033214766547,0.2489033214766547,4.10798108630489e-18,1,0,1
3621,16,22,1,25_wonderful_almonds.png,1.4,15_jacobs_mini_cheddars.png,1.4,1,4222,78,1640,1.0,714,1250,1964,3,2,0.0,2.7611194007522047e-17,0.0,-1.4244243081567118,0.35150849694198083,0.3629123255613329,2.42,2.58,5.0,7.58,2.8,5.0,2.58,1.4,1.4,1,1.3431509716997143,-0.9720575928603316,0.9022189772779416,0.6298138545328354,0.6364098828804075,0.3807876552914663,-1.6417307568155084,0.056243795729387314,0.9292554151759954,0.9292554151759954,1.3431509716997143,0,1,1
3622,16,23,44,38_milkybar.png,1.25,115_shapers_blueberry.png,1.55,1,8159,70,1219,1.0,2113,2552,4665,5,2,0.30000000000000004,0.4069628608697372,0.30000000000000004,-0.7161470278577944,0.13793371398989127,2.079979405050144,-5.0,5.0,0.0,5.0,2.8,0.0,5.0,1.55,1.25,1,-2.775105313429162,-2.6289009684910307,0.9022189772779416,0.9177287594621316,0.34436710679762034,-3.840025076555576,0.3804035765569448,1.477139687840226,2.5759899810676523,2.5759899810676523,2.775105313429162,0,1,1
3623,16,24,57,44_walkers_french_fries.png,0.95,64_nestle_aero_mint.png,0.35,0,2066,100,755,1.0,-471,1047,576,2,1,-0.6,-0.8139257217394742,0.6,-0.007869747558877042,0.9388391500602272,-0.5773966973946933,0.0,5.0,5.0,10.0,1.2999999999999998,5.0,5.0,0.95,0.35,1,4.10798108630489e-18,0.5820358059870687,-1.1639313523662027,-0.2339308602550519,-1.4078895496991035,0.3807876552914663,0.3804035765569448,-0.654204150326032,-0.4655840848823416,0.4655840848823416,4.10798108630489e-18,1,0,0
3624,16,25,59,62_cadbury_wispa.png,0.8,53_eat_natural_almond_apricot.png,0.65,0,6417,82,1091,1.0,2598,1615,4213,2,1,-0.15000000000000002,-0.20348143043486847,0.15000000000000002,-1.0702856680072532,0.4582958884180256,1.3202306490253766,0.0,5.0,5.0,10.0,1.4500000000000002,5.0,5.0,0.8,0.65,1,4.10798108630489e-18,0.5820358059870687,-0.957316319401788,-0.5218457651843476,-0.8238039975335291,0.3807876552914663,0.3804035765569448,-0.654204150326032,3.1468736583067187,3.1468736583067187,4.10798108630489e-18,0,0,1
3625,16,26,5,29_mms_peanut.png,1.7,55_bassetts_licorice_allsorts.png,2.0,1,3729,100,1704,1.0,-126,1634,1508,4,2,0.30000000000000004,0.4069628608697372,0.30000000000000004,-0.7161470278577944,0.9388391500602272,0.14789732170357744,0.0,5.0,5.0,10.0,3.7,5.0,5.0,2.0,1.7,1,4.10798108630489e-18,0.5820358059870687,2.1419091750644292,1.781473474250019,1.2204954350459822,0.3807876552914663,0.3804035765569448,0.7666917417848066,-0.05949157220712949,0.05949157220712949,4.10798108630489e-18,1,1,0
3626,16,27,49,32_snickers.png,1.55,62_cadbury_wispa.png,0.8,0,2155,100,519,1.0,-195,945,750,3,1,-0.75,-1.0174071521743429,0.75,0.3462688925905817,0.9388391500602272,-0.5385806013635772,0.0,5.0,5.0,10.0,2.35,5.0,5.0,1.55,0.8,1,4.10798108630489e-18,0.5820358059870687,0.28237387838469863,0.9177287594621316,-0.5317612214507417,0.3807876552914663,0.3804035765569448,0.056243795729387314,-0.1407100747421719,0.1407100747421719,4.10798108630489e-18,1,1,0
3627,16,28,46,39_milkyway.png,1.55,110_bombay_mix.png,0.5,0,1420,100,822,1.0,-5,632,627,1,1,-1.05,-1.4243700130440802,1.05,1.0545461728894994,0.9388391500602272,-0.8591404955531317,-1.17,5.0,3.83,8.83,2.05,5.0,3.83,1.55,0.5,1,-0.6493746433424239,-0.16932339924080655,-0.13085618754413064,0.9177287594621316,-1.1158467736163165,0.3807876552914663,-0.5972398821396544,-1.3646520963814512,0.08293507716591587,0.08293507716591587,0.6493746433424239,1,0,1
3628,16,29,40,5_caramello.png,0.95,50_nakd_rhubarb_and_custard.png,0.95,0,2756,100,1481,1.0,536,869,1405,3,1,0.0,2.7611194007522047e-17,0.0,-1.4244243081567118,0.9388391500602272,-0.27646291917592797,3.42,1.58,5.0,6.58,1.9,1.58,5.0,0.95,0.95,1,1.8981720343855468,-1.6142449477559515,-0.3374712205085449,-0.2339308602550519,-0.2397184453679545,-2.5062482532919104,0.3804035765569448,0.056243795729387314,0.7197352202305237,0.7197352202305237,1.8981720343855468,1,1,1
3629,16,30,36,59_crunchie.png,0.65,23_kp_grazing_mix.png,0.35,0,5361,86,1117,1.0,2439,1103,3542,2,1,-0.30000000000000004,-0.4069628608697372,0.30000000000000004,-0.7161470278577944,0.5650832798940704,0.8596711275775268,-2.67,5.0,2.33,7.33,1.0,5.0,2.33,0.65,0.35,1,-1.4819062373711729,-1.1326044315842363,-1.5771614182950315,-0.8097606701136435,-1.4078895496991035,0.3807876552914663,-1.8506289317506792,-0.654204150326032,2.959717978552056,2.959717978552056,1.4819062373711729,0,0,1
3630,16,31,48,19_pistachios.png,2.0,56_marshmallows.png,0.95,0,2690,100,744,1.0,215,975,1190,3,1,-1.05,-1.4243700130440802,1.05,1.0545461728894994,0.9388391500602272,-0.3052478892664185,-4.17,5.0,0.83,5.83,2.95,5.0,0.83,2.0,0.95,1,-2.3144378313999208,-2.0958854639276665,1.1088340102423564,1.781473474250019,-0.2397184453679545,0.3807876552914663,-3.104017981361704,0.056243795729387314,0.3418926214805438,0.3418926214805438,2.3144378313999208,1,1,1
3631,16,32,43,2_maynards_winegums.png,1.7,19_pistachios.png,2.0,1,3691,82,1034,1.0,-567,1802,1235,3,2,0.30000000000000004,0.4069628608697372,0.30000000000000004,-0.7161470278577944,0.4582958884180256,0.13132415710602224,0.0,5.0,5.0,10.0,3.7,5.0,5.0,2.0,1.7,1,4.10798108630489e-18,0.5820358059870687,2.1419091750644292,1.781473474250019,1.2204954350459822,0.3807876552914663,0.3804035765569448,0.056243795729387314,-0.5785837405832701,0.5785837405832701,4.10798108630489e-18,0,1,0
3632,16,33,14,20_crunch.png,0.8,27_mars.png,0.95,1,3081,52,3009,1.0,-188,1438,1250,4,2,0.1499999999999999,0.20348143043486847,0.1499999999999999,-1.0702856680072534,-0.34260954765231016,-0.13471874827578484,1.17,3.83,5.0,8.83,1.75,5.0,3.83,0.95,0.8,1,0.6493746433424239,-0.16932339924080655,-0.5440862534729592,-0.2339308602550519,-0.5317612214507417,0.3807876552914663,-0.5972398821396544,0.7666917417848066,-0.13247051651397918,0.13247051651397918,0.6493746433424239,0,1,0
3633,16,34,42,107_graze_scream.png,1.85,32_snickers.png,1.55,0,3734,60,1810,1.0,-564,1714,1150,2,1,-0.30000000000000004,-0.4069628608697372,0.30000000000000004,-0.7161470278577944,-0.12903476470022066,0.15007800125588733,0.0,5.0,5.0,10.0,3.4000000000000004,5.0,5.0,1.85,1.55,1,4.10798108630489e-18,0.5820358059870687,1.7286791091356,1.4935585693207234,0.9284526589631952,0.3807876552914663,0.3804035765569448,-0.654204150326032,-0.5750525013426161,0.5750525013426161,4.10798108630489e-18,0,0,0
3634,16,35,35,26_yorkie.png,1.25,43_mccoys_steak_crisps.png,0.65,1,1798,100,872,1.0,7,770,777,2,2,-0.6,-0.8139257217394742,0.6,-0.007869747558877042,0.9388391500602272,-0.6942811213985036,0.0,5.0,5.0,10.0,1.9,5.0,5.0,0.65,1.25,0,4.10798108630489e-18,0.5820358059870687,-0.3374712205085449,-0.8097606701136435,0.34436710679762034,0.3807876552914663,0.3804035765569448,-0.654204150326032,0.09706003412853197,0.09706003412853197,4.10798108630489e-18,1,0,1
3635,16,36,15,40_nestle_rolo.png,0.5,35_mms_plain.png,1.7,0,7156,76,1520,1.0,527,2787,3314,5,1,1.2,1.6278514434789484,1.2,1.4086848130389578,0.29811480120395845,1.6425350868567792,0.0,5.0,5.0,10.0,2.2,5.0,5.0,0.5,1.7,0,4.10798108630489e-18,0.5820358059870687,0.07575884542028427,-1.0976755750429392,1.2204954350459822,0.3807876552914663,0.3804035765569448,1.477139687840226,0.7091415025085617,0.7091415025085617,4.10798108630489e-18,0,1,1
3636,16,37,13,48_mentos_mint.png,0.45,15_jacobs_mini_cheddars.png,1.4,1,3874,74,1225,1.0,125,1570,1695,6,2,0.95,1.2887157260875008,0.95,0.8184537461231933,0.2447211054659361,0.2111370287205644,0.0,5.0,5.0,10.0,1.85,5.0,5.0,1.4,0.45,1,4.10798108630489e-18,0.5820358059870687,-0.4063428981633495,0.6298138545328354,-1.2131943656439124,0.3807876552914663,0.3804035765569448,2.187587633895645,0.2359554442609233,0.2359554442609233,4.10798108630489e-18,0,1,1
3637,16,38,2,24_twix.png,1.7,26_yorkie.png,1.25,0,1818,100,1668,1.0,-15,822,807,2,1,-0.45,-0.6104442913046056,0.45,-0.3620083877083358,0.9388391500602272,-0.6855584031892641,0.0,5.0,5.0,10.0,2.95,5.0,5.0,1.7,1.25,1,4.10798108630489e-18,0.5820358059870687,1.1088340102423564,1.2056436643914272,0.34436710679762034,0.3807876552914663,0.3804035765569448,-0.654204150326032,0.07116427969706915,0.07116427969706915,4.10798108630489e-18,1,0,1
3638,16,39,38,31_beef_jerky.png,0.0,112_lindt_extra_creamy.png,0.8,1,2288,100,759,1.0,-75,1048,973,2,2,0.8,1.0852342956526324,0.8,0.4643151059737348,0.9388391500602272,-0.4805745252721341,0.0,5.0,5.0,10.0,0.8,5.0,5.0,0.8,0.0,1,4.10798108630489e-18,0.5820358059870687,-1.852648128914251,-0.5218457651843476,-2.0893226938922744,0.3807876552914663,0.3804035765569448,-0.654204150326032,0.0005394948839888027,0.0005394948839888027,4.10798108630489e-18,1,0,1
3639,16,40,3,10_hula_hoops_bbq_beef.png,1.7,27_mars.png,0.95,0,1531,100,601,1.0,-166,748,582,1,1,-0.75,-1.0174071521743429,0.75,0.3462688925905817,0.9388391500602272,-0.8107294094918521,0.0,5.0,5.0,10.0,2.65,5.0,5.0,1.7,0.95,1,4.10798108630489e-18,0.5820358059870687,0.6956039443135272,1.2056436643914272,-0.2397184453679545,0.3807876552914663,0.3804035765569448,-1.3646520963814512,-0.1065747620825164,0.1065747620825164,4.10798108630489e-18,1,0,0
3640,16,41,46,39_milkyway.png,1.55,110_bombay_mix.png,0.5,1,2075,100,2211,2.0,300,682,982,1,2,-1.05,-1.4243700130440802,1.05,1.0545461728894994,0.9388391500602272,-0.5734714742005356,-1.17,5.0,3.83,8.83,2.05,3.83,5.0,0.5,1.55,1,-0.6493746433424239,-0.16932339924080655,-0.13085618754413064,-1.0976755750429392,0.9284526589631952,-0.6068825239607415,0.3804035765569448,-1.3646520963814512,0.44194439996574103,0.44194439996574103,0.6493746433424239,1,0,1
3641,16,42,50,108_chilli_nuts.png,1.55,44_walkers_french_fries.png,0.95,1,7535,32,1557,2.0,-439,3600,3161,5,2,-0.6000000000000001,-0.8139257217394744,0.6000000000000001,-0.00786974755887678,-0.876546505032534,1.807830596921869,0.0,5.0,5.0,10.0,2.5,5.0,5.0,0.95,1.55,1,4.10798108630489e-18,0.5820358059870687,0.4889889113491129,-0.2339308602550519,0.9284526589631952,0.3807876552914663,0.3804035765569448,1.477139687840226,-0.42791753298203206,0.42791753298203206,4.10798108630489e-18,0,1,0
3642,16,43,44,38_milkybar.png,1.25,115_shapers_blueberry.png,1.55,0,4586,22,1093,2.0,-384,2156,1772,4,1,0.30000000000000004,0.4069628608697372,0.30000000000000004,-0.7161470278577944,-1.143514983722646,0.5216657969694933,-5.0,5.0,0.0,5.0,2.8,5.0,0.0,1.25,1.55,1,-2.775105313429162,-2.6289009684910307,0.9022189772779416,0.34189894960353984,0.9284526589631952,0.3807876552914663,-3.7975599221464713,0.7666917417848066,-0.363178146903375,0.363178146903375,2.775105313429162,0,1,0
3643,16,44,43,2_maynards_winegums.png,1.7,19_pistachios.png,2.0,0,8661,0,863,2.0,416,3434,3850,6,1,0.30000000000000004,0.4069628608697372,0.30000000000000004,-0.7161470278577944,-1.7308456368408918,2.2989196321020566,0.0,5.0,5.0,10.0,3.7,5.0,5.0,1.7,2.0,1,4.10798108630489e-18,0.5820358059870687,2.1419091750644292,1.2056436643914272,1.804580987211557,0.3807876552914663,0.3804035765569448,2.187587633895645,0.578485650604363,0.578485650604363,4.10798108630489e-18,0,1,1
3644,16,45,10,54_milkyway_magic_stars.png,0.65,2_maynards_winegums.png,1.7,0,3957,58,2049,2.0,-1203,2311,1108,3,1,1.0499999999999998,1.4243700130440795,1.0499999999999998,1.0545461728894987,-0.182428460438243,0.24733630928890865,0.0,5.0,5.0,10.0,2.35,5.0,5.0,0.65,1.7,1,4.10798108630489e-18,0.5820358059870687,0.28237387838469863,-0.8097606701136435,1.2204954350459822,0.3807876552914663,0.3804035765569448,0.056243795729387314,-1.3272064596019215,1.3272064596019215,4.10798108630489e-18,1,0,0
3645,16,46,13,48_mentos_mint.png,0.45,15_jacobs_mini_cheddars.png,1.4,0,9202,6,1358,2.0,906,3746,4652,6,1,0.95,1.2887157260875008,0.95,0.8184537461231933,-1.5706645496268248,2.534869159661988,0.0,5.0,5.0,10.0,1.85,5.0,5.0,0.45,1.4,1,4.10798108630489e-18,0.5820358059870687,-0.4063428981633495,-1.1936472100193714,0.6364098828804075,0.3807876552914663,0.3804035765569448,2.187587633895645,1.1552547265778526,1.1552547265778526,4.10798108630489e-18,0,1,1
3646,16,47,60,48_mentos_mint.png,0.45,47_daim.png,0.15,1,2922,100,1242,2.0,846,788,1634,3,2,-0.30000000000000004,-0.4069628608697372,0.30000000000000004,-0.7161470278577944,0.9388391500602272,-0.20406435803923947,0.0,5.0,5.0,10.0,0.6,5.0,5.0,0.15,0.45,1,4.10798108630489e-18,0.5820358059870687,-2.1281348395334696,-1.7694770198779628,-1.2131943656439124,0.3807876552914663,0.3804035765569448,0.056243795729387314,1.0846299417647722,1.0846299417647722,4.10798108630489e-18,1,0,1
3647,16,48,34,25_wonderful_almonds.png,1.4,58_walnut_whip.png,0.8,1,5625,26,1027,2.0,-763,2584,1821,4,2,-0.5999999999999999,-0.8139257217394741,0.5999999999999999,-0.007869747558877305,-1.036727592246601,0.9748110079394892,2.42,2.58,5.0,7.58,2.2,5.0,2.58,0.8,1.4,1,1.3431509716997143,-0.9720575928603316,0.07575884542028427,-0.5218457651843476,0.6364098828804075,0.3807876552914663,-1.6417307568155084,0.7666917417848066,-0.8092913709726658,0.8092913709726658,1.3431509716997143,0,1,0
3648,16,49,33,29_mms_peanut.png,1.7,51_smarties.png,0.2,1,4227,52,1069,2.0,-588,2054,1466,3,2,-1.5,-2.0348143043486857,1.5,2.116962093337875,-0.34260954765231016,0.3650930051136429,0.0,5.0,5.0,10.0,1.9,5.0,5.0,0.2,1.7,1,4.10798108630489e-18,0.5820358059870687,-0.3374712205085449,-1.6735053849015311,1.2204954350459822,0.3807876552914663,0.3804035765569448,0.056243795729387314,-0.6033024152678481,0.6033024152678481,4.10798108630489e-18,1,1,0
3649,16,50,11,42_dairy_milk_fruit_and_nut.png,0.5,24_twix.png,1.7,0,2575,100,1706,2.0,-1296,1814,518,2,1,1.2,1.6278514434789484,1.2,1.4086848130389578,0.9388391500602272,-0.3554035189695461,0.0,5.0,5.0,10.0,2.2,5.0,5.0,0.5,1.7,1,4.10798108630489e-18,0.5820358059870687,0.07575884542028427,-1.0976755750429392,1.2204954350459822,0.3807876552914663,0.3804035765569448,-0.654204150326032,-1.4366748760621963,1.4366748760621963,4.10798108630489e-18,1,0,0
3650,16,51,38,31_beef_jerky.png,0.0,112_lindt_extra_creamy.png,0.8,0,1625,100,1403,2.0,-434,904,470,2,1,0.8,1.0852342956526324,0.8,0.4643151059737348,0.9388391500602272,-0.7697326339084261,0.0,5.0,5.0,10.0,0.8,5.0,5.0,0.0,0.8,1,4.10798108630489e-18,0.5820358059870687,-1.852648128914251,-2.0573919248072587,-0.5317612214507417,0.3807876552914663,0.3804035765569448,-0.654204150326032,-0.4220321342476087,0.4220321342476087,4.10798108630489e-18,1,0,0
3651,16,52,37,43_mccoys_steak_crisps.png,0.65,103_nakd_berry.png,0.5,1,2323,74,1265,2.0,516,716,1232,3,2,-0.15000000000000002,-0.20348143043486847,0.15000000000000002,-1.0702856680072532,0.2447211054659361,-0.4653097684059648,0.0,5.0,5.0,10.0,1.15,5.0,5.0,0.5,0.65,1,4.10798108630489e-18,0.5820358059870687,-1.3705463853306168,-1.0976755750429392,-0.8238039975335291,0.3807876552914663,0.3804035765569448,0.056243795729387314,0.6961936252928302,0.6961936252928302,4.10798108630489e-18,1,1,1
3652,16,53,3,10_hula_hoops_bbq_beef.png,1.7,27_mars.png,0.95,1,2629,14,1750,2.0,-3,1165,1162,3,2,-0.75,-1.0174071521743429,0.75,0.3462688925905817,-1.3570897666747357,-0.33185217980459925,0.0,5.0,5.0,10.0,2.65,5.0,5.0,0.95,1.7,1,4.10798108630489e-18,0.5820358059870687,0.6956039443135272,-0.2339308602550519,1.2204954350459822,0.3807876552914663,0.3804035765569448,0.056243795729387314,0.08528923665968523,0.08528923665968523,4.10798108630489e-18,0,1,1
3653,16,54,41,63_kitkat.png,1.4,104_graze_sriracha.png,1.25,0,5584,36,1395,2.0,342,2144,2486,6,1,-0.1499999999999999,-0.2034814304348684,0.1499999999999999,-1.0702856680072534,-0.7697591135564892,0.9569294356105482,0.0,5.0,5.0,10.0,2.65,5.0,5.0,1.4,1.25,0,4.10798108630489e-18,0.5820358059870687,0.6956039443135272,0.6298138545328354,0.34436710679762034,0.3807876552914663,0.3804035765569448,2.187587633895645,0.4913817493348972,0.4913817493348972,4.10798108630489e-18,0,1,1
3654,16,55,8,103_nakd_berry.png,0.5,30_starburst_original.png,1.25,0,1722,100,1152,2.0,120,584,704,2,1,0.75,1.0174071521743429,0.75,0.3462688925905817,0.9388391500602272,-0.727427450593614,0.0,5.0,5.0,10.0,1.75,5.0,5.0,0.5,1.25,1,4.10798108630489e-18,0.5820358059870687,-0.5440862534729592,-1.0976755750429392,0.34436710679762034,0.3807876552914663,0.3804035765569448,-0.654204150326032,0.23007004552649996,0.23007004552649996,4.10798108630489e-18,1,0,1
3655,16,56,12,102_propercorn_worcester.png,0.8,33_walkers_smoky_bacon.png,1.1,0,4294,54,1493,2.0,-185,1769,1584,4,1,0.30000000000000004,0.4069628608697372,0.30000000000000004,-0.7161470278577944,-0.2892158519142878,0.39431411111459547,0.0,5.0,5.0,10.0,1.9,5.0,5.0,0.8,1.1,1,4.10798108630489e-18,0.5820358059870687,-0.3374712205085449,-0.5218457651843476,0.05232433071483313,0.3807876552914663,0.3804035765569448,0.7666917417848066,-0.12893927727332516,0.12893927727332516,4.10798108630489e-18,1,1,0
3656,16,57,52,111_propercorn_sweetnsalty.png,1.4,59_crunchie.png,0.65,1,3248,24,2195,2.0,45,1449,1494,3,2,-0.7499999999999999,-1.0174071521743426,0.7499999999999999,0.3462688925905815,-1.0901212879846236,-0.06188405122863438,0.0,5.0,5.0,10.0,2.05,5.0,5.0,0.65,1.4,1,4.10798108630489e-18,0.5820358059870687,-0.13085618754413064,-0.8097606701136435,0.6364098828804075,0.3807876552914663,0.3804035765569448,0.056243795729387314,0.1417890645101495,0.1417890645101495,4.10798108630489e-18,0,1,1
3657,16,58,42,107_graze_scream.png,1.85,32_snickers.png,1.55,0,16464,16,895,2.0,-8551,11641,3090,5,1,-0.30000000000000004,-0.4069628608697372,0.30000000000000004,-0.7161470278577944,-1.303696070936713,5.702088141436878,0.0,5.0,5.0,10.0,3.4000000000000004,5.0,5.0,1.85,1.55,0,4.10798108630489e-18,0.5820358059870687,1.7286791091356,1.4935585693207234,0.9284526589631952,0.3807876552914663,0.3804035765569448,1.477139687840226,-9.976388439710494,9.976388439710494,4.10798108630489e-18,0,1,0
3658,16,59,40,5_caramello.png,0.95,50_nakd_rhubarb_and_custard.png,0.95,1,2965,74,1160,2.0,37,1196,1233,3,2,0.0,2.7611194007522047e-17,0.0,-1.4244243081567118,0.2447211054659361,-0.1853105138893744,3.42,1.58,5.0,6.58,1.9,5.0,1.58,0.95,0.95,1,1.8981720343855468,-1.6142449477559515,-0.3374712205085449,-0.2339308602550519,-0.2397184453679545,0.3807876552914663,-2.477323456556192,0.056243795729387314,0.1323724265350721,0.1323724265350721,1.8981720343855468,1,1,1
3659,16,60,45,60_caramel_rice_crisps.png,1.7,41_jelly_babies_berry_mix.png,1.4,0,11012,0,1983,2.0,-646,5202,4556,6,1,-0.30000000000000004,-0.4069628608697372,0.30000000000000004,-0.7161470278577944,-1.7308456368408918,3.3242751575981693,0.0,5.0,5.0,10.0,3.1,5.0,5.0,1.7,1.4,0,4.10798108630489e-18,0.5820358059870687,1.3154490432067707,1.2056436643914272,0.6364098828804075,0.3807876552914663,0.3804035765569448,2.187587633895645,-0.6715730405871592,0.6715730405871592,4.10798108630489e-18,0,1,0
3660,16,61,36,59_crunchie.png,0.65,23_kp_grazing_mix.png,0.35,1,2685,72,1435,2.0,470,828,1298,3,2,-0.30000000000000004,-0.4069628608697372,0.30000000000000004,-0.7161470278577944,0.19132740972791365,-0.30742856881872843,-2.67,5.0,2.33,7.33,1.0,2.33,5.0,0.35,0.65,1,-1.4819062373711729,-1.1326044315842363,-1.5771614182950315,-1.3855904799722352,-0.8238039975335291,-1.873126343514854,0.3804035765569448,0.056243795729387314,0.6420479569361354,0.6420479569361354,1.4819062373711729,1,1,1
3661,16,62,6,64_nestle_aero_mint.png,0.35,41_jelly_babies_berry_mix.png,1.4,0,2143,100,1108,2.0,-516,1070,554,2,1,1.0499999999999998,1.4243700130440795,1.0499999999999998,1.0545461728894987,0.9388391500602272,-0.543814232289121,0.0,5.0,5.0,10.0,1.75,5.0,5.0,0.35,1.4,1,4.10798108630489e-18,0.5820358059870687,-0.5440862534729592,-1.3855904799722352,0.6364098828804075,0.3807876552914663,0.3804035765569448,-0.654204150326032,-0.5185526734921517,0.5185526734921517,4.10798108630489e-18,1,0,0
3662,16,63,2,24_twix.png,1.7,26_yorkie.png,1.25,1,3143,34,1507,2.0,192,1316,1508,3,2,-0.45,-0.6104442913046056,0.45,-0.3620083877083358,-0.8231528092945116,-0.10767832182714217,0.0,5.0,5.0,10.0,2.95,5.0,5.0,1.25,1.7,1,4.10798108630489e-18,0.5820358059870687,1.1088340102423564,0.34189894960353984,1.2204954350459822,0.3807876552914663,0.3804035765569448,0.056243795729387314,0.31481978730219634,0.31481978730219634,4.10798108630489e-18,0,1,1
3663,16,64,14,20_crunch.png,0.8,27_mars.png,0.95,0,6030,30,2727,2.0,33,2693,2726,4,1,0.1499999999999999,0.20348143043486847,0.1499999999999999,-1.0702856680072534,-0.9299402007705564,1.1514460516765908,1.17,3.83,5.0,8.83,1.75,3.83,5.0,0.8,0.95,1,0.6493746433424239,-0.16932339924080655,-0.5440862534729592,-0.5218457651843476,-0.2397184453679545,-0.6068825239607415,0.3804035765569448,0.7666917417848066,0.12766410754753346,0.12766410754753346,0.6493746433424239,0,1,1
3664,16,65,15,40_nestle_rolo.png,0.5,35_mms_plain.png,1.7,1,8023,0,3512,2.0,581,3146,3727,7,2,1.2,1.6278514434789484,1.2,1.4086848130389578,-1.7308456368408918,2.020664921227315,0.0,5.0,5.0,10.0,2.2,5.0,5.0,1.7,0.5,0,4.10798108630489e-18,0.5820358059870687,0.07575884542028427,1.2056436643914272,-1.1158467736163165,0.3807876552914663,0.3804035765569448,2.898035579951064,0.7727038088403341,0.7727038088403341,4.10798108630489e-18,0,1,1
3665,16,66,48,19_pistachios.png,2.0,56_marshmallows.png,0.95,1,4240,14,1482,2.0,42,1772,1814,4,2,-1.05,-1.4243700130440802,1.05,1.0545461728894994,-1.3570897666747357,0.37076277194964863,-4.17,5.0,0.83,5.83,2.95,0.83,5.0,0.95,2.0,1,-2.3144378313999208,-2.0958854639276665,1.1088340102423564,-0.2339308602550519,1.804580987211557,-3.1393701630689668,0.3804035765569448,0.7666917417848066,0.13825782526949548,0.13825782526949548,2.3144378313999208,0,1,1
3666,16,67,47,63_kitkat.png,1.4,113_walkers_cheese.png,0.65,1,10859,0,2933,2.0,1981,3728,5709,7,2,-0.7499999999999999,-1.0174071521743426,0.7499999999999999,0.3462688925905815,-1.7308456368408918,3.257546363297487,0.0,5.0,5.0,10.0,2.05,5.0,5.0,0.65,1.4,1,4.10798108630489e-18,0.5820358059870687,-0.13085618754413064,-0.8097606701136435,0.6364098828804075,0.3807876552914663,0.3804035765569448,2.898035579951064,2.420615454478876,2.420615454478876,4.10798108630489e-18,0,1,1
3667,16,68,49,32_snickers.png,1.55,62_cadbury_wispa.png,0.8,1,3170,24,3151,2.0,-530,1572,1042,3,2,-0.75,-1.0174071521743429,0.75,0.3462688925905817,-1.0901212879846236,-0.09590265224466872,0.0,5.0,5.0,10.0,2.35,5.0,5.0,0.8,1.55,1,4.10798108630489e-18,0.5820358059870687,0.28237387838469863,-0.5218457651843476,0.9284526589631952,0.3807876552914663,0.3804035765569448,0.056243795729387314,-0.5350317899485372,0.5350317899485372,4.10798108630489e-18,0,1,0
3668,16,69,1,25_wonderful_almonds.png,1.4,15_jacobs_mini_cheddars.png,1.4,0,8323,0,1115,2.0,903,3127,4030,6,1,0.0,2.7611194007522047e-17,0.0,-1.4244243081567118,-1.7308456368408918,2.1515056943659085,2.42,2.58,5.0,7.58,2.8,2.58,5.0,1.4,1.4,1,1.3431509716997143,-0.9720575928603316,0.9022189772779416,0.6298138545328354,0.6364098828804075,-1.662085706922502,0.3804035765569448,2.187587633895645,1.1517234873371986,1.1517234873371986,1.3431509716997143,0,1,1
3669,16,70,59,62_cadbury_wispa.png,0.8,53_eat_natural_almond_apricot.png,0.65,1,2384,36,1787,2.0,485,696,1181,3,2,-0.15000000000000002,-0.20348143043486847,0.15000000000000002,-1.0702856680072532,-0.7697591135564892,-0.4387054778677841,0.0,5.0,5.0,10.0,1.4500000000000002,5.0,5.0,0.65,0.8,1,4.10798108630489e-18,0.5820358059870687,-0.957316319401788,-0.8097606701136435,-0.5317612214507417,0.3807876552914663,0.3804035765569448,0.056243795729387314,0.6597041531394054,0.6597041531394054,4.10798108630489e-18,0,1,1
3670,16,71,4,108_chilli_nuts.png,1.55,33_walkers_smoky_bacon.png,1.1,1,5240,12,2081,2.0,372,1960,2332,5,2,-0.45,-0.6104442913046056,0.45,-0.3620083877083358,-1.4104834624127578,0.8068986824116274,0.0,5.0,5.0,10.0,2.6500000000000004,5.0,5.0,1.1,1.55,1,4.10798108630489e-18,0.5820358059870687,0.6956039443135278,0.05398404467424416,0.9284526589631952,0.3807876552914663,0.3804035765569448,1.477139687840226,0.5266941417414374,0.5266941417414374,4.10798108630489e-18,0,1,1
