parcode,trial,microfix1,microfix2,microfix1_drop,microfix2_drop,microfix_1_drop_timeavg,microfix_2_drop_timeavg
29,143,2,3,1,2,492.0,245.0
29,144,3,3,1,2,516.0,357.0
29,145,13,7,11,4,365.09090909090907,321.75
29,146,2,4,1,2,236.0,437.0
29,147,4,3,3,1,241.33333333333334,262.0
29,148,4,7,3,5,288.6666666666667,297.2
29,149,4,6,2,4,372.0,295.0
29,150,3,4,2,2,472.0,308.0
29,151,11,21,8,17,398.0,395.47058823529414
29,152,5,4,3,3,324.3333333333333,331.3333333333333
29,153,2,5,1,3,406.0,261.3333333333333
29,154,2,8,1,6,178.0,328.8333333333333
29,155,2,4,1,2,292.0,357.0
29,156,3,3,2,2,313.0,292.0
29,157,2,4,1,3,385.0,328.0
29,158,2,5,1,4,176.0,261.5
29,159,2,2,1,1,461.0,268.0
29,160,3,5,2,2,534.0,215.0
29,161,4,3,3,2,233.33333333333334,214.0
29,162,5,4,3,3,243.0,378.6666666666667
29,163,5,3,3,2,175.33333333333334,265.0
29,164,6,3,5,2,501.8,353.0
29,165,2,6,1,4,676.0,257.75
29,166,3,2,2,1,228.5,444.0
29,167,3,3,1,1,224.0,380.0
29,168,4,2,3,1,297.3333333333333,404.0
29,169,5,2,3,1,238.33333333333334,414.0
29,170,2,3,1,1,368.0,450.0
29,171,5,4,4,2,319.0,346.0
29,172,2,5,1,3,292.0,239.66666666666666
29,173,3,3,2,2,242.0,260.0
29,174,4,6,2,4,341.5,398.5
29,175,9,7,6,5,355.5,278.0
29,176,3,3,2,2,269.0,262.0
29,177,3,2,2,1,414.0,442.0
29,178,4,6,3,4,253.33333333333334,258.5
29,179,5,4,3,2,238.0,333.0
29,180,6,5,4,3,306.0,538.6666666666666
29,181,10,5,8,3,377.625,450.6666666666667
29,182,3,4,2,2,317.0,497.0
29,183,3,9,2,7,344.0,316.14285714285717
29,184,2,5,1,3,454.0,367.6666666666667
29,185,4,6,2,4,166.0,247.5
29,186,9,13,7,9,363.7142857142857,435.55555555555554
29,187,12,9,9,5,302.6666666666667,191.6
29,188,2,3,1,2,372.0,322.0
29,189,6,12,3,10,425.0,384.2
29,190,3,6,2,4,321.0,244.25
29,191,4,8,1,5,438.0,363.0
29,192,5,2,3,1,236.66666666666666,222.0
29,193,3,4,1,2,318.0,392.0
29,194,4,3,3,2,319.6666666666667,278.0
29,195,3,4,2,2,290.0,236.0
29,196,3,5,2,3,326.0,226.0
29,197,3,5,2,3,292.0,344.0
29,198,7,3,4,1,283.5,376.0
29,199,2,26,1,24,258.0,383.7083333333333
29,200,2,4,1,3,362.0,254.33333333333334
29,201,10,4,8,2,302.25,459.5
29,202,3,2,2,0,206.0,
29,203,6,6,4,4,323.5,344.0
29,204,2,2,1,1,312.0,656.0
29,205,2,2,1,1,401.0,90.0
29,206,8,5,5,3,351.6,501.3333333333333
29,207,3,2,2,1,562.0,181.0
29,208,6,2,4,1,390.75,262.0
29,209,6,3,4,2,202.75,321.0
29,210,2,2,1,1,264.0,345.0
29,211,5,5,3,4,212.33333333333334,237.0
29,212,2,2,1,1,356.0,450.0
29,213,4,3,3,2,303.3333333333333,181.5
29,214,1,2,0,1,,370.0
29,215,3,2,2,1,310.0,623.0
29,216,4,3,2,1,442.0,390.0
29,217,4,2,2,1,262.0,280.0
29,218,2,2,1,1,354.0,270.0
29,219,3,4,2,3,275.0,340.3333333333333
29,220,3,2,2,1,257.0,301.0
29,221,4,1,3,0,150.66666666666666,
29,222,3,1,2,0,282.0,
29,223,6,2,5,1,250.4,113.0
29,224,4,2,3,1,209.33333333333334,528.0
29,225,2,2,1,1,368.0,429.0
29,226,2,2,1,1,486.0,435.0
29,227,2,2,1,1,346.0,341.0
29,228,6,5,3,3,530.0,376.6666666666667
29,229,4,2,2,1,276.5,262.0
29,230,4,3,2,2,401.0,304.0
29,231,6,2,4,1,341.25,474.0
29,232,3,3,2,2,226.0,323.5
29,233,2,3,1,2,304.0,182.5
29,234,2,2,1,1,546.0,343.0
29,235,2,2,0,1,,320.0
29,236,3,1,2,0,438.0,
29,237,3,4,2,2,178.0,319.5
29,238,3,2,2,1,242.0,265.0
29,239,7,4,5,3,285.6,343.3333333333333
31,0,3,2,2,1,114.0,523.0
31,1,5,2,3,1,166.33333333333334,448.0
31,2,3,3,1,1,244.0,131.0
31,3,3,4,1,2,386.0,656.0
31,4,1,3,0,1,,272.0
31,5,11,2,8,1,127.25,396.0
31,6,4,3,3,2,164.0,356.0
31,7,8,3,6,2,232.0,389.0
31,8,5,3,4,1,163.5,345.0
31,9,8,11,6,9,267.3333333333333,375.1111111111111
31,10,3,3,2,2,187.0,181.5
31,11,4,2,3,1,160.66666666666666,565.0
31,12,4,1,2,0,278.0,
31,13,2,2,1,1,280.0,470.0
31,14,2,3,1,2,348.0,326.0
31,15,5,2,3,1,143.33333333333334,440.0
31,16,3,5,0,1,,163.0
31,17,3,3,2,1,229.0,306.0
31,18,2,5,1,4,266.0,264.25
31,19,6,3,4,2,285.5,231.0
31,20,3,3,1,2,230.0,411.0
31,21,3,5,1,4,306.0,312.0
31,22,3,2,2,1,245.0,160.0
31,23,4,2,2,1,172.0,540.0
31,24,10,7,7,6,192.71428571428572,267.0
31,25,14,12,9,8,296.0,341.0
31,26,3,2,0,1,,300.0
31,27,10,5,6,3,322.3333333333333,410.0
31,28,4,3,2,2,152.5,243.0
31,29,3,2,2,1,316.0,345.0
31,30,2,3,0,2,,239.0
31,31,5,2,3,1,103.33333333333333,248.0
31,32,4,2,2,1,192.0,352.0
31,33,5,3,3,2,608.3333333333334,376.0
31,34,2,6,1,4,210.0,352.5
31,35,2,2,1,1,242.0,428.0
31,36,6,5,4,3,188.5,243.33333333333334
31,37,3,3,1,2,244.0,271.0
31,38,4,2,2,1,134.0,292.0
31,39,3,2,1,1,98.0,354.0
31,40,1,5,0,4,,384.5
31,41,3,5,1,3,456.0,289.3333333333333
31,42,7,2,5,1,191.8,428.0
31,43,2,3,1,2,164.0,308.5
31,44,15,6,12,4,212.83333333333334,312.0
31,45,17,6,14,4,242.28571428571428,289.5
31,46,3,3,1,2,100.0,304.0
31,47,18,7,14,4,234.07142857142858,305.0
31,48,19,17,12,11,290.6666666666667,342.72727272727275
31,49,8,2,6,1,186.83333333333334,326.0
31,50,14,3,12,1,146.0,510.0
31,51,8,6,6,4,151.33333333333334,305.25
31,52,10,2,8,1,144.5,630.0
31,53,6,1,3,0,236.0,
31,54,18,6,13,2,177.46153846153845,226.0
31,55,10,6,7,4,115.57142857142857,247.5
31,56,2,6,1,5,116.0,288.2
31,57,7,2,5,1,158.2,190.0
31,58,15,6,9,2,164.44444444444446,303.0
31,59,39,14,32,7,240.5625,297.14285714285717
31,60,4,3,2,2,242.5,311.0
31,61,2,4,1,3,148.0,380.0
31,62,7,2,5,1,172.4,378.0
31,63,4,4,3,2,128.66666666666666,302.0
31,64,6,3,5,2,77.2,396.5
31,65,21,13,11,8,214.0,414.5
31,66,14,8,10,4,248.2,261.0
31,67,10,3,7,1,196.0,180.0
31,68,7,1,5,0,74.8,
31,69,5,3,4,2,109.5,464.0
31,70,22,12,13,6,158.6153846153846,498.3333333333333
31,71,7,2,5,1,176.4,228.0
31,72,6,2,4,1,224.0,332.0
31,73,2,3,1,2,382.0,332.5
31,74,3,4,2,3,320.0,229.33333333333334
31,75,18,13,14,9,237.85714285714286,300.77777777777777
31,76,6,4,5,3,174.4,585.6666666666666
31,77,5,3,3,1,110.0,314.0
31,78,21,22,18,19,197.22222222222223,408.7894736842105
31,79,1,2,0,1,,572.0
31,80,6,4,3,2,259.3333333333333,207.0
31,81,4,1,2,0,223.0,
31,82,2,2,1,1,236.0,409.0
31,83,7,6,5,4,368.0,296.25
31,84,4,5,2,3,364.0,399.3333333333333
31,85,2,3,1,2,302.0,187.5
31,86,3,2,1,1,42.0,284.0
31,87,3,1,1,0,328.0,
31,88,2,3,1,2,340.0,344.5
31,89,6,8,3,5,331.3333333333333,244.6
31,90,4,2,2,1,193.5,426.0
31,91,2,2,1,1,372.0,415.0
31,92,3,3,2,2,225.0,269.5
31,93,3,2,1,1,176.0,426.0
31,94,3,7,1,5,420.0,294.6
31,95,2,1,1,0,400.0,
31,96,9,6,6,4,289.3333333333333,299.0
31,97,1,2,0,1,,129.0
31,98,2,5,1,4,564.0,296.75
31,99,2,2,1,1,188.0,336.0
31,100,14,8,11,6,278.6363636363636,279.6666666666667
31,101,2,2,1,1,298.0,90.0
31,102,17,10,15,8,296.0,297.375
31,103,2,2,0,1,,226.0
31,104,4,3,2,2,248.5,275.0
31,105,3,3,1,2,402.0,373.0
31,106,14,14,11,11,394.0,389.3636363636364
31,107,3,2,1,1,360.0,264.0
31,108,12,6,10,4,306.0,275.0
31,109,2,2,0,1,,238.0
31,110,3,2,1,1,368.0,266.0
31,111,2,1,0,0,,
31,112,2,4,1,3,426.0,285.3333333333333
31,113,3,2,1,1,504.0,274.0
31,114,3,3,1,2,494.0,203.0
31,115,8,6,3,2,513.0,170.0
31,116,2,2,1,1,602.0,68.0
31,117,3,11,2,10,204.0,321.5
31,118,12,15,10,13,370.6,276.9230769230769
31,119,8,7,5,5,272.0,297.6
31,120,7,2,5,1,260.4,294.0
31,121,20,26,14,20,338.5,399.3
31,122,1,2,0,1,,363.0
31,123,2,2,1,1,220.0,308.0
31,124,11,3,8,1,289.875,334.0
31,125,5,1,3,0,198.66666666666666,
31,126,2,3,1,2,282.0,291.0
31,127,4,2,2,1,345.0,314.0
31,128,8,4,6,3,258.6666666666667,300.0
31,129,17,17,12,12,379.0,304.1666666666667
31,130,2,2,0,1,,268.0
31,131,3,1,1,0,152.0,
31,132,2,1,0,0,,
31,133,5,10,3,8,261.3333333333333,303.25
31,134,4,10,2,8,460.0,361.0
31,135,12,4,10,2,495.6,330.0
31,136,5,2,3,1,272.0,210.0
31,137,7,4,5,2,238.0,430.0
31,138,3,4,2,3,235.0,279.3333333333333
31,139,4,2,2,1,270.0,456.0
31,140,3,8,1,6,240.0,317.5
31,141,2,3,1,2,400.0,242.5
31,142,14,19,10,16,287.6,360.9375
31,143,3,7,1,6,376.0,292.6666666666667
31,144,3,1,2,0,212.0,
31,145,2,12,1,11,346.0,375.0
31,146,5,3,3,2,188.66666666666666,268.0
31,147,4,3,2,2,753.5,367.0
31,148,6,18,2,13,375.0,277.61538461538464
31,149,4,7,2,5,303.0,358.4
31,150,14,5,11,3,308.1818181818182,258.6666666666667
31,151,5,8,1,4,94.0,243.25
31,152,2,2,1,1,366.0,302.0
31,153,2,2,0,1,,208.0
31,154,4,3,2,2,336.0,341.0
31,155,4,2,2,1,305.0,492.0
31,156,8,11,5,9,312.8,284.0
31,157,4,2,2,1,280.0,392.0
31,158,3,2,0,1,,492.0
31,159,3,3,1,2,398.0,568.0
31,160,3,2,1,1,543.0,270.0
31,161,3,1,1,0,376.0,
31,162,3,2,1,1,300.0,324.0
31,163,3,2,1,1,356.0,162.0
31,164,2,2,1,1,424.0,79.0
31,165,3,2,2,1,250.0,344.0
31,166,2,5,1,4,458.0,238.25
31,167,2,2,0,1,,172.0
31,168,3,3,2,2,252.0,193.0
31,169,2,1,1,0,406.0,
31,170,11,6,9,4,349.77777777777777,358.5
31,171,7,8,5,6,248.8,303.1666666666667
31,172,7,4,5,3,295.2,622.6666666666666
31,173,4,3,2,2,205.0,223.0
31,174,3,1,1,0,530.0,
31,175,2,3,1,2,332.0,312.0
31,176,12,13,7,9,327.42857142857144,302.77777777777777
31,177,4,2,2,1,219.0,340.0
31,178,3,2,1,1,372.0,174.0
31,179,1,4,0,3,,550.0
31,180,5,2,3,1,201.66666666666666,300.0
31,181,3,2,2,1,231.0,69.0
31,182,2,3,0,1,,404.0
31,183,2,2,1,1,244.0,333.0
31,184,11,10,6,7,288.5,435.14285714285717
31,185,3,2,1,1,364.0,254.0
31,186,4,6,2,5,212.5,298.8
31,187,11,10,7,7,267.0,255.42857142857142
31,188,4,1,2,0,439.0,
31,189,3,2,1,1,378.0,424.0
31,190,3,1,2,0,332.0,
31,191,2,2,1,1,584.0,250.0
31,192,2,2,1,1,276.0,188.0
31,193,3,1,1,0,360.0,
31,194,3,2,2,1,294.0,142.0
31,195,6,4,4,2,453.5,215.5
31,196,3,2,1,1,368.0,308.0
31,197,3,3,2,2,187.0,306.5
31,198,3,2,1,1,458.0,358.0
31,199,2,1,1,0,426.0,
31,200,7,6,2,3,399.0,664.6666666666666
31,201,2,3,1,2,524.0,299.5
31,202,7,8,4,7,334.0,304.57142857142856
31,203,3,2,2,1,329.0,416.0
31,204,2,2,1,1,480.0,726.0
31,205,4,3,2,1,204.0,326.0
31,206,4,1,2,0,264.0,
31,207,2,4,1,3,432.0,340.6666666666667
31,208,2,2,0,1,,248.0
31,209,1,3,0,2,,250.0
31,210,1,1,0,0,,
31,211,5,6,2,4,277.0,345.5
31,212,3,2,2,1,288.0,372.0
31,213,2,2,1,1,292.0,456.0
31,214,2,3,1,2,318.0,371.0
31,215,2,4,1,3,468.0,300.6666666666667
31,216,2,3,1,2,492.0,292.0
31,217,3,2,2,1,239.0,383.0
31,218,3,1,1,0,666.0,
31,219,4,1,2,0,255.0,
31,220,6,6,4,5,296.0,436.8
31,221,7,7,4,5,274.25,459.6
31,222,3,3,2,2,211.0,341.0
31,223,3,3,1,1,506.0,222.0
31,224,3,4,2,3,255.0,262.3333333333333
31,225,3,7,2,6,307.0,355.5
31,226,3,2,1,1,386.0,274.0
31,227,2,3,0,2,,229.0
31,228,2,7,1,6,362.0,303.3333333333333
31,229,5,4,3,3,318.3333333333333,542.0
31,230,3,3,1,1,292.0,202.0
31,231,1,2,0,1,,221.0
31,232,2,2,1,1,312.0,304.0
31,233,2,2,1,1,456.0,239.0
31,234,3,3,2,2,244.0,299.0
31,235,15,10,8,4,356.375,395.5
31,236,2,2,1,1,546.0,386.0
31,237,3,7,1,5,290.0,516.4
31,238,3,3,2,2,240.0,283.5
31,239,2,4,1,3,386.0,264.3333333333333
32,0,5,9,3,7,283.3333333333333,377.85714285714283
32,1,30,20,24,15,322.1666666666667,332.6666666666667
32,2,7,10,4,6,374.0,452.1666666666667
32,3,7,3,5,2,338.2,199.0
32,4,32,52,24,39,268.0,357.4102564102564
32,5,16,8,12,5,262.6666666666667,216.0
32,6,10,15,5,9,248.8,390.22222222222223
32,7,10,10,6,6,326.1666666666667,353.3333333333333
32,8,6,4,4,2,301.5,255.5
32,9,4,5,2,3,192.0,183.33333333333334
32,10,4,8,2,6,182.0,404.6666666666667
32,11,18,13,13,8,303.84615384615387,334.25
32,12,7,8,4,5,286.0,172.8
32,13,3,5,2,3,173.0,199.0
32,14,16,13,13,11,346.15384615384613,307.27272727272725
32,15,7,4,5,3,198.4,253.33333333333334
32,16,9,5,7,3,367.7142857142857,222.0
32,17,12,12,9,9,322.44444444444446,386.0
32,18,6,3,4,2,259.25,234.0
32,19,22,15,18,13,335.1111111111111,396.7692307692308
32,20,12,16,7,11,508.42857142857144,325.8181818181818
32,21,3,6,2,4,461.0,440.0
32,22,3,6,2,4,192.0,276.75
32,23,2,4,1,3,274.0,273.0
32,24,2,3,1,2,236.0,520.0
32,25,4,7,2,4,252.0,172.25
32,26,4,10,2,6,277.0,303.5
32,27,4,5,2,3,372.0,208.0
32,28,2,6,1,4,374.0,251.25
32,29,16,11,7,2,398.7142857142857,198.0
32,30,2,4,1,2,246.0,600.0
32,31,6,5,4,3,325.75,322.0
32,32,3,3,1,1,120.0,442.0
32,33,2,3,1,1,190.0,764.0
32,34,9,5,5,2,501.6,250.0
32,35,4,4,3,2,272.0,494.0
32,36,1,5,0,3,,129.33333333333334
32,37,18,20,11,11,307.1818181818182,332.0
32,38,3,7,2,5,245.0,294.0
32,39,1,4,0,3,,298.0
32,40,4,3,2,1,564.5,268.0
32,41,3,3,2,2,336.0,146.0
32,42,1,5,0,3,,291.6666666666667
32,43,3,2,2,1,330.0,260.0
32,44,2,10,1,6,140.0,308.6666666666667
32,45,3,2,2,1,464.5,260.0
32,46,4,7,1,4,290.0,327.0
32,47,5,6,2,3,344.0,250.0
32,48,10,14,5,9,317.2,280.0
32,49,2,7,1,5,214.0,254.4
32,50,7,3,5,1,364.2,112.0
32,51,2,7,1,5,172.0,185.4
32,52,2,5,1,4,178.0,260.5
32,53,2,2,1,1,346.0,242.0
32,54,4,3,2,1,106.0,308.0
32,55,7,10,4,7,266.25,232.85714285714286
32,56,4,3,2,1,285.0,298.0
32,57,3,5,1,3,254.0,170.0
32,58,3,5,1,3,336.0,163.33333333333334
32,59,8,6,6,4,188.66666666666666,284.5
32,60,3,4,1,2,432.0,279.0
32,61,6,3,4,1,406.25,202.0
32,62,3,3,1,1,376.0,294.0
32,63,3,9,1,6,658.0,235.0
32,64,3,4,1,2,292.0,283.0
32,65,2,3,1,2,316.0,171.0
32,66,1,4,0,2,,163.0
32,67,2,4,1,2,990.0,176.5
32,68,3,4,1,2,490.0,169.0
32,69,2,6,1,4,642.0,275.75
32,70,7,7,5,4,190.4,250.0
32,71,1,4,0,1,,426.0
32,72,4,2,3,1,636.0,318.0
32,73,4,7,2,4,377.0,217.25
32,74,1,3,0,1,,326.0
32,75,2,2,1,1,272.0,292.0
32,76,8,4,6,2,296.6666666666667,179.0
32,77,3,3,2,2,359.0,165.0
32,78,17,18,12,14,284.0833333333333,255.85714285714286
32,79,2,2,1,1,277.0,308.0
32,80,5,8,3,7,334.3333333333333,572.0
32,81,4,1,3,0,646.0,
32,82,1,6,0,5,,298.0
32,83,4,3,2,1,247.0,218.0
32,84,6,5,4,4,255.75,423.0
32,85,4,1,3,0,333.3333333333333,
32,86,2,4,1,1,68.0,62.0
32,87,3,3,2,1,420.0,268.0
32,88,7,5,3,2,264.0,212.0
32,89,2,3,0,2,,385.0
32,90,9,8,4,4,300.0,247.0
32,91,3,2,2,0,255.0,
32,92,2,3,0,2,,317.0
32,93,4,3,2,1,312.0,402.0
32,94,6,2,4,1,107.25,310.0
32,95,2,3,1,1,306.0,204.0
32,96,5,6,3,3,297.3333333333333,293.6666666666667
32,97,4,2,2,1,283.0,378.0
32,98,2,2,1,1,412.0,254.0
32,99,7,3,4,1,224.0,118.0
32,100,5,2,3,1,337.3333333333333,104.0
32,101,2,3,1,2,184.0,341.0
32,102,3,21,1,17,330.0,545.2941176470588
32,103,3,5,2,3,214.0,145.66666666666666
32,104,2,6,1,4,78.0,352.25
32,105,3,2,1,1,394.0,86.0
32,106,2,2,1,1,105.0,240.0
32,107,5,2,4,1,318.25,216.0
32,108,3,7,2,5,248.0,178.0
32,109,10,6,8,3,154.0,334.0
32,110,5,5,2,1,224.0,202.0
32,111,3,2,1,1,500.0,172.0
32,112,4,1,2,0,181.0,
32,113,3,6,1,4,156.0,307.0
32,114,6,1,4,0,210.25,
32,115,3,5,1,3,472.0,284.6666666666667
32,116,7,5,5,3,240.4,390.3333333333333
32,117,8,6,4,4,175.0,254.5
32,118,13,9,7,4,339.14285714285717,364.0
32,119,3,3,1,2,312.0,338.0
32,120,1,4,0,2,,126.0
32,121,3,4,1,2,194.0,188.5
32,122,3,2,1,1,54.0,338.0
32,123,2,2,1,1,156.0,901.0
32,124,5,4,2,1,194.5,318.0
32,125,2,2,1,1,416.0,232.0
32,126,2,3,1,2,162.0,208.0
32,127,3,1,2,0,235.0,
32,128,6,6,3,4,204.0,298.0
32,129,3,7,0,3,,289.3333333333333
32,130,2,5,0,3,,311.0
32,131,3,2,2,1,409.0,166.0
32,132,3,5,1,3,176.0,252.66666666666666
32,133,1,6,0,4,,221.5
32,134,6,7,3,4,290.0,401.0
32,135,1,4,0,2,,498.0
32,136,2,2,1,1,168.0,869.0
32,137,2,4,1,2,512.0,120.0
32,138,2,1,0,0,,
32,139,3,2,1,1,117.0,498.0
32,140,3,2,2,1,175.0,109.0
32,141,2,1,0,0,,
32,142,4,2,2,1,99.5,344.0
32,143,1,3,0,1,,326.0
32,144,5,4,3,2,606.0,306.0
32,145,8,5,4,3,646.25,342.6666666666667
32,146,2,2,1,0,178.0,
32,147,2,2,0,0,,
32,148,2,4,0,2,,220.5
32,149,3,2,1,1,140.0,338.0
32,150,3,3,2,1,583.0,192.0
32,151,3,3,1,2,196.0,332.0
32,152,2,2,0,0,,
32,153,8,5,4,1,188.25,70.0
32,154,3,4,2,2,169.0,317.5
32,155,2,2,1,1,402.0,242.0
32,156,1,2,0,1,,422.0
32,157,5,2,3,1,273.6666666666667,476.0
32,158,2,2,1,1,296.0,591.0
32,159,4,2,2,1,452.5,486.0
32,160,2,6,1,4,400.0,283.75
32,161,3,1,1,0,180.0,
32,162,3,2,1,1,164.0,238.0
32,163,14,4,10,1,386.9,228.0
32,164,10,3,7,1,423.14285714285717,496.0
32,165,2,5,1,3,646.0,264.0
32,166,2,2,0,1,,510.0
32,167,4,5,2,3,165.0,282.6666666666667
32,168,1,2,0,1,,210.0
32,169,10,15,7,12,213.85714285714286,148.16666666666666
32,170,3,7,1,5,338.0,347.2
32,171,3,3,1,2,270.0,161.0
32,172,1,3,0,2,,194.0
32,173,2,2,1,0,665.0,
32,174,4,5,3,3,212.66666666666666,199.33333333333334
32,175,1,4,0,2,,197.5
32,176,3,5,2,2,570.0,160.0
32,177,2,2,1,1,614.0,234.0
32,178,3,4,1,2,296.0,218.5
32,179,7,5,4,3,237.0,134.66666666666666
32,180,3,8,1,5,464.0,285.0
32,181,5,2,3,1,229.0,120.0
32,182,1,3,0,1,,188.0
32,183,2,2,1,1,303.0,156.0
32,184,4,2,2,1,106.0,298.0
32,185,2,8,0,5,,410.2
32,186,4,2,2,1,252.0,220.0
32,187,2,4,1,3,132.0,335.3333333333333
32,188,1,4,0,3,,459.3333333333333
32,189,1,6,0,5,,219.2
32,190,4,2,2,0,185.0,
32,191,4,12,3,10,168.66666666666666,168.6
32,192,6,3,4,1,179.25,182.0
32,193,2,6,0,3,,333.0
32,194,4,6,2,3,190.0,327.3333333333333
32,195,2,3,1,2,382.0,234.5
32,196,2,6,0,4,,675.0
32,197,3,2,2,1,261.5,512.0
32,198,7,16,3,12,393.3333333333333,813.3333333333334
32,199,2,3,1,2,60.0,377.0
32,200,3,2,1,1,218.0,442.0
32,201,4,3,2,2,123.0,238.0
32,202,4,2,2,1,97.0,266.0
32,203,1,1,0,0,,
32,204,7,3,4,1,319.0,182.0
32,205,1,2,0,1,,116.0
32,206,1,2,0,1,,494.0
32,207,2,3,0,1,,128.0
32,208,1,1,0,0,,
32,209,3,5,1,2,622.0,160.5
32,210,1,3,0,2,,166.0
32,211,2,3,1,2,200.0,467.0
32,212,2,2,0,1,,154.0
32,213,2,4,0,3,,244.66666666666666
32,214,5,2,3,0,169.33333333333334,
32,215,1,3,0,1,,172.0
32,216,3,1,1,0,142.0,
32,217,2,3,1,2,308.0,397.0
32,218,3,3,1,1,350.0,76.0
32,219,1,1,0,0,,
32,220,2,3,1,2,158.0,229.0
32,221,1,4,0,2,,345.0
32,222,3,3,1,2,420.0,359.0
32,223,1,2,0,1,,68.0
32,224,1,3,0,2,,798.0
32,225,2,3,1,2,270.0,394.5
32,226,1,2,0,1,,307.0
32,227,4,2,2,1,293.0,366.0
32,228,4,1,2,0,153.0,
32,229,3,2,1,1,272.0,232.0
32,230,5,2,2,1,136.5,186.0
32,231,2,2,0,1,,144.0
32,232,2,1,0,0,,
32,233,4,2,2,1,197.0,212.0
32,234,4,4,2,2,369.0,183.5
32,235,2,1,0,0,,
32,236,3,2,1,1,296.0,294.0
32,237,2,2,1,1,232.0,378.0
32,238,2,2,1,1,280.0,871.0
32,239,4,1,2,0,344.5,
34,0,13,9,10,7,429.1,318.0
34,1,8,9,6,7,236.5,231.14285714285714
34,2,7,14,3,10,370.3333333333333,315.4
34,3,11,2,9,1,329.3333333333333,334.0
34,4,4,5,2,3,256.0,236.66666666666666
34,5,5,3,3,2,227.66666666666666,169.0
34,6,5,4,3,3,164.33333333333334,186.66666666666666
34,7,6,6,4,5,292.0,271.6
34,8,11,4,8,2,248.25,214.0
34,9,6,6,4,4,239.0,290.5
34,10,4,3,2,1,342.0,258.0
34,11,4,5,2,3,372.0,396.0
34,12,8,8,6,5,336.0,248.8
34,13,12,5,9,2,440.1111111111111,210.0
34,14,3,6,2,4,250.0,297.25
34,15,3,11,2,9,222.0,295.3333333333333
34,16,2,3,1,1,174.0,238.0
34,17,12,6,9,4,282.44444444444446,325.0
34,18,6,10,4,8,279.0,297.25
34,19,5,10,3,9,272.6666666666667,328.44444444444446
34,20,6,5,4,2,245.0,391.0
34,21,2,7,1,5,202.0,256.6
34,22,5,6,3,4,166.66666666666666,184.5
34,23,2,3,1,1,260.0,350.0
34,24,3,3,1,1,162.0,250.0
34,25,4,4,2,2,163.0,183.0
34,26,5,3,3,1,308.6666666666667,168.0
34,27,2,3,1,1,316.0,246.0
34,28,7,3,5,1,317.0,268.0
34,29,5,4,3,3,235.66666666666666,298.6666666666667
34,30,3,2,2,1,352.5,172.0
34,31,3,11,2,9,255.0,373.1111111111111
34,32,2,7,1,5,436.0,266.8
34,33,3,5,2,3,213.0,316.6666666666667
34,34,2,4,1,2,164.0,177.0
34,35,4,4,3,2,248.66666666666666,277.5
34,36,12,7,10,4,419.0,289.5
34,37,3,3,2,1,240.0,314.0
34,38,6,8,4,6,192.25,319.6666666666667
34,39,8,8,5,4,259.2,221.5
34,40,6,4,3,3,455.6666666666667,331.3333333333333
34,41,3,3,1,2,262.0,224.0
34,42,3,1,1,0,184.0,
34,43,2,1,1,0,278.0,
34,44,2,6,1,5,152.0,194.8
34,45,3,2,1,1,256.0,204.0
34,46,2,2,1,0,200.0,
34,47,3,2,1,0,312.0,
34,48,2,4,0,3,,240.0
34,49,2,3,1,1,286.0,280.0
34,50,1,2,0,1,,554.0
34,51,6,3,4,1,252.5,206.0
34,52,3,3,1,1,150.0,226.0
34,53,3,2,1,1,332.0,208.0
34,54,3,3,1,1,178.0,158.0
34,55,4,5,2,3,157.0,165.33333333333334
34,56,5,4,2,3,236.5,366.6666666666667
34,57,3,3,1,1,144.0,304.0
34,58,1,3,0,1,,202.0
34,59,1,2,0,1,,116.0
34,60,2,1,1,0,166.0,
34,61,2,1,1,0,126.0,
34,62,2,3,1,2,94.0,273.0
34,63,5,6,3,3,224.0,153.66666666666666
34,64,4,3,2,1,158.0,462.0
34,65,1,1,0,0,,
34,66,3,2,1,1,362.0,342.0
34,67,3,2,1,0,186.0,
34,68,5,4,2,1,194.0,256.0
34,69,4,1,2,0,159.0,
34,70,3,3,1,1,342.0,322.0
34,71,3,1,1,0,124.0,
34,72,1,2,0,1,,322.0
34,73,5,4,3,2,566.3333333333334,210.0
34,74,2,4,1,2,164.0,180.0
34,75,3,3,1,2,79.0,409.0
34,76,3,3,1,1,232.0,192.0
34,77,4,3,2,0,126.0,
34,78,3,4,1,1,274.0,35.0
34,79,2,3,1,2,126.0,455.5
34,80,5,2,3,1,383.6666666666667,126.0
34,81,6,2,4,1,318.5,266.0
34,82,1,2,0,1,,396.0
34,83,3,3,1,1,186.0,398.0
34,84,2,3,1,2,687.0,238.0
34,85,2,4,1,2,306.0,169.5
34,86,3,2,1,1,184.0,382.0
34,87,1,4,0,2,,185.5
34,88,4,4,2,2,159.5,190.0
34,89,3,4,1,2,246.0,516.0
34,90,3,1,1,0,150.0,
34,91,2,2,1,0,172.0,
34,92,1,6,0,4,,446.25
34,93,10,6,6,2,245.33333333333334,541.0
34,94,3,4,1,2,384.0,197.0
34,95,9,3,7,2,353.2857142857143,198.0
34,96,4,6,3,4,274.0,249.25
34,97,3,4,2,3,204.0,184.0
34,98,2,2,1,1,230.0,148.0
34,99,3,3,1,1,176.0,214.0
34,100,4,8,2,6,124.5,342.0
34,101,2,3,1,1,160.0,444.0
34,102,3,3,2,1,189.0,188.0
