parcode,trial,fix_item,fix_time,rt,block
18,132,3,272,8278,1.0
18,132,2,908,8278,1.0
18,132,1,1634,8278,1.0
18,132,2,1238,8278,1.0
18,132,0,464,8278,1.0
18,132,2,956,8278,1.0
18,132,1,1358,8278,1.0
18,132,2,474,8278,1.0
18,132,1,974,8278,1.0
18,133,3,242,2593,1.0
18,133,2,712,2593,1.0
18,133,1,972,2593,1.0
18,133,2,667,2593,1.0
18,134,3,0,2593,1.0
18,134,2,705,5415,1.0
18,134,1,1130,5415,1.0
18,134,2,1734,5415,1.0
18,134,1,1184,5415,1.0
18,134,2,662,5415,1.0
18,135,3,0,5415,1.0
18,135,2,556,7503,1.0
18,135,1,2080,7503,1.0
18,135,2,782,7503,1.0
18,135,1,1164,7503,1.0
18,135,2,1180,7503,1.0
18,135,0,286,7503,1.0
18,135,2,480,7503,1.0
18,135,1,578,7503,1.0
18,135,2,397,7503,1.0
18,136,3,17,7503,1.0
18,136,2,470,1485,1.0
18,136,1,998,1485,1.0
18,137,3,0,1485,1.0
18,137,2,681,1678,1.0
18,137,1,578,1678,1.0
18,137,2,419,1678,1.0
18,138,3,0,1678,1.0
18,138,2,537,1670,1.0
18,138,1,1133,1670,1.0
18,139,3,0,1670,1.0
18,139,2,492,1435,1.0
18,139,1,943,1435,1.0
18,140,3,182,3075,1.0
18,140,2,338,3075,1.0
18,140,1,758,3075,1.0
18,140,2,392,3075,1.0
18,140,1,714,3075,1.0
18,140,0,520,3075,1.0
18,140,1,171,3075,1.0
18,141,3,253,2836,1.0
18,141,0,216,2836,1.0
18,141,2,658,2836,1.0
18,141,0,450,2836,1.0
18,141,1,792,2836,1.0
18,141,2,467,2836,1.0
18,142,3,285,2918,1.0
18,142,2,716,2918,1.0
18,142,1,1917,2918,1.0
18,143,3,224,3368,1.0
18,143,2,616,3368,1.0
18,143,1,1204,3368,1.0
18,143,0,632,3368,1.0
18,143,2,692,3368,1.0
18,144,3,300,3790,1.0
18,144,2,1370,3790,1.0
18,144,1,874,3790,1.0
18,144,2,1246,3790,1.0
18,145,3,277,3975,1.0
18,145,2,720,3975,1.0
18,145,1,1410,3975,1.0
18,145,2,728,3975,1.0
18,145,1,840,3975,1.0
18,146,3,0,3975,1.0
18,146,2,830,10704,1.0
18,146,1,1516,10704,1.0
18,146,0,414,10704,1.0
18,146,2,2494,10704,1.0
18,146,0,192,10704,1.0
18,146,1,1286,10704,1.0
18,146,0,636,10704,1.0
18,146,2,876,10704,1.0
18,146,1,1170,10704,1.0
18,146,0,384,10704,1.0
18,146,2,906,10704,1.0
18,147,3,218,2259,1.0
18,147,2,412,2259,1.0
18,147,1,1629,2259,1.0
18,148,3,32,2259,1.0
18,148,1,544,4703,1.0
18,148,2,4127,4703,1.0
18,149,3,236,3892,1.0
18,149,2,964,3892,1.0
18,149,1,1358,3892,1.0
18,149,2,518,3892,1.0
18,149,1,816,3892,1.0
18,150,3,253,2285,1.0
18,150,2,740,2285,1.0
18,150,1,728,2285,1.0
18,150,2,564,2285,1.0
18,151,3,227,1677,1.0
18,151,2,644,1677,1.0
18,151,1,806,1677,1.0
18,152,3,228,5637,1.0
18,152,1,178,5637,1.0
18,152,2,590,5637,1.0
18,152,1,636,5637,1.0
18,152,2,1028,5637,1.0
18,152,0,594,5637,1.0
18,152,2,1612,5637,1.0
18,152,1,771,5637,1.0
18,153,3,213,2500,1.0
18,153,2,592,2500,1.0
18,153,1,1288,2500,1.0
18,153,2,407,2500,1.0
18,154,3,190,1617,1.0
18,154,2,614,1617,1.0
18,154,1,813,1617,1.0
18,155,3,9,6712,1.0
18,155,0,292,6712,1.0
18,155,2,722,6712,1.0
18,155,1,2866,6712,1.0
18,155,2,460,6712,1.0
18,155,1,1226,6712,1.0
18,155,2,686,6712,1.0
18,155,1,451,6712,1.0
18,156,3,240,1661,1.0
18,156,2,502,1661,1.0
18,156,1,919,1661,1.0
18,157,3,301,2060,1.0
18,157,2,654,2060,1.0
18,157,1,632,2060,1.0
18,157,2,473,2060,1.0
18,158,3,366,4647,1.0
18,158,0,260,4647,1.0
18,158,1,508,4647,1.0
18,158,2,2426,4647,1.0
18,158,1,724,4647,1.0
18,158,2,363,4647,1.0
18,159,3,247,3879,1.0
18,159,0,370,3879,1.0
18,159,2,444,3879,1.0
18,159,1,1164,3879,1.0
18,159,2,192,3879,1.0
18,159,1,122,3879,1.0
18,159,2,188,3879,1.0
18,159,1,1152,3879,1.0
18,160,3,211,1887,2.0
18,160,1,448,1887,2.0
18,160,2,788,1887,2.0
18,160,1,440,1887,2.0
18,161,3,284,2600,2.0
18,161,2,490,2600,2.0
18,161,1,1162,2600,2.0
18,161,2,664,2600,2.0
18,162,3,271,2544,2.0
18,162,2,472,2544,2.0
18,162,1,1801,2544,2.0
18,163,3,234,2006,2.0
18,163,2,572,2006,2.0
18,163,1,1200,2006,2.0
18,164,3,244,2698,2.0
18,164,2,562,2698,2.0
18,164,1,1046,2698,2.0
18,164,2,846,2698,2.0
18,165,3,303,3444,2.0
18,165,2,858,3444,2.0
18,165,1,698,3444,2.0
18,165,2,530,3444,2.0
18,165,1,1055,3444,2.0
18,166,3,0,3444,2.0
18,166,1,1155,4399,2.0
18,166,2,1972,4399,2.0
18,166,1,1272,4399,2.0
18,167,3,0,4399,2.0
18,167,1,252,3860,2.0
18,167,2,610,3860,2.0
18,167,1,1076,3860,2.0
18,167,2,694,3860,2.0
18,167,0,1000,3860,2.0
18,167,2,228,3860,2.0
18,168,3,6,3860,2.0
18,168,1,546,1932,2.0
18,168,2,726,1932,2.0
18,168,1,654,1932,2.0
18,169,3,276,1409,2.0
18,169,2,600,1409,2.0
18,169,1,533,1409,2.0
18,170,3,272,18545,2.0
18,170,2,536,18545,2.0
18,170,1,1060,18545,2.0
18,170,2,4940,18545,2.0
18,170,1,958,18545,2.0
18,170,2,960,18545,2.0
18,170,1,782,18545,2.0
18,170,2,3480,18545,2.0
18,170,1,3544,18545,2.0
18,170,2,988,18545,2.0
18,170,1,1025,18545,2.0
18,171,3,310,7308,2.0
18,171,2,222,7308,2.0
18,171,1,144,7308,2.0
18,171,2,168,7308,2.0
18,171,1,2856,7308,2.0
18,171,2,1100,7308,2.0
18,171,1,950,7308,2.0
18,171,0,200,7308,2.0
18,171,1,336,7308,2.0
18,171,2,1022,7308,2.0
18,172,3,0,7308,2.0
18,172,1,1210,7756,2.0
18,172,2,916,7756,2.0
18,172,1,4240,7756,2.0
18,172,2,746,7756,2.0
18,172,0,280,7756,2.0
18,172,2,364,7756,2.0
18,173,3,353,5929,2.0
18,173,2,746,5929,2.0
18,173,1,824,5929,2.0
18,173,2,1422,5929,2.0
18,173,1,864,5929,2.0
18,173,2,1050,5929,2.0
18,173,1,354,5929,2.0
18,173,2,316,5929,2.0
18,174,3,268,2317,2.0
18,174,2,520,2317,2.0
18,174,1,850,2317,2.0
18,174,2,412,2317,2.0
18,174,1,267,2317,2.0
18,175,3,324,2980,2.0
18,175,1,646,2980,2.0
18,175,2,856,2980,2.0
18,175,1,776,2980,2.0
18,175,2,378,2980,2.0
18,176,3,317,2783,2.0
18,176,0,264,2783,2.0
18,176,1,872,2783,2.0
18,176,2,1330,2783,2.0
18,177,3,267,2820,2.0
18,177,2,436,2820,2.0
18,177,1,592,2820,2.0
18,177,2,672,2820,2.0
18,177,1,526,2820,2.0
18,177,2,327,2820,2.0
18,178,3,253,2438,2.0
18,178,2,580,2438,2.0
18,178,1,1605,2438,2.0
18,179,3,247,3368,2.0
18,179,2,502,3368,2.0
18,179,1,918,3368,2.0
18,179,2,908,3368,2.0
18,179,0,793,3368,2.0
18,180,3,461,4929,2.0
18,180,2,496,4929,2.0
18,180,1,2104,4929,2.0
18,180,2,784,4929,2.0
18,180,1,422,4929,2.0
18,180,2,662,4929,2.0
18,181,3,226,7561,2.0
18,181,2,786,7561,2.0
18,181,1,2622,7561,2.0
18,181,2,1870,7561,2.0
18,181,1,994,7561,2.0
18,181,2,618,7561,2.0
18,181,1,445,7561,2.0
18,182,3,269,5267,2.0
18,182,2,730,5267,2.0
18,182,1,610,5267,2.0
18,182,2,1404,5267,2.0
18,182,1,940,5267,2.0
18,182,2,1314,5267,2.0
18,183,3,427,2097,2.0
18,183,2,672,2097,2.0
18,183,1,998,2097,2.0
18,184,3,275,1957,2.0
18,184,2,622,1957,2.0
18,184,1,680,1957,2.0
18,184,2,380,1957,2.0
18,185,3,0,1957,2.0
18,185,2,446,1623,2.0
18,185,1,1177,1623,2.0
18,186,3,241,3646,2.0
18,186,2,718,3646,2.0
18,186,1,708,3646,2.0
18,186,2,1304,3646,2.0
18,186,0,675,3646,2.0
18,187,3,319,3613,2.0
18,187,2,552,3613,2.0
18,187,1,1078,3613,2.0
18,187,2,602,3613,2.0
18,187,1,1062,3613,2.0
18,188,3,246,2404,2.0
18,188,2,588,2404,2.0
18,188,1,1570,2404,2.0
18,189,3,244,2830,2.0
18,189,2,994,2830,2.0
18,189,1,638,2830,2.0
18,189,0,268,2830,2.0
18,189,2,686,2830,2.0
18,190,3,304,8251,2.0
18,190,2,858,8251,2.0
18,190,1,1004,8251,2.0
18,190,2,2182,8251,2.0
18,190,1,1118,8251,2.0
18,190,0,572,8251,2.0
18,190,1,188,8251,2.0
18,190,2,198,8251,2.0
18,190,0,594,8251,2.0
18,190,1,1233,8251,2.0
18,191,3,239,1878,2.0
18,191,2,690,1878,2.0
18,191,1,949,1878,2.0
18,192,3,255,1775,2.0
18,192,2,468,1775,2.0
18,192,1,1052,1775,2.0
18,193,3,0,1775,2.0
18,193,2,794,2765,2.0
18,193,1,968,2765,2.0
18,193,2,1003,2765,2.0
18,194,3,285,1924,2.0
18,194,2,598,1924,2.0
18,194,1,1041,1924,2.0
18,195,3,242,5583,2.0
18,195,2,488,5583,2.0
18,195,1,682,5583,2.0
18,195,2,912,5583,2.0
18,195,1,732,5583,2.0
18,195,2,896,5583,2.0
18,195,1,568,5583,2.0
18,195,2,1063,5583,2.0
18,196,3,266,4854,2.0
18,196,2,824,4854,2.0
18,196,1,1562,4854,2.0
18,196,2,1096,4854,2.0
18,196,1,736,4854,2.0
18,196,2,370,4854,2.0
18,197,3,403,1734,2.0
18,197,2,536,1734,2.0
18,197,1,426,1734,2.0
18,197,2,369,1734,2.0
18,198,3,333,1890,2.0
18,198,1,492,1890,2.0
18,198,2,1065,1890,2.0
18,199,3,295,2238,2.0
18,199,0,184,2238,2.0
18,199,2,622,2238,2.0
18,199,1,1137,2238,2.0
18,200,3,214,2797,1.0
18,200,0,268,2797,1.0
18,200,1,496,2797,1.0
18,200,2,1022,2797,1.0
18,200,1,166,2797,1.0
18,200,2,631,2797,1.0
18,201,3,261,2269,1.0
18,201,2,626,2269,1.0
18,201,1,950,2269,1.0
18,201,2,432,2269,1.0
18,202,3,209,3319,1.0
18,202,2,382,3319,1.0
18,202,1,1462,3319,1.0
18,202,2,740,3319,1.0
18,202,0,526,3319,1.0
18,203,3,88,3319,1.0
18,203,2,826,2630,1.0
18,203,1,864,2630,1.0
18,203,2,852,2630,1.0
18,204,3,148,4088,1.0
18,204,0,44,4088,1.0
18,204,2,682,4088,1.0
18,204,1,1240,4088,1.0
18,204,0,392,4088,1.0
18,204,2,1582,4088,1.0
18,205,3,0,4088,1.0
18,205,2,515,1656,1.0
18,205,1,1141,1656,1.0
18,206,3,251,2743,1.0
18,206,2,806,2743,1.0
18,206,1,942,2743,1.0
18,206,2,744,2743,1.0
18,207,3,0,2743,1.0
18,207,2,480,2090,1.0
18,207,1,1610,2090,1.0
18,208,3,266,2497,1.0
18,208,2,952,2497,1.0
18,208,1,770,2497,1.0
18,208,2,509,2497,1.0
18,209,3,245,3452,1.0
18,209,2,1366,3452,1.0
18,209,1,1328,3452,1.0
18,209,2,513,3452,1.0
18,210,3,247,3452,1.0
18,210,2,358,1385,1.0
18,210,1,780,1385,1.0
18,211,3,41,1385,1.0
18,211,2,474,1457,1.0
18,211,1,942,1457,1.0
18,212,3,166,1457,1.0
18,212,2,482,2053,1.0
18,212,1,698,2053,1.0
18,212,2,707,2053,1.0
18,213,3,274,1590,1.0
18,213,2,504,1590,1.0
18,213,1,812,1590,1.0
18,214,3,79,1725,1.0
18,214,0,50,1725,1.0
18,214,2,730,1725,1.0
18,214,1,866,1725,1.0
18,215,3,340,3526,1.0
18,215,2,596,3526,1.0
18,215,1,986,3526,1.0
18,215,2,798,3526,1.0
18,215,0,340,3526,1.0
18,215,1,466,3526,1.0
18,216,3,0,3526,1.0
18,216,2,400,1481,1.0
18,216,1,1081,1481,1.0
18,217,3,430,4475,1.0
18,217,1,888,4475,1.0
18,217,2,1014,4475,1.0
18,217,1,1022,4475,1.0
18,217,2,606,4475,1.0
18,217,1,515,4475,1.0
18,218,3,47,2768,1.0
18,218,0,296,2768,1.0
18,218,2,610,2768,1.0
18,218,1,1292,2768,1.0
18,218,2,523,2768,1.0
18,219,3,28,2070,1.0
18,219,0,224,2070,1.0
18,219,2,512,2070,1.0
18,219,1,884,2070,1.0
18,219,2,422,2070,1.0
18,220,3,0,2070,1.0
18,220,2,708,1682,1.0
18,220,1,974,1682,1.0
18,221,3,0,1682,1.0
18,221,2,899,2798,1.0
18,221,0,652,2798,1.0
18,221,1,1247,2798,1.0
18,222,3,201,2243,1.0
18,222,2,676,2243,1.0
18,222,1,1148,2243,1.0
18,222,2,218,2243,1.0
18,223,3,224,2567,1.0
18,223,2,480,2567,1.0
18,223,1,1863,2567,1.0
18,224,3,301,2400,1.0
18,224,1,674,2400,1.0
18,224,2,886,2400,1.0
18,224,1,539,2400,1.0
18,225,3,251,1727,1.0
18,225,2,338,1727,1.0
18,225,1,1138,1727,1.0
18,226,3,0,1727,1.0
18,226,2,462,1333,1.0
18,226,1,871,1333,1.0
18,227,3,0,1333,1.0
18,227,2,560,1451,1.0
18,227,1,891,1451,1.0
18,228,3,0,1451,1.0
18,228,2,597,3171,1.0
18,228,1,1268,3171,1.0
18,228,2,792,3171,1.0
18,228,1,514,3171,1.0
18,229,3,0,3171,1.0
18,229,2,582,1823,1.0
18,229,1,848,1823,1.0
18,229,2,393,1823,1.0
18,230,3,229,1639,1.0
18,230,2,510,1639,1.0
18,230,1,900,1639,1.0
18,231,3,0,1639,1.0
18,231,2,446,1509,1.0
18,231,1,604,1509,1.0
18,231,2,459,1509,1.0
18,232,3,0,1509,1.0
18,232,2,475,1789,1.0
18,232,1,988,1789,1.0
18,232,2,326,1789,1.0
18,233,3,0,1789,1.0
18,233,2,644,1537,1.0
18,233,1,893,1537,1.0
18,234,3,244,1819,1.0
18,234,2,684,1819,1.0
18,234,1,574,1819,1.0
18,234,2,317,1819,1.0
18,235,3,0,1819,1.0
18,235,2,500,1500,1.0
18,235,1,526,1500,1.0
18,235,2,474,1500,1.0
18,236,3,0,1500,1.0
18,236,2,618,1563,1.0
18,236,1,945,1563,1.0
18,237,3,0,1563,1.0
18,237,2,669,1570,1.0
18,237,1,901,1570,1.0
18,238,3,0,1570,1.0
18,238,2,407,1690,1.0
18,238,1,696,1690,1.0
18,238,2,587,1690,1.0
18,239,3,185,1511,1.0
18,239,2,218,1511,1.0
18,239,1,706,1511,1.0
18,239,2,402,1511,1.0
19,0,3,0,1511,1.0
19,0,2,246,5398,1.0
19,0,1,2210,5398,1.0
19,0,2,924,5398,1.0
19,0,1,398,5398,1.0
19,0,0,360,5398,1.0
19,0,1,1260,5398,1.0
19,1,3,0,5398,1.0
19,1,2,1150,3681,1.0
19,1,1,1254,3681,1.0
19,1,0,332,3681,1.0
19,1,1,945,3681,1.0
19,2,3,0,3681,1.0
19,2,2,1081,10254,1.0
19,2,1,8008,10254,1.0
19,2,2,1165,10254,1.0
19,3,3,280,7236,1.0
19,3,1,994,7236,1.0
19,3,2,1344,7236,1.0
19,3,0,318,7236,1.0
19,3,2,1224,7236,1.0
19,3,1,1352,7236,1.0
19,3,2,1724,7236,1.0
19,4,3,0,7236,1.0
19,4,2,45,3581,1.0
19,4,0,148,3581,1.0
19,4,2,932,3581,1.0
19,4,1,1124,3581,1.0
19,4,2,122,3581,1.0
19,4,0,194,3581,1.0
19,4,2,1016,3581,1.0
19,5,3,0,3581,1.0
19,5,2,914,6010,1.0
19,5,1,1612,6010,1.0
19,5,2,2004,6010,1.0
19,5,1,1480,6010,1.0
19,6,3,0,6010,1.0
19,6,2,907,2128,1.0
19,6,1,1221,2128,1.0
19,7,3,0,2128,1.0
19,7,2,811,3927,1.0
19,7,1,2378,3927,1.0
19,7,2,738,3927,1.0
19,8,3,0,3927,1.0
19,8,2,772,2434,1.0
19,8,1,1662,2434,1.0
19,9,3,0,2434,1.0
19,9,2,872,2731,1.0
19,9,1,786,2731,1.0
19,9,2,1073,2731,1.0
19,10,3,0,2731,1.0
19,10,2,1117,3431,1.0
19,10,1,1028,3431,1.0
19,10,2,718,3431,1.0
19,10,1,568,3431,1.0
19,11,3,271,5329,1.0
19,11,2,1514,5329,1.0
19,11,1,1246,5329,1.0
19,11,2,2298,5329,1.0
19,12,3,0,5329,1.0
19,12,2,1113,2264,1.0
19,12,1,1151,2264,1.0
19,13,3,0,2264,1.0
19,13,2,701,4634,1.0
19,13,1,868,4634,1.0
19,13,2,2464,4634,1.0
19,13,1,601,4634,1.0
19,14,3,0,4634,1.0
19,14,2,696,4420,1.0
19,14,1,832,4420,1.0
19,14,2,2892,4420,1.0
19,15,3,306,4781,1.0
19,15,2,874,4781,1.0
19,15,1,1938,4781,1.0
19,15,2,1068,4781,1.0
19,15,1,595,4781,1.0
19,16,3,0,4781,1.0
19,16,2,800,2578,1.0
19,16,1,606,2578,1.0
19,16,2,1172,2578,1.0
19,17,3,0,2578,1.0
19,17,2,531,1730,1.0
19,17,1,1199,1730,1.0
19,18,3,0,1730,1.0
19,18,2,684,4365,1.0
19,18,1,874,4365,1.0
19,18,2,942,4365,1.0
19,18,1,1194,4365,1.0
19,18,2,671,4365,1.0
19,19,3,0,4365,1.0
19,19,2,1029,6379,1.0
19,19,1,1454,6379,1.0
19,19,2,3090,6379,1.0
19,19,1,806,6379,1.0
19,20,3,0,6379,1.0
19,20,2,881,5608,1.0
19,20,1,922,5608,1.0
19,20,2,3805,5608,1.0
19,21,3,0,5608,1.0
19,21,2,1043,2135,1.0
19,21,1,1092,2135,1.0
19,22,3,276,4357,1.0
19,22,2,472,4357,1.0
19,22,1,916,4357,1.0
19,22,2,954,4357,1.0
19,22,1,1078,4357,1.0
19,22,2,661,4357,1.0
19,23,3,0,4357,1.0
19,23,2,619,5648,1.0
19,23,1,3590,5648,1.0
19,23,2,920,5648,1.0
19,23,1,519,5648,1.0
19,24,3,0,5648,1.0
19,24,2,725,3293,1.0
19,24,1,830,3293,1.0
19,24,2,1738,3293,1.0
19,25,3,0,3293,1.0
19,25,2,1057,4716,1.0
19,25,1,1202,4716,1.0
19,25,2,1734,4716,1.0
19,25,1,723,4716,1.0
19,26,3,0,4716,1.0
19,26,2,938,2743,1.0
19,26,1,768,2743,1.0
19,26,2,1037,2743,1.0
19,27,3,0,2743,1.0
19,27,2,1311,9481,1.0
19,27,1,2026,9481,1.0
19,27,2,3286,9481,1.0
19,27,1,2278,9481,1.0
19,27,2,580,9481,1.0
19,28,3,0,9481,1.0
19,28,2,632,2364,1.0
19,28,1,1732,2364,1.0
19,29,3,0,2364,1.0
19,29,2,1772,3458,1.0
19,29,1,872,3458,1.0
19,29,2,814,3458,1.0
19,30,3,0,3458,1.0
19,30,2,537,4363,1.0
19,30,1,1562,4363,1.0
19,30,2,848,4363,1.0
19,30,1,1416,4363,1.0
19,31,3,302,4529,1.0
19,31,2,1326,4529,1.0
19,31,1,1076,4529,1.0
19,31,2,1050,4529,1.0
19,31,1,775,4529,1.0
19,32,3,0,4529,1.0
19,32,2,835,5752,1.0
19,32,1,2036,5752,1.0
19,32,2,1846,5752,1.0
19,32,1,1035,5752,1.0
19,33,3,0,5752,1.0
19,33,2,1478,3636,1.0
19,33,1,1086,3636,1.0
19,33,2,1072,3636,1.0
19,34,3,0,3636,1.0
19,34,2,507,2780,1.0
19,34,1,1054,2780,1.0
19,34,2,532,2780,1.0
19,34,1,687,2780,1.0
19,35,3,37,2434,1.0
19,35,2,1080,2434,1.0
19,35,1,812,2434,1.0
19,35,2,505,2434,1.0
19,36,3,384,6016,1.0
19,36,2,2970,6016,1.0
19,36,1,2228,6016,1.0
19,36,2,434,6016,1.0
19,37,3,0,6016,1.0
19,37,2,838,3525,1.0
19,37,1,1752,3525,1.0
19,37,2,935,3525,1.0
19,38,3,0,3525,1.0
19,38,2,1959,13395,1.0
19,38,1,1120,13395,1.0
19,38,2,5956,13395,1.0
19,38,1,4360,13395,1.0
19,39,3,0,13395,1.0
19,39,2,1548,4722,1.0
19,39,1,960,4722,1.0
19,39,2,1448,4722,1.0
19,39,1,766,4722,1.0
19,40,3,0,4722,2.0
19,40,2,679,2497,2.0
19,40,1,712,2497,2.0
19,40,2,1106,2497,2.0
19,41,3,0,2497,2.0
19,41,2,803,5320,2.0
19,41,1,1738,5320,2.0
19,41,2,1538,5320,2.0
19,41,1,1241,5320,2.0
19,42,3,0,5320,2.0
19,42,2,572,2496,2.0
19,42,1,958,2496,2.0
19,42,2,966,2496,2.0
19,43,3,0,2496,2.0
19,43,2,842,4516,2.0
19,43,1,3080,4516,2.0
19,43,2,594,4516,2.0
19,44,3,0,4516,2.0
19,44,2,1077,2363,2.0
19,44,1,790,2363,2.0
19,44,2,496,2363,2.0
19,45,3,0,2363,2.0
19,45,2,725,1699,2.0
19,45,1,974,1699,2.0
19,46,3,0,1699,2.0
19,46,2,595,3480,2.0
19,46,1,1406,3480,2.0
19,46,2,996,3480,2.0
19,46,1,483,3480,2.0
19,47,3,0,3480,2.0
19,47,2,550,1940,2.0
19,47,1,690,1940,2.0
19,47,2,700,1940,2.0
19,48,3,231,1916,2.0
19,48,2,652,1916,2.0
19,48,1,1033,1916,2.0
19,49,3,1,1916,2.0
19,49,2,1234,2446,2.0
19,49,1,1211,2446,2.0
19,50,3,0,2446,2.0
19,50,2,650,2322,2.0
19,50,1,634,2322,2.0
19,50,2,1038,2322,2.0
19,51,3,0,2322,2.0
19,51,2,674,2942,2.0
19,51,1,754,2942,2.0
19,51,2,746,2942,2.0
19,51,1,768,2942,2.0
19,52,3,0,2942,2.0
19,52,2,753,2542,2.0
19,52,1,1280,2542,2.0
19,52,2,509,2542,2.0
19,53,3,0,2542,2.0
19,53,2,481,2003,2.0
19,53,1,978,2003,2.0
19,53,2,544,2003,2.0
19,54,3,82,2003,2.0
19,54,2,1244,7000,2.0
19,54,1,4040,7000,2.0
19,54,2,1008,7000,2.0
19,54,1,626,7000,2.0
19,55,3,0,7000,2.0
19,55,2,499,2129,2.0
19,55,1,1630,2129,2.0
19,56,3,9,2129,2.0
19,56,2,1308,2525,2.0
19,56,1,1208,2525,2.0
19,57,3,0,2525,2.0
19,57,2,632,3180,2.0
19,57,1,1718,3180,2.0
19,57,2,830,3180,2.0
19,58,3,0,3180,2.0
19,58,2,1973,3397,2.0
19,58,1,942,3397,2.0
19,58,2,482,3397,2.0
19,59,3,0,3397,2.0
19,59,2,550,2932,2.0
19,59,1,654,2932,2.0
19,59,2,1728,2932,2.0
19,60,3,0,2932,2.0
19,60,2,956,3483,2.0
19,60,1,1622,3483,2.0
19,60,2,905,3483,2.0
19,61,3,0,3483,2.0
19,61,2,478,2127,2.0
19,61,1,1649,2127,2.0
19,62,3,0,2127,2.0
19,62,2,932,2335,2.0
19,62,1,736,2335,2.0
19,62,2,667,2335,2.0
19,63,3,0,2335,2.0
19,63,2,459,3477,2.0
19,63,1,1234,3477,2.0
19,63,2,704,3477,2.0
19,63,1,1080,3477,2.0
19,64,3,0,3477,2.0
19,64,2,685,2070,2.0
19,64,1,830,2070,2.0
19,64,2,555,2070,2.0
19,65,3,0,2070,2.0
19,65,2,553,1440,2.0
19,65,1,887,1440,2.0
19,66,3,0,1440,2.0
19,66,2,543,2658,2.0
19,66,1,2115,2658,2.0
19,67,3,220,1811,2.0
19,67,2,500,1811,2.0
19,67,1,1091,1811,2.0
19,68,3,0,1811,2.0
19,68,2,450,1474,2.0
19,68,1,1024,1474,2.0
19,69,3,0,1474,2.0
19,69,2,681,1962,2.0
19,69,1,730,1962,2.0
19,69,2,551,1962,2.0
19,70,3,0,1962,2.0
19,70,2,401,2214,2.0
19,70,1,912,2214,2.0
19,70,2,526,2214,2.0
19,70,1,375,2214,2.0
19,71,3,0,2214,2.0
19,71,2,491,1670,2.0
19,71,1,1179,1670,2.0
19,72,3,0,1670,2.0
19,72,2,3225,5251,2.0
19,72,1,2026,5251,2.0
19,73,3,0,5251,2.0
19,73,2,575,1904,2.0
19,73,1,886,1904,2.0
19,73,2,443,1904,2.0
19,74,3,251,2916,2.0
19,74,2,1238,2916,2.0
19,74,1,1427,2916,2.0
19,75,3,0,2916,2.0
19,75,2,659,2067,2.0
19,75,1,840,2067,2.0
19,75,2,568,2067,2.0
19,76,3,0,2067,2.0
19,76,2,519,4629,2.0
19,76,1,758,4629,2.0
19,76,2,1096,4629,2.0
19,76,1,1648,4629,2.0
19,76,2,608,4629,2.0
19,77,3,0,4629,2.0
19,77,2,427,1557,2.0
19,77,1,1130,1557,2.0
19,78,3,0,1557,2.0
19,78,2,441,2256,2.0
19,78,1,814,2256,2.0
19,78,2,1001,2256,2.0
19,79,3,0,2256,2.0
19,79,2,601,1809,2.0
19,79,1,628,1809,2.0
19,79,2,580,1809,2.0
19,80,3,0,1809,1.0
19,80,2,501,2537,1.0
19,80,1,1298,2537,1.0
19,80,2,738,2537,1.0
19,81,3,0,2537,1.0
19,81,2,671,2947,1.0
19,81,1,1282,2947,1.0
19,81,2,994,2947,1.0
19,82,3,0,2947,1.0
19,82,2,779,1619,1.0
19,82,1,840,1619,1.0
19,83,3,0,1619,1.0
19,83,2,513,1767,1.0
19,83,1,660,1767,1.0
19,83,2,594,1767,1.0
19,84,3,0,1767,1.0
19,84,2,436,1357,1.0
19,84,1,921,1357,1.0
19,85,3,0,1357,1.0
19,85,2,662,2327,1.0
19,85,1,1280,2327,1.0
19,85,2,385,2327,1.0
19,86,3,0,2327,1.0
19,86,2,398,1295,1.0
19,86,1,897,1295,1.0
19,87,3,0,1295,1.0
19,87,2,650,1505,1.0
19,87,1,855,1505,1.0
19,88,3,0,1505,1.0
19,88,2,398,1539,1.0
19,88,1,1141,1539,1.0
19,89,3,0,1539,1.0
19,89,2,822,1917,1.0
19,89,1,694,1917,1.0
19,89,2,401,1917,1.0
19,90,3,234,1641,1.0
19,90,2,552,1641,1.0
19,90,1,855,1641,1.0
19,91,3,0,1641,1.0
19,91,2,713,5970,1.0
19,91,1,2700,5970,1.0
19,91,2,816,5970,1.0
19,91,1,1256,5970,1.0
19,91,2,485,5970,1.0
19,92,3,0,5970,1.0
19,92,2,657,1399,1.0
19,92,1,742,1399,1.0
19,93,3,0,1399,1.0
19,93,2,666,2385,1.0
19,93,1,788,2385,1.0
19,93,2,931,2385,1.0
19,94,3,0,2385,1.0
19,94,2,860,2077,1.0
19,94,1,786,2077,1.0
19,94,2,431,2077,1.0
19,95,3,0,2077,1.0
19,95,2,492,3838,1.0
19,95,1,3346,3838,1.0
19,96,3,241,2894,1.0
19,96,2,560,2894,1.0
19,96,1,2093,2894,1.0
19,97,3,0,2894,1.0
19,97,2,581,3646,1.0
19,97,1,1296,3646,1.0
19,97,2,728,3646,1.0
19,97,1,1041,3646,1.0
19,98,3,225,2923,1.0
19,98,1,644,2923,1.0
19,98,2,950,2923,1.0
19,98,1,730,2923,1.0
19,98,2,374,2923,1.0
19,99,3,0,2923,1.0
19,99,2,540,1362,1.0
19,99,1,822,1362,1.0
19,100,3,0,1362,1.0
19,100,2,499,1653,1.0
